# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.05 9.4615e-20    102.57 0 
   103.95 1.1667e-19    104.47 0 
   105.88 1.4688e-19    106.41 0 
   108.10 1.8835e-19    108.64 0 
   110.11 2.7731e-19    110.66 0 
   113.97 4.0734e-19    114.55 0 
   117.98 5.6488e-19    118.58 0 
   121.01 1.9905e-18    121.62 0 
   124.97 2.5939e-18    125.60 0 
   127.00 2.8838e-18    127.64 0 
   127.88 3.0900e-18    128.53 0 
   130.86 3.5560e-18    131.52 0 
   132.07 4.2069e-18    132.74 0 
   133.91 4.5915e-18    134.59 0 
   137.03 5.9287e-18    137.72 0 
   139.90 6.7136e-18    140.60 0 
   143.16 1.7457e-17    143.88 0 
   147.17 4.1875e-17    147.91 0 
   150.94 4.7093e-17    151.71 0 
   155.17 5.3328e-17    155.96 0 
   159.15 6.0389e-17    159.96 0 
   162.11 6.5911e-17    162.93 0 
   165.89 7.4638e-17    166.72 0 
   170.14 8.2786e-17    171.00 0 
   172.91 8.9734e-17    173.78 0 
   176.93 9.9074e-17    177.83 0 
   179.81 1.0616e-16    180.72 0 
   181.89 1.1168e-16    182.81 0 
   186.13 1.2217e-16    187.07 0 
   190.90 1.3582e-16    191.87 0 
   194.00 1.4587e-16    194.98 0 
   198.07 1.5738e-16    199.07 0 
   202.21 1.7099e-16    203.24 0 
   205.03 1.8112e-16    206.06 0 
   209.80 1.9009e-16    210.86 0 
   216.18 2.1976e-16    217.27 0 
   220.20 2.3603e-16    221.31 0 
   222.74 2.4545e-16    223.87 0 
   226.89 2.6361e-16    228.03 0 
   230.04 4.0640e-16    231.21 0 
   233.78 7.0463e-16    234.96 0 
   239.78 8.9117e-16    240.99 0 
   245.93 8.7490e-16    247.17 0 
   252.24 9.4833e-16    253.51 0 
   256.93 8.1650e-16    258.23 0 
   259.90 9.5270e-16    261.22 0 
   264.12 1.0138e-15    265.46 0 
   269.03 1.0303e-15    270.40 0 
   274.04 1.0446e-15    275.42 0 
   279.13 1.0592e-15    280.54 0 
   284.32 1.0764e-15    285.76 0 
   290.27 1.0446e-15    291.74 0 
   295.67 1.0788e-15    297.17 0 
   301.17 1.0764e-15    302.69 0 
   308.18 1.1065e-15    309.74 0 
   318.28 1.1480e-15    319.89 0 
   327.95 1.1667e-15    329.61 0 
   337.92 1.1721e-15    339.63 0 
   348.18 1.1748e-15    349.95 0 
   357.11 1.1802e-15    358.92 0 
   366.28 1.1884e-15    368.13 0 
   374.81 1.1857e-15    376.70 0 
   385.31 1.1480e-15    387.26 0 
   395.19 1.1775e-15    397.19 0 
   405.33 1.1775e-15    407.38 0 
   413.82 1.1667e-15    415.91 0 
   422.48 1.1533e-15    424.62 0 
   430.34 1.1401e-15    432.51 0 
   441.38 1.1349e-15    443.61 0 
   450.62 1.1142e-15    452.90 0 
   460.05 1.0989e-15    462.38 0 
   469.69 1.0838e-15    472.06 0 
   479.52 1.0739e-15    481.95 0 
   489.56 1.0470e-15    492.04 0 
   499.81 1.0422e-15    502.34 0 
   505.60 1.0256e-15    508.16 0 
   511.46 1.0543e-15    514.04 0 
   519.77 1.0422e-15    522.40 0 
   529.43 1.0185e-15    532.11 0 
   540.52 9.8392e-16    543.25 0 
   550.56 9.6818e-16    553.35 0 
   559.51 9.7265e-16    562.34 0 
   569.91 9.7042e-16    572.80 0 
   580.51 9.4397e-16    583.45 0 
   589.94 9.3963e-16    592.93 0 
   599.53 9.0773e-16    602.56 0 
   610.67 8.1839e-16    613.76 0 
   620.59 9.0356e-16    623.73 0 
   630.68 8.8300e-16    633.87 0 
   639.45 8.7692e-16    642.69 0 
   649.84 8.6489e-16    653.13 0 
   657.37 8.4715e-16    660.69 0 
   664.98 8.5106e-16    668.34 0 
   674.23 8.4131e-16    677.64 0 
   685.19 8.0716e-16    688.65 0 
   694.72 8.2596e-16    698.23 0 
   704.38 7.8878e-16    707.95 0 
   715.83 8.1088e-16    719.45 0 
   725.78 8.0160e-16    729.46 0 
   734.19 7.9425e-16    737.90 0 
   744.40 7.9060e-16    748.17 0 
   754.76 7.8335e-16    758.58 0 
   765.26 7.3107e-16    769.13 0 
   774.12 7.7439e-16    778.04 0 
   784.89 7.6376e-16    788.86 0 
   795.81 7.6552e-16    799.83 0 
   805.02 7.6376e-16    809.10 0 
   814.34 7.5850e-16    818.46 0 
   825.67 7.6376e-16    829.85 0 
   835.23 6.9496e-16    839.46 0 
   844.91 7.4982e-16    849.18 0 
   854.69 7.4295e-16    859.01 0 
   864.59 7.4982e-16    868.96 0 
   874.60 7.5676e-16    879.02 0 
   884.72 7.6552e-16    889.20 0 
   894.97 7.7083e-16    899.50 0 
   905.33 7.5850e-16    909.91 0 
   915.82 9.7940e-16    920.45 0 
   924.29 3.7407e-15    928.97 0 
   934.99 7.6025e-15    939.72 0 
   945.82 1.4027e-14    950.60 0 
   954.57 1.9542e-14    959.40 0 
   965.62 2.2180e-14    970.51 0 
   974.56 4.2654e-15    979.49 0 
   985.84 1.9273e-14    990.83 0 
   994.97 2.0135e-14   1000.00 0 
  1004.17 2.8705e-14   1009.25 0 
  1015.80 2.7350e-14   1020.94 0 
  1025.20 1.1694e-14   1030.39 0 
  1034.68 1.9318e-14   1039.92 0 
  1044.26 3.6388e-14   1049.54 0 
  1053.92 3.5724e-14   1059.25 0 
  1066.12 2.8442e-14   1071.52 0 
  1075.99 3.3648e-14   1081.43 0 
  1085.95 2.6605e-14   1091.44 0 
  1095.99 3.5072e-14   1101.54 0 
  1106.13 3.3648e-14   1111.73 0 
  1113.80 3.2356e-14   1119.44 0 
  1124.11 2.9171e-14   1129.80 0 
  1134.51 3.6640e-14   1140.25 0 
  1145.01 3.3263e-14   1150.80 0 
  1155.60 3.5234e-14   1161.45 0 
  1166.29 3.6304e-14   1172.20 0 
  1174.38 2.5466e-14   1180.32 0 
  1185.24 3.4991e-14   1191.24 0 
  1196.21 2.4041e-14   1202.26 0 
  1204.50 1.7376e-14   1210.60 0 
  1215.65 1.1142e-14   1221.80 0 
  1224.07 2.3225e-14   1230.27 0 
  1235.40 3.5234e-14   1241.65 0 
  1243.96 3.8811e-14   1250.26 0 
  1255.48 3.7150e-14   1261.83 0 
  1264.18 3.1766e-14   1270.57 0 
  1275.87 4.1016e-14   1282.33 0 
  1284.72 4.2949e-14   1291.22 0 
  1293.62 3.4116e-14   1300.17 0 
  1305.59 3.3493e-14   1312.20 0 
  1314.64 4.1779e-14   1321.30 0 
  1323.76 3.9899e-14   1330.45 0 
  1336.00 3.5315e-14   1342.77 0 
  1345.27 4.1875e-14   1352.07 0 
  1354.59 4.0454e-14   1361.44 0 
  1363.98 3.6138e-14   1370.88 0 
  1373.44 3.7928e-14   1380.38 0 
  1386.14 3.8279e-14   1393.16 0 
  1395.75 3.3493e-14   1402.81 0 
  1405.43 3.4750e-14   1412.54 0 
  1415.17 3.5315e-14   1422.33 0 
  1424.98 3.6138e-14   1432.19 0 
  1434.85 3.5806e-14   1442.12 0 
  1441.48 3.7754e-14   1448.77 0 
  1448.13 3.8367e-14   1455.46 0 
  1454.82 3.7236e-14   1462.18 0 
  1464.90 3.4273e-14   1472.31 0 
  1475.05 3.4116e-14   1482.52 0 
  1485.28 3.4670e-14   1492.79 0 
  1495.57 3.5234e-14   1503.14 0 
  1505.94 3.3339e-14   1513.56 0 
  1512.89 2.9645e-14   1520.55 0 
  1516.38 3.1693e-14   1524.05 0 
  1523.38 3.0687e-14   1531.09 0 
  1533.94 2.6727e-14   1541.70 0 
  1544.57 2.9441e-14   1552.39 0 
  1555.28 2.7731e-14   1563.15 0 
  1566.06 2.8052e-14   1573.98 0 
  1573.29 2.9851e-14   1581.25 0 
  1584.19 3.1258e-14   1592.21 0 
  1595.17 3.1912e-14   1603.25 0 
  1606.23 3.1114e-14   1614.36 0 
  1613.65 3.1186e-14   1621.81 0 
  1624.83 2.9374e-14   1633.05 0 
  1636.09 3.1186e-14   1644.37 0 
  1643.64 3.1620e-14   1651.96 0 
  1655.04 2.9037e-14   1663.41 0 
  1666.51 3.1766e-14   1674.94 0 
  1670.35 2.8246e-14   1678.80 0 
  1678.06 3.1912e-14   1686.55 0 
  1685.81 3.3263e-14   1694.34 0 
  1693.59 3.1114e-14   1702.16 0 
  1705.33 2.9851e-14   1713.96 0 
