# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.11 1.7988e-26    103.04 0 
   101.97 2.7859e-26    104.95 0 
   104.10 3.9172e-26    107.15 0 
   106.04 5.6230e-26    109.14 0 
   108.01 8.1653e-26    111.17 0 
   110.02 1.3835e-25    113.24 0 
   113.88 2.5761e-25    117.22 0 
   117.88 4.4563e-25    121.34 0 
   120.91 1.8071e-24    124.45 0 
   124.87 2.9105e-24    128.53 0 
   126.90 3.5973e-24    130.62 0 
   128.07 4.0455e-24    131.83 0 
   131.06 5.4196e-24    134.90 0 
   131.96 6.6676e-24    135.83 0 
   134.11 8.0162e-24    138.04 0 
   136.92 1.1802e-23    140.93 0 
   140.11 1.5310e-23    144.21 0 
   143.04 4.1973e-23    147.23 0 
   147.05 1.1194e-22    151.36 0 
   151.17 1.4824e-22    155.60 0 
   155.04 1.9632e-22    159.59 0 
   159.02 2.5761e-22    163.68 0 
   161.98 3.1331e-22    166.72 0 
   166.13 4.0735e-22    171.00 0 
   170.00 5.1638e-22    174.98 0 
   173.16 6.1655e-22    178.24 0 
   177.20 7.6908e-22    182.39 0 
   180.08 9.0359e-22    185.35 0 
   182.16 1.0069e-21    187.50 0 
   185.98 1.2359e-21    191.43 0 
   191.19 1.5775e-21    196.79 0 
   193.85 1.8322e-21    199.53 0 
   197.90 2.1977e-21    203.70 0 
   202.05 2.6301e-21    207.97 0 
   204.86 2.9990e-21    210.86 0 
   210.11 3.5397e-21    216.27 0 
   216.00 4.6770e-21    222.33 0 
   220.02 5.4698e-21    226.46 0 
   223.08 6.0530e-21    229.61 0 
   227.23 7.0465e-21    233.88 0 
   229.86 1.1507e-20    236.59 0 
   234.13 2.1626e-20    240.99 0 
   240.14 3.0477e-20    247.17 0 
   245.73 3.3340e-20    252.93 0 
   252.03 3.9900e-20    259.42 0 
   256.72 3.7322e-20    264.24 0 
   260.29 4.5601e-20    267.92 0 
   263.91 5.1519e-20    271.64 0 
   268.82 5.6490e-20    276.69 0 
   273.81 6.1655e-20    281.84 0 
   278.91 6.6984e-20    287.08 0 
   284.09 7.2941e-20    292.42 0 
