# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   101.98 2.1592e-19    102.33 0 
   104.12 2.7058e-19    104.47 0 
   106.05 3.4538e-19    106.41 0 
   108.02 4.4906e-19    108.39 0 
   110.03 6.6881e-19    110.41 0 
   113.90 1.0076e-18    114.29 0 
   117.90 1.4266e-18    118.30 0 
   120.93 5.2396e-18    121.34 0 
   124.89 6.9390e-18    125.31 0 
   126.92 7.7678e-18    127.35 0 
   128.09 8.3426e-18    128.53 0 
   131.07 9.7118e-18    131.52 0 
   131.98 1.1542e-17    132.43 0 
   134.13 1.2656e-17    134.59 0 
   136.94 1.6569e-17    137.40 0 
   140.13 1.8937e-17    140.60 0 
   143.06 5.0851e-17    143.55 0 
   147.07 1.2482e-16    147.57 0 
   150.84 1.4168e-16    151.36 0 
   155.07 1.6192e-16    155.60 0 
   159.04 1.8505e-16    159.59 0 
   162.00 2.0291e-16    162.55 0 
   166.16 2.3190e-16    166.72 0 
   170.03 2.5900e-16    170.61 0 
   173.19 2.8203e-16    173.78 0 
   176.81 3.1354e-16    177.42 0 
   180.10 3.3830e-16    180.72 0 
   182.19 3.5588e-16    182.81 0 
   186.00 3.9201e-16    186.64 0 
   191.21 4.3985e-16    191.87 0 
   193.87 4.7348e-16    194.54 0 
   197.93 5.1440e-16    198.61 0 
   202.08 5.6144e-16    202.77 0 
   204.89 5.9745e-16    205.59 0 
   210.14 6.2994e-16    210.86 0 
   216.03 7.3502e-16    216.77 0 
   220.05 7.9305e-16    220.80 0 
   223.11 8.2471e-16    223.87 0 
   227.26 8.9187e-16    228.03 0 
   229.89 1.3782e-15    230.67 0 
   234.16 2.3895e-15    234.96 0 
   240.17 3.0782e-15    240.99 0 
   245.76 3.0220e-15    246.60 0 
   252.07 3.3136e-15    252.93 0 
   256.76 2.8596e-15    257.63 0 
   259.73 3.3597e-15    260.62 0 
   263.95 3.6000e-15    264.85 0 
   268.86 3.6754e-15    269.77 0 
   273.85 3.7523e-15    274.79 0 
   278.95 3.8133e-15    279.90 0 
   284.13 3.8931e-15    285.10 0 
   290.08 3.8045e-15    291.07 0 
   296.15 3.9473e-15    297.17 0 
   300.97 3.9382e-15    302.00 0 
   307.98 4.0766e-15    309.03 0 
   318.07 4.2786e-15    319.15 0 
   327.73 4.3782e-15    328.85 0 
   337.69 4.4289e-15    338.84 0 
   347.95 4.4596e-15    349.14 0 
   356.88 4.5113e-15    358.10 0 
   366.03 4.5951e-15    367.28 0 
   375.42 4.6057e-15    376.70 0 
   385.05 4.4699e-15    386.37 0 
   394.93 4.6377e-15    396.28 0 
   405.06 4.6914e-15    406.44 0 
   413.54 4.6698e-15    414.95 0 
   422.20 4.6164e-15    423.64 0 
   430.05 4.5846e-15    431.52 0 
   441.08 4.6057e-15    442.59 0 
   451.36 4.5426e-15    452.90 0 
   459.75 4.4906e-15    461.32 0 
   470.46 4.4494e-15    472.06 0 
   480.31 4.4391e-15    481.95 0 
   490.36 4.3381e-15    492.04 0 
   499.48 4.3581e-15    501.19 0 
   506.43 4.2786e-15    508.16 0 
   512.29 4.4391e-15    514.04 0 
   519.42 4.3883e-15    521.19 0 
   530.30 4.2884e-15    532.11 0 
   540.16 4.1333e-15    542.00 0 
   550.20 4.0579e-15    552.08 0 
   560.43 4.1238e-15    562.34 0 
   569.53 4.1429e-15    571.48 0 
   580.12 4.0392e-15    582.10 0 
   589.55 4.0207e-15    591.56 0 
   600.51 3.8663e-15    602.56 0 
   610.27 3.4380e-15    612.35 0 
   620.18 3.8663e-15    622.30 0 
   630.26 3.7610e-15    632.41 0 
   640.50 3.7696e-15    642.69 0 
