# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.00 3.3848e-24    103.75 0 
   103.90 4.4314e-24    105.68 0 
   106.08 5.9777e-24    107.89 0 
   108.05 8.1384e-24    109.90 0 
   110.06 1.3138e-23    111.94 0 
   113.93 2.1804e-23    115.88 0 
   117.93 3.3770e-23    119.95 0 
   120.95 1.2290e-22    123.03 0 
   124.92 1.8178e-22    127.06 0 
   126.95 2.1554e-22    129.12 0 
   128.12 2.3743e-22    130.32 0 
   131.11 3.0029e-22    133.35 0 
   132.01 3.6019e-22    134.28 0 
   133.85 4.1738e-22    136.14 0 
   136.97 5.7748e-22    139.32 0 
   140.16 7.1209e-22    142.56 0 
   143.09 1.7082e-21    145.55 0 
   147.10 4.0044e-21    149.62 0 
   150.88 5.0412e-21    153.46 0 
   155.10 6.3612e-21    157.76 0 
   159.08 8.0082e-21    161.81 0 
   162.04 9.4305e-21    164.82 0 
   165.81 1.1736e-20    168.66 0 
   170.07 1.4274e-20    172.98 0 
   172.83 1.6540e-20    175.79 0 
   176.86 1.9886e-20    179.89 0 
   180.14 2.2727e-20    183.23 0 
   181.81 2.4805e-20    184.93 0 
   186.05 2.9345e-20    189.23 0 
   190.82 3.5937e-20    194.09 0 
   193.92 4.0601e-20    197.24 0 
   197.98 4.7156e-20    201.37 0 
   202.12 5.4643e-20    205.59 0 
   204.94 6.0889e-20    208.45 0 
   210.19 6.9428e-20    213.80 0 
   216.08 8.7607e-20    219.79 0 
   220.10 9.9664e-20    223.87 0 
   223.16 1.0828e-19    226.99 0 
   226.79 1.2261e-19    230.67 0 
   229.94 1.9749e-19    233.88 0 
   234.22 3.4398e-19    238.23 0 
   240.23 4.7374e-19    244.34 0 
   245.82 4.9950e-19    250.03 0 
   252.13 5.8148e-19    256.45 0 
   256.81 5.2667e-19    261.22 0 
   259.79 6.3905e-19    264.24 0 
   264.01 7.1046e-19    268.53 0 
   268.92 7.6127e-19    273.53 0 
   273.92 8.1196e-19    278.61 0 
   279.01 8.6405e-19    283.79 0 
   284.20 9.2159e-19    289.07 0 
   290.15 9.4741e-19    295.12 0 
   296.22 1.0317e-18    301.30 0 
   301.04 1.0606e-18    306.20 0 
   308.05 1.1629e-18    313.33 0 
   318.14 1.3108e-18    323.59 0 
   327.81 1.4340e-18    333.43 0 
   337.77 1.5472e-18    343.56 0 
   348.03 1.6578e-18    354.00 0 
   356.96 1.7682e-18    363.08 0 
   366.12 1.8991e-18    372.39 0 
   374.64 1.9977e-18    381.07 0 
   385.14 2.0443e-18    391.74 0 
   395.02 2.2261e-18    401.79 0 
   405.15 2.3580e-18    412.10 0 
   413.64 2.4465e-18    420.73 0 
   422.30 2.5092e-18    429.54 0 
   430.15 2.5736e-18    437.52 0 
   441.18 2.7073e-18    448.75 0 
   451.46 2.7896e-18    459.20 0 
   459.85 2.8480e-18    467.74 0 
   469.48 2.9345e-18    477.53 0 
   480.42 3.0376e-18    488.65 0 
   490.48 3.0799e-18    498.88 0 
   499.60 3.2102e-18    508.16 0 
   506.55 3.4319e-18    515.23 0 
   512.41 5.0996e-18    521.19 0 
   519.54 5.2910e-18    528.45 0 
   530.42 5.5149e-18    539.51 0 
   540.28 5.4518e-18    549.54 0 
   550.33 6.7071e-18    559.76 0 
   560.56 7.7364e-18    570.16 0 
   569.67 8.6206e-18    579.43 0 
   580.26 8.4828e-18    590.20 0 
   589.68 1.0035e-17    599.79 0 
   600.65 1.0436e-17    610.94 0 
   610.41 1.1872e-17    620.87 0 
   620.33 1.3821e-17    630.96 0 
   630.40 1.5015e-17    641.21 0 
   640.65 1.5507e-17    651.63 0 
   649.56 1.7601e-17    660.69 0 
   658.60 1.8816e-17    669.88 0 
   664.69 2.0116e-17    676.08 0 
   675.49 2.0823e-17    687.07 0 
   684.89 2.0967e-17    696.63 0 
   694.42 2.6579e-17    706.32 0 
   705.70 2.5855e-17    717.79 0 
   715.52 3.1299e-17    727.78 0 
   725.47 3.3002e-17    737.90 0 
   735.56 3.4717e-17    748.17 0 
   745.80 3.9404e-17    758.58 0 
   754.43 4.2514e-17    767.36 0 
   764.93 4.5555e-17    778.04 0 
   775.57 5.0296e-17    788.86 0 
   784.55 5.4769e-17    797.99 0 
   795.46 5.8015e-17    809.10 0 
   804.67 6.1311e-17    818.46 0 
   815.87 6.4348e-17    829.85 0 
   825.31 7.1209e-17    839.46 0 
   834.87 6.1311e-17    849.18 0 
   844.54 7.7364e-17    859.01 0 
   854.32 8.1010e-17    868.96 0 
   864.21 8.8011e-17    879.02 0 
   874.22 9.5397e-17    889.20 0 
   884.34 1.0484e-16    899.50 0 
   894.58 1.1182e-16    909.91 0 
   904.94 1.1390e-16    920.45 0 
   915.42 1.8346e-16    931.11 0 
   926.02 1.2518e-15    941.89 0 
   934.59 2.8611e-15    950.60 0 
   945.41 6.0749e-15    961.61 0 
   954.16 9.8070e-15    970.51 0 
   965.21 1.2093e-14    981.75 0 
   974.14 2.0919e-15    990.83 0 
   985.42 1.3108e-14   1002.31 0 
   994.53 1.3569e-14   1011.58 0 
  1006.05 1.9210e-14   1023.29 0 
