# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.01 8.2944e-26    102.80 0 
   102.11 1.3413e-25    104.95 0 
   104.01 1.9693e-25    106.91 0 
   105.94 2.9314e-25    108.89 0 
   107.91 4.4140e-25    110.92 0 
   109.92 7.4232e-25    112.98 0 
   114.04 1.4591e-24    117.22 0 
   118.05 2.6522e-24    121.34 0 
   121.08 1.2197e-23    124.45 0 
   125.04 1.9988e-23    128.53 0 
   127.08 2.4633e-23    130.62 0 
   127.96 2.7824e-23    131.52 0 
   130.94 3.7244e-23    134.59 0 
   132.15 4.6871e-23    135.83 0 
   133.99 5.6064e-23    137.72 0 
   137.11 8.4588e-23    140.93 0 
   139.98 1.0913e-22    143.88 0 
   142.91 3.6358e-22    146.89 0 
   146.91 1.1538e-21    151.01 0 
   151.03 1.5018e-21    155.24 0 
   154.90 1.9595e-21    159.22 0 
   158.88 2.5449e-21    163.31 0 
   161.83 3.0641e-21    166.34 0 
   165.98 3.9428e-21    170.61 0 
   169.85 4.9355e-21    174.58 0 
   173.01 5.8337e-21    177.83 0 
   177.04 7.1854e-21    181.97 0 
   179.91 8.3580e-21    184.93 0 
   182.00 9.2437e-21    187.07 0 
   185.81 1.1204e-20    190.99 0 
   191.01 1.4117e-20    196.34 0 
   194.12 1.6232e-20    199.53 0 
   198.18 1.9225e-20    203.70 0 
   201.87 2.2773e-20    207.49 0 
   205.15 2.5705e-20    210.86 0 
   209.93 2.9814e-20    215.77 0 
   215.81 3.8968e-20    221.82 0 
   219.82 4.5208e-20    225.94 0 
   222.88 4.9526e-20    229.09 0 
   227.02 5.7191e-20    233.35 0 
   230.18 9.3527e-20    236.59 0 
   233.92 1.7040e-19    240.44 0 
   239.92 2.3809e-19    246.60 0 
   246.07 2.5467e-19    252.93 0 
   251.81 3.0427e-19    258.82 0 
   257.08 2.8289e-19    264.24 0 
   260.05 3.4296e-19    267.30 0 
   264.28 3.8612e-19    271.64 0 
   269.19 4.1986e-19    276.69 0 
   274.20 4.5445e-19    281.84 0 
   279.30 4.9074e-19    287.08 0 
   283.83 5.3001e-19    291.74 0 
   289.78 5.5150e-19    297.85 0 
   295.85 6.1065e-19    304.09 0 
   301.35 6.4581e-19    309.74 0 
   307.66 7.1501e-19    316.23 0 
   317.73 8.2234e-19    326.59 0 
   328.14 9.1991e-19    337.29 0 
   338.12 1.0127e-18    347.54 0 
   348.39 1.1046e-18    358.10 0 
   357.33 1.1969e-18    367.28 0 
   365.65 1.3002e-18    375.84 0 
   375.03 1.3894e-18    385.48 0 
   384.65 1.4408e-18    395.37 0 
   395.43 1.5894e-18    406.44 0 
   404.64 1.7063e-18    415.91 0 
   414.06 1.7900e-18    425.60 0 
   421.76 1.8530e-18    433.51 0 
   429.60 1.9225e-18    441.57 0 
   440.62 2.0439e-18    452.90 0 
   450.88 2.1190e-18    463.45 0 
   460.33 2.1873e-18    473.15 0 
   469.96 2.2734e-18    483.06 0 
   479.81 2.3736e-18    493.17 0 
   489.85 2.4160e-18    503.50 0 
   500.11 2.5279e-18    514.04 0 
   505.90 2.5823e-18    520.00 0 
   511.76 3.0567e-18    526.02 0 
   520.07 3.1562e-18    534.56 0 
   529.74 3.2651e-18    544.50 0 
   539.59 3.2629e-18    554.63 0 
   549.62 3.6838e-18    564.94 0 
   559.84 4.0640e-18    575.44 0 
   570.25 4.4216e-18    586.14 0 
   579.52 4.4091e-18    595.66 0 
   590.29 4.9880e-18    606.74 0 
   599.88 5.1601e-18    616.59 0 
   609.63 5.4873e-18    626.61 0 
   619.53 6.4127e-18    636.80 0 
   629.60 6.8659e-18    647.14 0 
   639.83 7.0685e-18    657.66 0 
   650.23 7.8693e-18    668.34 0 
   657.76 8.3931e-18    676.08 0 
   665.37 8.8695e-18    683.91 0 
   674.63 9.0918e-18    693.43 0 
   685.59 9.1447e-18    704.69 0 
   695.13 1.1452e-17    714.50 0 
   704.80 1.1183e-17    724.44 0 
   716.25 1.3274e-17    736.21 0 
   726.21 1.3953e-17    746.45 0 
   734.62 1.4673e-17    755.09 0 
   744.84 1.6638e-17    765.60 0 
   755.21 1.7934e-17    776.25 0 
   765.71 1.9021e-17    787.05 0 
   774.58 2.1136e-17    796.16 0 
   785.35 2.2990e-17    807.24 0 
   794.45 2.4281e-17    816.58 0 
   805.50 2.5689e-17    827.94 0 
   814.83 2.6943e-17    837.53 0 
   824.26 2.9932e-17    847.23 0 
   835.73 2.4862e-17    859.01 0 
   845.40 3.2150e-17    868.96 0 
   855.19 3.3482e-17    879.02 0 
   865.10 3.6510e-17    889.20 0 
   875.11 3.9719e-17    899.50 0 
   885.25 4.3810e-17    909.91 0 
   895.50 4.6679e-17    920.45 0 
   905.87 4.7060e-17    931.11 0 
   914.25 7.5763e-17    939.72 0 
   924.84 5.6228e-16    950.60 0 
   935.55 1.2689e-15    961.61 0 
   944.20 2.4899e-15    970.51 0 
   955.14 3.6276e-15    981.75 0 
   963.97 4.0490e-15    990.83 0 
   975.13 5.9667e-16   1002.31 0 
   984.16 3.3146e-15   1011.58 0 
   995.55 3.6625e-15   1023.29 0 
  1004.77 5.6422e-15   1032.76 0 
  1014.06 5.5474e-15   1042.32 0 
  1025.80 2.3899e-15   1054.39 0 
  1035.30 3.8018e-15   1064.14 0 
  1044.88 7.7195e-15   1073.99 0 
