# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.02 2.5367e-17    100.23 0 
   102.11 3.1862e-17    102.33 0 
   104.01 3.6499e-17    104.23 0 
   105.95 4.3179e-17    106.17 0 
   107.91 5.1794e-17    108.14 0 
   109.92 7.2992e-17    110.15 0 
   114.05 9.5560e-17    114.29 0 
   118.05 1.1838e-16    118.30 0 
   121.08 3.7608e-16    121.34 0 
   125.05 4.5007e-16    125.31 0 
   127.08 4.8115e-16    127.35 0 
   127.96 5.0382e-16    128.23 0 
   130.94 5.4863e-16    131.22 0 
   131.85 6.2991e-16    132.13 0 
   133.99 6.6264e-16    134.28 0 
   137.11 8.0589e-16    137.40 0 
   139.98 8.6951e-16    140.28 0 
   142.92 1.9466e-15    143.22 0 
   146.92 3.9471e-15    147.23 0 
   151.04 4.2294e-15    151.36 0 
   154.91 4.5738e-15    155.24 0 
   158.88 4.9691e-15    159.22 0 
   161.84 5.2393e-15    162.18 0 
   165.99 5.6791e-15    166.34 0 
   169.86 6.0573e-15    170.22 0 
   173.01 6.3720e-15    173.38 0 
   177.04 6.7651e-15    177.42 0 
   179.92 7.0677e-15    180.30 0 
   182.00 7.2824e-15    182.39 0 
   185.82 7.6962e-15    186.21 0 
   191.02 8.2087e-15    191.43 0 
   194.12 8.5758e-15    194.54 0 
   198.19 8.9800e-15    198.61 0 
   201.87 9.4466e-15    202.30 0 
   205.15 9.7786e-15    205.59 0 
   209.93 9.9146e-15    210.38 0 
   215.81 1.0972e-14    216.27 0 
   219.83 1.1462e-14    220.29 0 
   222.89 1.1702e-14    223.36 0 
   227.03 1.2226e-14    227.51 0 
   230.19 1.8419e-14    230.67 0 
   233.93 3.0428e-14    234.42 0 
   239.93 3.9199e-14    240.44 0 
   246.08 3.7092e-14    246.60 0 
   251.81 3.9471e-14    252.35 0 
   257.09 3.2231e-14    257.63 0 
   260.06 3.8395e-14    260.62 0 
   264.29 4.0670e-14    264.85 0 
   269.20 4.0577e-14    269.77 0 
   274.21 4.0297e-14    274.79 0 
   279.31 3.9928e-14    279.90 0 
   283.84 4.0020e-14    284.45 0 
   289.79 3.8131e-14    290.40 0 
   295.86 3.8307e-14    296.48 0 
   300.66 3.6836e-14    301.30 0 
   307.67 3.7349e-14    308.32 0 
   317.75 3.7956e-14    318.42 0 
   328.16 3.7435e-14    328.85 0 
   338.13 3.6499e-14    338.84 0 
   347.60 3.5504e-14    348.34 0 
   357.34 3.5098e-14    358.10 0 
   365.66 3.5260e-14    366.44 0 
   375.04 3.4457e-14    375.84 0 
   384.66 3.2306e-14    385.48 0 
   395.44 3.3058e-14    396.28 0 
   404.65 3.2906e-14    405.51 0 
   414.08 3.2083e-14    414.95 0 
   421.78 3.0994e-14    422.67 0 
   429.62 3.0149e-14    430.53 0 
   440.64 2.9804e-14    441.57 0 
   450.90 2.8925e-14    451.86 0 
   460.34 2.7879e-14    461.32 0 
   469.98 2.7119e-14    470.98 0 
   479.82 2.6747e-14    480.84 0 
   489.87 2.5485e-14    490.91 0 
   500.13 2.5485e-14    501.19 0 
   505.92 2.4619e-14    506.99 0 
   511.78 2.5958e-14    512.86 0 
   520.09 2.5251e-14    521.19 0 
   529.76 2.4226e-14    530.88 0 
