# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.06 9.8238e-24    103.51 0 
   103.96 1.3876e-23    105.44 0 
   105.89 1.9828e-23    107.40 0 
   108.11 2.8792e-23    109.65 0 
   110.12 4.6589e-23    111.69 0 
   113.98 8.5365e-23    115.61 0 
   117.99 1.4564e-22    119.67 0 
   121.02 6.3282e-22    122.74 0 
   124.98 9.7786e-22    126.77 0 
   127.01 1.1729e-21    128.82 0 
   127.89 1.3070e-21    129.72 0 
   130.87 1.6799e-21    132.74 0 
   132.08 2.0858e-21    133.97 0 
   133.92 2.4338e-21    135.83 0 
   137.04 3.5341e-21    139.00 0 
   139.91 4.3982e-21    141.91 0 
   142.84 1.4232e-20    144.88 0 
   146.84 4.3780e-20    148.94 0 
   150.96 5.4485e-20    153.11 0 
   154.83 6.8278e-20    157.04 0 
   159.17 8.5168e-20    161.44 0 
   162.12 9.9604e-20    164.44 0 
   165.90 1.2367e-19    168.27 0 
   170.16 1.4938e-19    172.58 0 
   172.92 1.7230e-19    175.39 0 
   176.95 2.0525e-19    179.47 0 
   179.82 2.3296e-19    182.39 0 
   181.91 2.5426e-19    184.50 0 
   186.14 2.9873e-19    188.80 0 
   190.92 3.6248e-19    193.64 0 
   194.02 4.0952e-19    196.79 0 
   198.08 4.7128e-19    200.91 0 
   202.23 5.4485e-19    205.12 0 
   205.04 6.0434e-19    207.97 0 
   209.82 6.7964e-19    212.81 0 
   216.20 8.5759e-19    219.28 0 
   220.22 9.7337e-19    223.36 0 
   222.77 1.0502e-18    225.94 0 
   226.91 1.1893e-18    230.14 0 
   230.06 1.9288e-18    233.35 0 
   233.80 3.4856e-18    237.14 0 
   239.80 4.7237e-18    243.22 0 
   245.95 4.9236e-18    249.46 0 
   252.26 5.7185e-18    255.86 0 
   256.95 5.2153e-18    260.62 0 
   259.92 6.2270e-18    263.63 0 
   264.15 6.8909e-18    267.92 0 
   269.06 7.3499e-18    272.90 0 
   274.06 7.8033e-18    277.97 0 
   279.16 8.2847e-18    283.14 0 
   283.69 8.7756e-18    287.74 0 
   290.30 8.9594e-18    294.44 0 
   295.70 9.7113e-18    299.92 0 
   301.19 1.0146e-17    305.49 0 
   308.21 1.0972e-17    312.61 0 
   318.31 1.2254e-17    322.85 0 
   327.98 1.3313e-17    332.66 0 
   337.95 1.4298e-17    342.77 0 
   348.22 1.5250e-17    353.18 0 
   357.15 1.6154e-17    362.24 0 
   366.31 1.7151e-17    371.54 0 
   374.84 1.7959e-17    380.19 0 
   385.34 1.8293e-17    390.84 0 
   395.23 1.9782e-17    400.87 0 
   405.37 2.0810e-17    411.15 0 
   413.85 2.1492e-17    419.76 0 
   421.55 2.1942e-17    427.56 0 
   430.38 2.2505e-17    436.52 0 
   441.42 2.3457e-17    447.71 0 
   450.66 2.4004e-17    457.09 0 
   460.10 2.4450e-17    466.66 0 
   469.73 2.5020e-17    476.43 0 
   479.57 2.5780e-17    486.41 0 
   489.61 2.5958e-17    496.59 0 
   499.86 2.6809e-17    506.99 0 
   505.65 2.6809e-17    512.86 0 
   511.50 2.8332e-17    518.80 0 
   519.81 2.8792e-17    527.23 0 
   529.48 2.8992e-17    537.03 0 
   540.56 2.8792e-17    548.28 0 
   550.61 2.9463e-17    558.47 0 
   559.56 3.0710e-17    567.54 0 
   569.96 3.1789e-17    578.10 0 
   580.56 3.1716e-17    588.84 0 
   589.99 3.2906e-17    598.41 0 
   599.58 3.2680e-17    608.13 0 
   609.32 3.0639e-17    618.02 0 
   620.65 3.5179e-17    629.51 0 
   629.29 3.5586e-17    638.26 0 
   639.51 3.6331e-17    648.63 0 
   649.90 3.7349e-17    659.17 0 
   657.43 3.7695e-17    666.81 0 
   665.04 3.8929e-17    674.53 0 
   674.29 3.9471e-17    683.91 0 
   685.25 3.8840e-17    695.02 0 
   694.78 4.2882e-17    704.69 0 
   704.45 4.1522e-17    714.50 0 
   715.89 4.5633e-17    726.11 0 
   725.85 4.6804e-17    736.21 0 
   734.26 4.8004e-17    744.73 0 
   744.47 5.0615e-17    755.09 0 
   754.83 5.2514e-17    765.60 0 
   765.33 5.1794e-17    776.25 0 
   774.19 5.7449e-17    785.24 0 
   784.96 5.9194e-17    796.16 0 
   795.88 6.2127e-17    807.24 0 
   805.10 6.4756e-17    816.58 0 
   814.42 6.7031e-17    826.04 0 
   825.75 7.1826e-17    837.53 0 
   835.31 6.2414e-17    847.23 0 
   844.98 7.5907e-17    857.04 0 
   854.77 7.8213e-17    866.96 0 
   864.66 8.3614e-17    877.00 0 
   874.68 8.9182e-17    887.16 0 
   884.81 9.5781e-17    897.43 0 
   895.05 1.0122e-16    907.82 0 
   905.42 1.0192e-16    918.33 0 
   915.90 1.4598e-16    928.97 0 
   924.37 8.4777e-16    937.56 0 
   935.08 1.8462e-15    948.42 0 
   945.91 3.5586e-15    959.40 0 
   954.66 5.2153e-15    968.28 0 
   965.71 5.6270e-15    979.49 0 
   974.65 8.8161e-16    988.55 0 
   985.93 4.3479e-15   1000.00 0 
   995.06 5.0036e-15   1009.25 0 
  1004.26 8.0035e-15   1018.59 0 
  1015.89 8.0035e-15   1030.39 0 
  1025.29 3.5915e-15   1039.92 0 
  1034.78 5.3614e-15   1049.54 0 
  1044.35 1.1176e-14   1059.25 0 
  1054.02 1.1073e-14   1069.05 0 
  1066.22 8.3614e-15   1081.43 0 
  1076.09 1.0382e-14   1091.44 0 
  1086.04 7.8574e-15   1101.54 0 
  1096.09 1.1253e-14   1111.73 0 
  1106.24 1.0896e-14   1122.02 0 
  1113.90 1.0382e-14   1129.80 0 
  1124.21 9.2529e-15   1140.25 0 
  1134.61 1.2539e-14   1150.80 0 
  1145.11 1.1331e-14   1161.45 0 
  1155.71 1.2396e-14   1172.20 0 
  1163.72 1.2832e-14   1180.32 0 
  1174.49 8.4582e-15   1191.24 0 
  1185.35 1.2626e-14   1202.26 0 
  1196.32 8.1335e-15   1213.39 0 
  1204.61 5.6012e-15   1221.80 0 
  1215.76 4.3180e-15   1233.11 0 
  1224.19 8.8568e-15   1241.65 0 
  1235.51 1.4102e-14   1253.14 0 
  1244.08 1.5678e-14   1261.83 0 
  1255.59 1.4835e-14   1273.50 0 
  1264.29 1.2568e-14   1282.33 0 
  1275.99 1.7111e-14   1294.20 0 
  1284.84 1.8209e-14   1303.17 0 
  1293.74 1.3686e-14   1312.20 0 
  1305.71 1.3561e-14   1324.34 0 
  1314.76 1.7959e-14   1333.52 0 
  1323.88 1.7190e-14   1342.77 0 
  1336.13 1.4835e-14   1355.19 0 
  1345.39 1.8633e-14   1364.58 0 
  1354.71 1.8083e-14   1374.04 0 
  1364.10 1.5896e-14   1383.57 0 
  1373.56 1.6993e-14   1393.16 0 
  1386.27 1.7269e-14   1406.05 0 
  1395.88 1.4869e-14   1415.79 0 
  1405.55 1.5498e-14   1425.61 0 
  1415.30 1.6043e-14   1435.49 0 
  1425.11 1.6760e-14   1445.44 0 
