# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.07 1.3853e-18    100.23 0 
   101.93 1.7004e-18    102.09 0 
   104.07 1.9167e-18    104.23 0 
   106.00 2.2261e-18    106.17 0 
   107.97 2.6215e-18    108.14 0 
   109.98 3.6944e-18    110.15 0 
   114.11 4.7049e-18    114.29 0 
   118.12 5.6957e-18    118.30 0 
   120.87 1.7004e-17    121.06 0 
   125.12 2.0116e-17    125.31 0 
   126.86 2.1456e-17    127.06 0 
   128.03 2.2416e-17    128.23 0 
   131.01 2.4409e-17    131.22 0 
   131.92 2.7768e-17    132.13 0 
   134.07 2.9211e-17    134.28 0 
   136.87 3.5039e-17    137.09 0 
   140.06 3.7718e-17    140.28 0 
   142.99 7.7366e-17    143.22 0 
   147.00 1.4708e-16    147.23 0 
   151.12 1.5832e-16    151.36 0 
   154.99 1.7161e-16    155.24 0 
   158.97 1.8687e-16    159.22 0 
   161.93 1.9795e-16    162.18 0 
   166.08 2.1456e-16    166.34 0 
   169.95 2.2938e-16    170.22 0 
   173.11 2.4241e-16    173.38 0 
   177.14 2.5796e-16    177.42 0 
   180.02 2.6949e-16    180.30 0 
   182.10 2.7832e-16    182.39 0 
   185.92 2.9481e-16    186.21 0 
   191.12 3.1590e-16    191.43 0 
   193.78 3.3003e-16    194.09 0 
   197.84 3.4718e-16    198.15 0 
   201.98 3.6521e-16    202.30 0 
   204.79 3.7892e-16    205.12 0 
   210.05 3.8686e-16    210.38 0 
   215.93 4.2810e-16    216.27 0 
   219.95 4.4828e-16    220.29 0 
   223.01 4.5872e-16    223.36 0 
   227.15 4.8034e-16    227.51 0 
   229.78 7.2702e-16    230.14 0 
   234.05 1.2121e-15    234.42 0 
   240.06 1.5651e-15    240.44 0 
   246.22 1.4878e-15    246.60 0 
   251.95 1.5832e-15    252.35 0 
   257.23 1.2899e-15    257.63 0 
   260.21 1.5401e-15    260.62 0 
   263.83 1.6276e-15    264.24 0 
   268.73 1.6276e-15    269.15 0 
   273.73 1.6201e-15    274.16 0 
   278.82 1.6053e-15    279.25 0 
   284.00 1.6127e-15    284.45 0 
   289.95 1.5366e-15    290.40 0 
   296.02 1.5472e-15    296.48 0 
   300.83 1.4844e-15    301.30 0 
   307.83 1.5085e-15    308.32 0 
   317.92 1.5366e-15    318.42 0 
   328.33 1.5155e-15    328.85 0 
   338.31 1.4810e-15    338.84 0 
   347.79 1.4439e-15    348.34 0 
   356.71 1.4307e-15    357.27 0 
   365.86 1.4340e-15    366.44 0 
   375.25 1.4014e-15    375.84 0 
   384.87 1.3199e-15    385.48 0 
   394.75 1.3476e-15    395.37 0 
   404.87 1.3383e-15    405.51 0 
   414.30 1.3078e-15    414.95 0 
   422.00 1.2663e-15    422.67 0 
   429.85 1.2318e-15    430.53 0 
   440.88 1.2177e-15    441.57 0 
   451.15 1.1845e-15    451.86 0 
   459.53 1.1417e-15    460.26 0 
   470.24 1.1131e-15    470.98 0 
   480.08 1.0979e-15    480.84 0 
   490.14 1.0460e-15    490.91 0 
   500.40 1.0436e-15    501.19 0 
   506.19 1.0105e-15    506.99 0 
   512.06 1.0679e-15    512.86 0 
   520.38 1.0388e-15    521.19 0 
   530.05 9.9666e-16    530.88 0 
   539.90 9.3443e-16    540.75 0 
   549.94 9.0271e-16    550.81 0 
   560.17 9.2161e-16    561.05 0 
   570.58 9.1949e-16    571.48 0 
   579.85 8.8828e-16    580.76 0 
   590.63 8.7206e-16    591.56 0 
   600.23 8.2139e-16    601.17 0 
   609.98 7.1870e-16    610.94 0 
   619.89 8.1199e-16    620.87 0 
   629.97 7.7902e-16    630.96 0 
   640.20 7.7902e-16    641.21 0 
   650.60 7.5257e-16    651.63 0 
   658.14 7.2202e-16    659.17 0 
   665.76 7.3206e-16    666.81 0 
   675.02 7.2202e-16    676.08 0 
   684.41 6.7538e-16    685.49 0 
   695.53 6.8635e-16    696.63 0 
   705.21 6.3613e-16    706.32 0 
   716.67 6.5849e-16    717.79 0 
   726.64 6.4647e-16    727.78 0 
   735.05 6.3467e-16    736.21 0 
   745.28 6.1312e-16    746.45 0 
   755.64 5.9779e-16    756.83 0 
   764.39 5.3771e-16    765.60 0 
   775.03 5.7220e-16    776.25 0 
   785.81 5.4269e-16    787.05 0 
   794.91 5.4394e-16    796.16 0 
   804.11 5.3771e-16    805.38 0 
   815.30 5.2790e-16    816.58 0 
   824.74 5.1946e-16    826.04 0 
   834.29 4.6941e-16    835.60 0 
   845.90 4.9494e-16    847.23 0 
   855.69 4.8145e-16    857.04 0 
   865.60 4.7703e-16    866.96 0 
   875.62 4.6941e-16    877.00 0 
   885.76 4.5978e-16    887.16 0 
   896.02 4.5139e-16    897.43 0 
   904.31 4.3908e-16    905.73 0 
   914.78 4.4519e-16    916.22 0 
   925.37 7.4225e-16    926.83 0 
   933.94 1.0557e-15    935.41 0 
   944.75 1.3663e-15    946.24 0 
   955.69 1.5579e-15    957.19 0 
   964.53 1.6694e-15    966.05 0 
   975.70 8.3281e-16    977.24 0 
   984.73 1.4473e-15    986.28 0 
   996.13 1.4046e-15    997.70 0 
  1005.35 1.6655e-15   1006.93 0 
  1014.65 1.6427e-15   1016.25 0 
  1024.04 1.0222e-15   1025.65 0 
  1035.90 1.4014e-15   1037.53 0 
  1045.48 1.8860e-15   1047.13 0 
  1055.16 1.8262e-15   1056.82 0 
  1064.92 1.5796e-15   1066.60 0 
  1074.77 1.7161e-15   1076.47 0 
  1084.72 1.4307e-15   1086.43 0 
  1094.76 1.7280e-15   1096.48 0 
  1104.88 1.6502e-15   1106.62 0 
  1115.11 1.6053e-15   1116.86 0 
  1125.43 1.4506e-15   1127.20 0 
  1135.84 1.6617e-15   1137.63 0 
  1143.71 1.5651e-15   1145.51 0 
  1154.30 1.5832e-15   1156.11 0 
  1164.98 1.5760e-15   1166.81 0 
  1175.76 1.1845e-15   1177.61 0 
  1183.90 1.5016e-15   1185.77 0 
  1194.86 1.2490e-15   1196.74 0 
  1205.92 1.0460e-15   1207.81 0 
  1214.27 7.5431e-16   1216.19 0 
  1225.51 1.1955e-15   1227.44 0 
  1234.01 1.4473e-15   1235.95 0 
  1245.42 1.5050e-15   1247.38 0 
  1254.06 1.4573e-15   1256.03 0 
  1265.66 1.3600e-15   1267.65 0 
  1274.43 1.5260e-15   1276.44 0 
  1286.22 1.5472e-15   1288.25 0 
  1295.14 1.3260e-15   1297.18 0 
  1304.12 1.3199e-15   1306.17 0 
  1316.18 1.4912e-15   1318.26 0 
  1325.31 1.4274e-15   1327.39 0 
  1334.49 1.3139e-15   1336.60 0 
  1343.75 1.4439e-15   1345.86 0 
  1356.18 1.4046e-15   1358.31 0 
  1365.58 1.2958e-15   1367.73 0 
  1375.04 1.3078e-15   1377.21 0 
  1384.58 1.3048e-15   1386.76 0 
  1394.17 1.0953e-15   1396.37 0 
  1403.84 1.0953e-15   1406.05 0 
  1413.57 1.2121e-15   1415.79 0 
  1423.37 1.1983e-15   1425.61 0 
  1436.54 1.2066e-15   1438.80 0 
  1443.17 1.2347e-15   1445.44 0 
  1446.50 1.2347e-15   1448.77 0 
  1456.52 1.1983e-15   1458.81 0 
  1466.62 1.1312e-15   1468.93 0 
  1473.39 1.1260e-15   1475.71 0 
  1483.60 1.1312e-15   1485.94 0 
  1493.88 1.1234e-15   1496.24 0 
  1504.24 1.0729e-15   1506.61 0 
  1511.18 9.8525e-16   1513.56 0 
  1518.16 1.0222e-15   1520.55 0 
  1525.17 1.0059e-15   1527.57 0 
  1535.74 8.9443e-16   1538.15 0 
  1546.38 8.9032e-16   1548.82 0 
  1553.52 8.6010e-16   1555.97 0 
  1564.29 8.9856e-16   1566.75 0 
  1575.13 9.3875e-16   1577.61 0 
  1586.05 9.5840e-16   1588.55 0 
  1593.37 9.6505e-16   1595.88 0 
  1604.42 9.3875e-16   1606.94 0 
  1615.54 9.3014e-16   1618.08 0 
  1626.74 8.9650e-16   1629.30 0 
  1634.24 9.3228e-16   1636.82 0 
  1645.57 9.3014e-16   1648.16 0 
  1653.17 8.8828e-16   1655.77 0 
  1664.63 9.3228e-16   1667.25 0 
  1672.31 8.5615e-16   1674.94 0 
  1676.17 9.4743e-16   1678.80 0 
  1683.90 9.5620e-16   1686.55 0 
  1695.57 9.0897e-16   1698.24 0 
  1703.40 8.8216e-16   1706.08 0 
  1715.21 8.5025e-16   1717.91 0 
  1723.13 8.4440e-16   1725.84 0 
  1735.07 8.8623e-16   1737.80 0 
  1743.08 8.6806e-16   1745.82 0 
  1755.16 9.0897e-16   1757.92 0 
  1763.26 8.4635e-16   1766.04 0 
  1775.48 8.5615e-16   1778.28 0 
  1783.68 8.7206e-16   1786.49 0 
  1796.04 9.2374e-16   1798.87 0 
  1804.33 9.1316e-16   1807.17 0 
  1816.84 8.5418e-16   1819.70 0 
  1825.23 8.7006e-16   1828.10 0 
  1833.65 8.4440e-16   1836.54 0 
  1846.36 7.6480e-16   1849.27 0 
  1854.89 7.9168e-16   1857.80 0 
  1863.45 8.3090e-16   1866.38 0 
  1876.36 8.6606e-16   1879.32 0 
  1885.02 8.1573e-16   1887.99 0 
  1893.73 8.1386e-16   1896.71 0 
  1906.85 8.3859e-16   1909.85 0 
  1915.65 8.2328e-16   1918.67 0 
  1924.50 7.8082e-16   1927.53 0 
  1933.38 7.3884e-16   1936.42 0 
  1946.78 8.6208e-16   1949.84 0 
  1955.77 8.2518e-16   1958.84 0 
  1964.79 9.1316e-16   1967.89 0 
  1973.86 8.9856e-16   1976.97 0 
  1982.97 9.0271e-16   1986.10 0 
  1996.72 8.9650e-16   1999.86 0 
  2005.94 8.9238e-16   2009.09 0 
  2015.19 8.9443e-16   2018.37 0 
  2024.50 8.5615e-16   2027.68 0 
  2033.84 9.0897e-16   2037.04 0 
  2043.23 9.6505e-16   2046.45 0 
  2052.66 9.0688e-16   2055.89 0 
  2066.89 9.0271e-16   2070.14 0 
  2071.65 9.9666e-16   2074.91 0 
  2076.43 1.3169e-15   2079.70 0 
  2086.01 1.5085e-15   2089.30 0 
  2095.64 1.4014e-15   2098.94 0 
  2105.31 1.3632e-15   2108.63 0 
  2115.03 1.4878e-15   2118.36 0 
  2124.79 1.3663e-15   2128.14 0 
  2134.60 1.2988e-15   2137.96 0 
  2144.46 1.5401e-15   2147.83 0 
  2154.35 1.5401e-15   2157.74 0 
  2164.30 1.3821e-15   2167.70 0 
  2174.29 1.3917e-15   2177.71 0 
  2184.32 1.6427e-15   2187.76 0 
  2194.41 1.6540e-15   2197.86 0 
  2204.54 1.6053e-15   2208.01 0 
  2214.71 1.3169e-15   2218.20 0 
  2224.93 1.4708e-15   2228.44 0 
  2235.20 1.8516e-15   2238.72 0 
  2245.52 1.7642e-15   2249.05 0 
  2255.89 1.4111e-15   2259.44 0 
