# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.09 6.6944e-24    102.33 0 
   101.95 9.3695e-24    104.23 0 
   104.09 1.1932e-23    106.41 0 
   106.02 1.5657e-23    108.39 0 
   107.99 2.0831e-23    110.41 0 
   110.00 3.3784e-23    112.46 0 
   114.13 5.4040e-23    116.68 0 
   117.87 8.0856e-23    120.50 0 
   120.89 2.7715e-22    123.59 0 
   125.14 4.0338e-22    127.94 0 
   126.88 4.7722e-22    129.72 0 
   128.06 5.2326e-22    130.92 0 
   131.04 6.6026e-22    133.97 0 
   131.95 7.8111e-22    134.90 0 
   134.09 9.0306e-22    137.09 0 
   136.90 1.2295e-21    139.96 0 
   140.09 1.5195e-21    143.22 0 
   143.02 3.2562e-21    146.22 0 
   147.03 6.8979e-21    150.31 0 
   151.15 8.7240e-21    154.53 0 
   155.02 1.1059e-20    158.49 0 
   159.00 1.3922e-20    162.55 0 
   161.96 1.6395e-20    165.58 0 
   166.11 2.0451e-20    169.82 0 
   169.98 2.4930e-20    173.78 0 
   173.14 2.8954e-20    177.01 0 
   177.17 3.4891e-20    181.13 0 
   180.05 3.9968e-20    184.08 0 
   182.14 4.3824e-20    186.21 0 
   185.95 5.1965e-20    190.11 0 
   191.16 6.3931e-20    195.43 0 
   193.82 7.2396e-20    198.15 0 
   197.88 8.4278e-20    202.30 0 
   202.02 9.8110e-20    206.54 0 
   204.83 1.0932e-19    209.41 0 
   210.09 1.2581e-19    214.78 0 
   215.97 1.5912e-19    220.80 0 
   219.99 1.8143e-19    224.91 0 
   223.05 1.9757e-19    228.03 0 
   227.19 2.2476e-19    232.27 0 
   229.82 3.5869e-19    234.96 0 
   234.10 6.3931e-19    239.33 0 
