# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.06 4.8778e-23    102.33 0 
   101.92 7.1817e-23    104.23 0 
   104.05 9.5990e-23    106.41 0 
   105.99 1.3068e-22    108.39 0 
   107.96 1.8081e-22    110.41 0 
   109.97 2.7940e-22    112.46 0 
   114.09 4.6798e-22    116.68 0 
   118.10 7.3152e-22    120.78 0 
   121.13 3.0285e-21    123.88 0 
   125.10 4.3373e-21    127.94 0 
   127.13 5.0029e-21    130.02 0 
   128.02 5.4730e-21    130.92 0 
   131.00 6.6715e-21    133.97 0 
   131.91 8.1325e-21    134.90 0 
   134.05 9.1669e-21    137.09 0 
   136.86 1.2683e-20    139.96 0 
   140.04 1.5039e-20    143.22 0 
   142.98 4.6262e-20    146.22 0 
   146.98 1.3250e-19    150.31 0 
   151.10 1.5640e-19    154.53 0 
   154.98 1.8588e-19    158.49 0 
   158.95 2.2142e-19    162.55 0 
   161.91 2.4959e-19    165.58 0 
   166.06 2.9595e-19    169.82 0 
   169.93 3.4216e-19    173.78 0 
   173.09 3.8214e-19    177.01 0 
   177.12 4.3674e-19    181.13 0 
   180.00 4.8220e-19    184.08 0 
   182.08 5.1431e-19    186.21 0 
   185.89 5.8240e-19    190.11 0 
   191.10 6.7643e-19    195.43 0 
   194.21 7.4340e-19    198.61 0 
   197.82 8.2647e-19    202.30 0 
   201.96 9.2518e-19    206.54 0 
   204.77 1.0005e-18    209.41 0 
   210.02 1.0845e-18    214.78 0 
   215.90 1.3099e-18    220.80 0 
   219.92 1.4462e-18    224.91 0 
   222.98 1.5284e-18    228.03 0 
   227.12 1.6835e-18    232.27 0 
   229.75 2.6682e-18    234.96 0 
   234.02 4.6156e-18    239.33 0 
   240.03 6.0565e-18    245.47 0 
   246.19 6.0985e-18    251.77 0 
   251.92 6.8901e-18    257.63 0 
   257.19 6.1550e-18    263.03 0 
   260.17 7.2648e-18    266.07 0 
   263.79 7.9657e-18    269.77 0 
   268.70 8.3603e-18    274.79 0 
   273.69 8.7544e-18    279.90 0 
   278.78 9.0829e-18    285.10 0 
   283.96 9.6433e-18    290.40 0 
   289.91 9.8226e-18    296.48 0 
   295.98 1.0477e-17    302.69 0 
   300.79 1.0820e-17    307.61 0 
   307.80 1.1837e-17    314.77 0 
   317.88 1.3250e-17    325.09 0 
   328.29 1.4799e-17    335.74 0 
   338.27 1.6152e-17    345.94 0 
   347.75 1.7548e-17    355.63 0 
   356.67 2.1788e-17    364.75 0 
   365.82 3.0706e-17    374.11 0 
   375.20 3.4612e-17    383.71 0 
   384.82 3.3980e-17    393.55 0 
   394.70 5.2267e-17    403.65 0 
   404.82 7.1982e-17    414.00 0 
   414.25 8.1889e-17    423.64 0 
   421.95 8.4377e-17    431.52 0 
   429.80 9.0620e-17    439.54 0 
   440.82 1.2029e-16    450.82 0 
   451.09 1.3907e-16    461.32 0 
   459.47 1.3811e-16    469.89 0 
   470.18 1.5857e-16    480.84 0 
   480.02 1.9871e-16    490.91 0 
   490.07 1.8977e-16    501.19 0 
   500.34 2.5777e-16    511.68 0 
   506.13 2.3726e-16    517.61 0 
   511.99 3.9014e-16    523.60 0 
   520.31 4.0200e-16    532.11 0 
   529.98 4.0853e-16    542.00 0 
   539.84 3.6747e-16    552.08 0 
   549.87 3.8925e-16    562.34 0 
   560.10 5.5109e-16    572.80 0 
   570.51 6.6715e-16    583.45 0 
   579.78 7.0344e-16    592.93 0 
   590.56 7.6953e-16    603.95 0 
   600.15 6.9219e-16    613.76 0 
   609.90 7.1322e-16    623.73 0 
   619.81 9.6211e-16    633.87 0 
   629.89 9.5990e-16    644.17 0 
   640.12 1.1226e-15    654.64 0 
   650.52 1.1408e-15    665.27 0 
   658.05 1.0920e-15    672.98 0 
   665.67 1.2800e-15    680.77 0 
   674.93 1.4100e-15    690.24 0 
   684.32 1.2683e-15    699.84 0 
   695.44 1.5461e-15    711.21 0 
   705.12 1.3068e-15    721.11 0 
   716.58 1.7508e-15    732.82 0 
   726.54 1.8417e-15    743.02 0 
   734.96 1.9152e-15    751.62 0 
   745.18 1.9285e-15    762.08 0 
   755.55 1.9871e-15    772.68 0 
   764.30 1.8502e-15    781.63 0 
   774.93 2.1440e-15    792.50 0 
   785.71 2.0287e-15    803.53 0 
   794.81 2.2606e-15    812.83 0 
   805.86 2.3946e-15    824.14 0 
   815.20 2.4730e-15    833.68 0 
   824.64 2.5955e-15    843.33 0 
   834.18 2.1195e-15    853.10 0 
   845.79 2.6867e-15    864.97 0 
   855.58 2.7116e-15    874.98 0 
   865.49 2.8855e-15    885.12 0 
   875.51 2.9732e-15    895.36 0 
   885.65 3.0565e-15    905.73 0 
   895.90 3.1349e-15    916.22 0 
   904.19 3.1421e-15    924.70 0 
   914.66 3.1421e-15    935.41 0 
   925.26 7.8745e-15    946.24 0 
   935.97 1.3250e-14    957.19 0 
   944.63 1.9374e-14    966.05 0 
   955.57 2.4167e-14    977.24 0 
   964.41 2.6499e-14    986.28 0 
   975.58 8.7745e-15    997.70 0 
   984.60 2.1539e-14   1006.93 0 
   996.01 2.1990e-14   1018.59 0 
  1005.22 2.9732e-14   1028.02 0 
  1014.52 3.0285e-14   1037.53 0 
  1023.91 1.8803e-14   1047.13 0 
  1035.77 2.5132e-14   1059.25 0 
  1045.35 3.9014e-14   1069.05 0 
  1055.02 3.8126e-14   1078.95 0 
  1064.78 3.1421e-14   1088.93 0 
  1074.64 3.5994e-14   1099.01 0 
  1084.58 3.0495e-14   1109.18 0 
  1094.62 3.7951e-14   1119.44 0 
  1104.74 3.6663e-14   1129.80 0 
  1114.97 3.5746e-14   1140.25 0 
  1125.28 3.1785e-14   1150.80 0 
  1135.70 3.9375e-14   1161.45 0 
  1146.20 3.6917e-14   1172.20 0 
  1154.15 3.8302e-14   1180.32 0 
  1164.83 3.8568e-14   1191.24 0 
  1175.61 2.6377e-14   1202.26 0 
  1183.76 3.7517e-14   1210.60 0 
  1194.71 2.9595e-14   1221.80 0 
  1205.76 2.4056e-14   1233.11 0 
  1214.12 1.9241e-14   1241.65 0 
  1225.36 2.9801e-14   1253.14 0 
  1233.85 3.9375e-14   1261.83 0 
  1245.27 4.1901e-14   1273.50 0 
  1253.90 4.0572e-14   1282.33 0 
  1265.50 3.7344e-14   1294.20 0 
  1274.27 4.4898e-14   1303.17 0 
  1286.06 4.6583e-14   1315.22 0 
  1294.98 3.8568e-14   1324.34 0 
  1303.95 3.8657e-14   1333.52 0 
  1316.02 4.6262e-14   1345.86 0 
  1325.14 4.4486e-14   1355.19 0 
  1334.33 4.0665e-14   1364.58 0 
  1343.58 4.6369e-14   1374.04 0 
  1356.01 4.5105e-14   1386.76 0 
  1365.41 4.1231e-14   1396.37 0 
  1374.87 4.2386e-14   1406.05 0 
  1384.40 4.2484e-14   1415.79 0 
  1394.00 3.4294e-14   1425.61 0 
  1403.66 3.4532e-14   1435.49 0 
  1413.39 4.0015e-14   1445.44 0 
  1426.47 4.0107e-14   1458.81 0 
  1436.36 4.0947e-14   1468.93 0 
  1442.99 4.2386e-14   1475.71 0 
  1446.31 4.2877e-14   1479.11 0 
  1456.34 4.1613e-14   1489.36 0 
  1466.43 3.8925e-14   1499.69 0 
  1476.60 3.9285e-14   1510.08 0 
  1483.41 4.0015e-14   1517.05 0 
  1493.70 4.0293e-14   1527.57 0 
  1504.05 3.8302e-14   1538.15 0 
  1510.99 3.4772e-14   1545.25 0 
  1517.97 3.6663e-14   1552.39 0 
  1524.97 3.5911e-14   1559.55 0 
  1535.54 3.1133e-14   1570.36 0 
  1546.19 3.1133e-14   1581.25 0 
  1553.32 3.0355e-14   1588.55 0 
  1564.09 3.2526e-14   1599.56 0 
  1574.93 3.4772e-14   1610.65 0 
  1585.85 3.6160e-14   1621.81 0 
  1593.17 3.6663e-14   1629.30 0 
  1604.21 3.5994e-14   1640.59 0 
  1615.33 3.5828e-14   1651.96 0 
  1626.53 3.4692e-14   1663.41 0 
  1634.04 3.6663e-14   1671.09 0 
  1645.36 3.7087e-14   1682.67 0 
  1656.77 3.5337e-14   1694.34 0 
  1664.42 3.7517e-14   1702.16 0 
  1672.10 3.3980e-14   1710.02 0 
  1675.95 3.8568e-14   1713.96 0 
  1683.69 3.9285e-14   1721.87 0 
  1695.36 3.7258e-14   1733.80 0 
  1703.19 3.6160e-14   1741.81 0 
  1714.99 3.4294e-14   1753.88 0 
  1726.88 3.3980e-14   1766.04 0 
  1734.85 3.6077e-14   1774.19 0 
  1746.88 3.5418e-14   1786.49 0 
  1754.94 3.7002e-14   1794.73 0 
  1763.04 3.4852e-14   1803.02 0 
  1775.26 3.4932e-14   1815.52 0 
  1783.45 3.5664e-14   1823.90 0 
  1795.82 3.7344e-14   1836.54 0 
  1804.11 3.7258e-14   1845.02 0 
  1816.61 3.4532e-14   1857.80 0 
  1825.00 3.5255e-14   1866.38 0 
  1833.42 3.4216e-14   1874.99 0 
  1846.13 3.1712e-14   1887.99 0 
  1854.65 3.1932e-14   1896.71 0 
  1863.21 3.2751e-14   1905.46 0 
  1876.13 3.4772e-14   1918.67 0 
  1884.79 3.2079e-14   1927.53 0 
  1893.49 3.0919e-14   1936.42 0 
  1906.61 3.2751e-14   1949.84 0 
  1915.41 3.1494e-14   1958.84 0 
  1924.25 3.0635e-14   1967.89 0 
  1933.13 3.1932e-14   1976.97 0 
  1946.53 3.2978e-14   1990.67 0 
  1955.52 3.0706e-14   1999.86 0 
  1969.07 3.3360e-14   2013.72 0 
  1978.16 3.4294e-14   2023.02 0 
  1982.72 3.2526e-14   2027.68 0 
  1996.47 3.1712e-14   2041.74 0 
  2005.68 3.2751e-14   2051.16 0 
  2014.94 3.1858e-14   2060.63 0 
  2024.24 3.3054e-14   2070.14 0 
  2033.58 3.1277e-14   2079.70 0 
  2042.97 3.2153e-14   2089.30 0 
  2057.13 2.9527e-14   2103.78 0 
  2066.63 3.0285e-14   2113.49 0 
  2076.16 3.3054e-14   2123.24 0 
  2085.75 3.2451e-14   2133.04 0 
  2095.38 3.0848e-14   2142.89 0 
  2105.05 3.1133e-14   2152.78 0 
  2114.76 3.1494e-14   2162.72 0 
  2124.52 3.1785e-14   2172.70 0 
  2134.33 3.0146e-14   2182.73 0 
  2144.18 3.0355e-14   2192.81 0 
  2154.08 3.1421e-14   2202.93 0 
  2164.02 3.0495e-14   2213.09 0 
  2174.01 3.0425e-14   2223.31 0 
  2184.05 2.9801e-14   2233.57 0 
  2194.13 3.0919e-14   2243.88 0 
  2204.26 3.0285e-14   2254.24 0 
  2214.43 2.9055e-14   2264.64 0 
  2224.65 2.8394e-14   2275.10 0 
  2234.92 2.9595e-14   2285.60 0 
  2245.24 2.8657e-14   2296.15 0 
  2255.60 2.7621e-14   2306.75 0 
  2266.01 2.8201e-14   2317.39 0 
  2276.47 2.8595e-14   2328.09 0 
  2286.98 2.8994e-14   2338.84 0 
  2297.53 2.7311e-14   2349.63 0 
  2302.83 2.7628e-14   2355.05 0 
  2313.46 2.6630e-14   2365.92 0 
  2324.14 2.2254e-14   2376.84 0 
  2334.87 2.5202e-14   2387.81 0 
  2345.64 2.4686e-14   2398.83 0 
  2356.47 2.5911e-14   2409.91 0 
  2367.35 2.4406e-14   2421.03 0 
  2372.80 2.4747e-14   2426.61 0 
  2383.76 2.3364e-14   2437.81 0 
  2394.76 2.4466e-14   2449.06 0 
  2405.81 2.3692e-14   2460.37 0 
  2416.92 2.4023e-14   2471.72 0 
  2422.49 2.4982e-14   2477.42 0 
  2433.67 2.4136e-14   2488.86 0 
  2444.90 2.5101e-14   2500.35 0 
  2456.19 2.4758e-14   2511.89 0 
  2467.53 2.4532e-14   2523.48 0 
  2473.22 2.3864e-14   2529.30 0 
  2484.63 2.4087e-14   2540.97 0 
  2496.10 2.1568e-14   2552.70 0 
  2507.62 2.4538e-14   2564.48 0 
  2513.40 2.2483e-14   2570.40 0 
  2519.20 2.3166e-14   2576.32 0 
  2525.00 2.2536e-14   2582.26 0 
  2536.66 2.2746e-14   2594.18 0 
  2542.51 2.2331e-14   2600.16 0 
  2554.24 2.3385e-14   2612.16 0 
  2566.03 2.2907e-14   2624.22 0 
  2577.88 2.3768e-14   2636.33 0 
  2583.82 2.3497e-14   2642.41 0 
  2595.74 2.3176e-14   2654.61 0 
  2607.73 2.2598e-14   2666.86 0 
  2613.74 2.2237e-14   2673.01 0 
  2625.80 2.2914e-14   2685.34 0 
  2637.92 2.3342e-14   2697.74 0 
  2644.00 2.4612e-14   2703.96 0 
  2656.21 2.4899e-14   2716.44 0 
  2662.33 2.3078e-14   2722.70 0 
  2674.62 2.3781e-14   2735.27 0 
