# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.06 1.2823e-20    102.33 0 
   103.96 1.6595e-20    104.23 0 
   105.89 2.1877e-20    106.17 0 
   108.11 2.9308e-20    108.39 0 
   110.12 4.3952e-20    110.41 0 
   113.99 6.9499e-20    114.29 0 
   118.00 1.0327e-19    118.30 0 
   121.02 4.0270e-19    121.34 0 
   124.99 5.4952e-19    125.31 0 
   127.02 6.2227e-19    127.35 0 
   127.90 6.7450e-19    128.23 0 
   130.88 7.9613e-19    131.22 0 
   132.09 9.5936e-19    132.43 0 
   133.93 1.0641e-18    134.28 0 
   137.05 1.4255e-18    137.40 0 
   139.92 1.6481e-18    140.28 0 
   142.85 4.9202e-18    143.22 0 
   146.85 1.3583e-17    147.23 0 
   150.96 1.5523e-17    151.36 0 
   154.84 1.7864e-17    155.24 0 
   159.17 2.0558e-17    159.59 0 
   162.13 2.2645e-17    162.55 0 
   165.91 2.6120e-17    166.34 0 
   170.17 2.9308e-17    170.61 0 
   172.93 3.2135e-17    173.38 0 
   176.96 3.5808e-17    177.42 0 
   179.84 3.8813e-17    180.30 0 
   181.92 4.1019e-17    182.39 0 
   186.15 4.5392e-17    186.64 0 
   190.93 5.1166e-17    191.43 0 
   194.03 5.5333e-17    194.54 0 
   198.10 6.0392e-17    198.61 0 
   201.78 6.6219e-17    202.30 0 
   205.06 7.0629e-17    205.59 0 
   209.83 7.4814e-17    210.38 0 
   216.21 8.7898e-17    216.77 0 
   220.23 9.5276e-17    220.80 0 
   222.78 9.9536e-17    223.36 0 
   226.92 1.0789e-16    227.51 0 
   230.08 1.6865e-16    230.67 0 
   233.82 2.9647e-16    234.42 0 
   239.81 3.7756e-16    240.44 0 
   245.97 3.7238e-16    246.60 0 
   252.28 4.0924e-16    252.93 0 
   256.97 3.5726e-16    257.63 0 
   259.94 4.1589e-16    260.62 0 
   264.16 4.4461e-16    264.85 0 
   269.08 4.5497e-16    269.77 0 
   274.08 4.6450e-16    274.79 0 
   279.17 4.7422e-16    279.90 0 
   283.71 4.8527e-16    284.45 0 
   290.32 4.7313e-16    291.07 0 
   295.72 4.9315e-16    296.48 0 
   301.21 4.9772e-16    302.00 0 
   308.23 5.1402e-16    309.03 0 
   318.33 5.4073e-16    319.15 0 
   328.00 5.5460e-16    328.85 0 
   337.97 5.6361e-16    338.84 0 
   348.24 5.6883e-16    349.14 0 
   357.17 5.7542e-16    358.10 0 
   366.33 5.8342e-16    367.28 0 
   374.86 5.8611e-16    375.84 0 
   385.37 5.7145e-16    386.37 0 
   395.25 5.9018e-16    396.28 0 
   405.39 5.9427e-16    406.44 0 
   413.88 5.9154e-16    414.95 0 
   421.57 5.8746e-16    422.67 0 
   430.40 5.8476e-16    431.52 0 
   441.44 5.8476e-16    442.59 0 
   450.69 5.7807e-16    451.86 0 
   460.12 5.7277e-16    461.32 0 
   469.76 5.6883e-16    470.98 0 
   479.59 5.6621e-16    480.84 0 
   489.64 5.5460e-16    490.91 0 
   499.89 5.5460e-16    501.19 0 
   505.68 5.4825e-16    506.99 0 
   511.53 5.6752e-16    512.86 0 
   519.85 5.6491e-16    521.19 0 
   529.51 5.5588e-16    530.88 0 
   540.60 5.4073e-16    542.00 0 
   549.38 5.3949e-16    550.81 0 
   559.60 5.4825e-16    561.05 0 
   570.00 5.5333e-16    571.48 0 
   580.60 5.4073e-16    582.10 0 
   590.03 5.4825e-16    591.56 0 
   599.62 5.3454e-16    601.17 0 
   609.36 4.9202e-16    610.94 0 
   620.69 5.5333e-16    622.30 0 
   629.32 5.5078e-16    630.96 0 
   639.55 5.5333e-16    641.21 0 
   649.94 5.5845e-16    651.63 0 
   657.47 5.5588e-16    659.17 0 
   665.08 5.7014e-16    666.81 0 
   674.33 5.7277e-16    676.08 0 
   685.29 5.5460e-16    687.07 0 
   694.82 5.9977e-16    696.63 0 
   704.49 5.7277e-16    706.32 0 
   715.94 6.2515e-16    717.79 0 
   725.90 6.3530e-16    727.78 0 
   734.30 6.4711e-16    736.21 0 
   744.52 6.6832e-16    746.45 0 
   754.87 6.8388e-16    756.83 0 
   765.38 6.6219e-16    767.36 0 
   774.24 7.2943e-16    776.25 0 
   785.01 7.3787e-16    787.05 0 
   794.10 7.7087e-16    796.16 0 
   805.15 7.9980e-16    807.24 0 
   814.47 8.2221e-16    816.58 0 
   825.80 8.6692e-16    827.94 0 
   835.36 7.5855e-16    837.53 0 
   845.03 9.0361e-16    847.23 0 
   854.82 9.2253e-16    857.04 0 
   864.72 9.7720e-16    866.96 0 
   874.73 1.0256e-15    877.00 0 
   884.86 1.0789e-15    887.16 0 
   895.11 1.1246e-15    897.43 0 
   905.47 1.1376e-15    907.82 0 
   915.96 1.4520e-15    918.33 0 
   924.43 6.6678e-15    926.83 0 
   935.14 1.3899e-14    937.56 0 
   945.96 2.5585e-14    948.42 0 
   954.72 3.5808e-14    957.19 0 
   965.77 4.0177e-14    968.28 0 
   974.71 7.3111e-15    977.24 0 
   985.99 3.3495e-14    988.55 0 
   995.12 3.5644e-14    997.70 0 
  1004.33 5.2358e-14   1006.93 0 
  1015.95 5.0931e-14   1018.59 0 
  1025.36 2.3013e-14   1028.02 0 
  1034.84 3.6223e-14   1037.53 0 
  1044.42 6.8388e-14   1047.13 0 
  1054.08 6.7140e-14   1056.82 0 
  1063.84 5.2964e-14   1066.60 0 
  1076.15 6.3238e-14   1078.95 0 
  1086.11 5.0001e-14   1088.93 0 
  1096.16 6.6678e-14   1099.01 0 
  1103.76 6.3971e-14   1106.62 0 
  1113.97 6.1374e-14   1116.86 0 
  1124.28 5.4952e-14   1127.20 0 
  1134.68 7.0304e-14   1137.63 0 
  1145.18 6.4118e-14   1148.15 0 
  1155.78 6.8074e-14   1158.78 0 
  1163.79 7.0143e-14   1166.81 0 
  1174.56 4.7861e-14   1177.61 0 
  1185.43 6.8074e-14   1188.50 0 
  1193.64 4.7751e-14   1196.74 0 
  1204.69 3.4832e-14   1207.81 0 
  1215.83 2.4433e-14   1218.99 0 
  1224.26 4.7531e-14   1227.44 0 
  1235.59 7.0792e-14   1238.80 0 
  1244.15 7.7443e-14   1247.38 0 
  1255.67 7.4128e-14   1258.93 0 
  1264.37 6.4414e-14   1267.65 0 
  1276.07 8.2600e-14   1279.38 0 
  1284.91 8.6493e-14   1288.25 0 
  1293.82 6.8388e-14   1297.18 0 
  1305.79 6.7917e-14   1309.18 0 
  1314.84 8.4914e-14   1318.26 0 
  1323.96 8.1093e-14   1327.39 0 
  1336.21 7.2108e-14   1339.68 0 
  1345.47 8.5503e-14   1348.96 0 
  1354.80 8.2791e-14   1358.31 0 
  1364.19 7.4128e-14   1367.73 0 
  1373.64 7.7800e-14   1377.21 0 
  1386.35 7.8520e-14   1389.95 0 
  1395.96 6.6986e-14   1399.59 0 
  1405.64 6.9180e-14   1409.29 0 
  1415.38 7.2775e-14   1419.06 0 
  1425.20 7.4470e-14   1428.89 0 
  1435.07 7.4470e-14   1438.80 0 
  1441.70 7.8520e-14   1445.44 0 
  1448.35 7.9613e-14   1452.11 0 
  1455.04 7.7265e-14   1458.81 0 
  1465.12 7.1447e-14   1468.93 0 
  1475.28 7.1611e-14   1479.11 0 
  1485.51 7.2943e-14   1489.36 0 
  1495.80 7.4128e-14   1499.69 0 
  1506.17 6.9981e-14   1510.08 0 
  1513.12 6.2515e-14   1517.05 0 
  1516.61 6.6832e-14   1520.55 0 
  1523.61 6.5010e-14   1527.57 0 
  1534.17 5.6361e-14   1538.15 0 
  1544.81 6.0531e-14   1548.82 0 
  1555.52 5.7542e-14   1559.55 0 
  1566.30 5.9564e-14   1570.36 0 
  1573.53 6.3677e-14   1577.61 0 
  1584.44 6.6678e-14   1588.55 0 
  1595.42 6.8074e-14   1599.56 0 
  1606.48 6.6678e-14   1610.65 0 
