# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.03 3.1444e-18    100.46 0 
   101.89 3.7979e-18    102.33 0 
   104.02 4.2028e-18    104.47 0 
   105.95 4.8033e-18    106.41 0 
   107.92 5.5788e-18    108.39 0 
   109.93 7.7543e-18    110.41 0 
   114.05 9.6060e-18    114.55 0 
   118.06 1.1312e-17    118.58 0 
   121.09 3.4241e-17    121.62 0 
   125.06 3.9314e-17    125.60 0 
   127.09 4.1452e-17    127.64 0 
   127.97 4.3007e-17    128.53 0 
   130.95 4.5766e-17    131.52 0 
   131.86 5.1945e-17    132.43 0 
   134.00 5.3894e-17    134.59 0 
   137.12 6.3759e-17    137.72 0 
   139.99 6.7537e-17    140.60 0 
   142.93 1.4176e-16    143.55 0 
   146.93 2.7387e-16    147.57 0 
   151.05 2.8744e-16    151.71 0 
   154.92 3.0447e-16    155.60 0 
   158.90 3.2251e-16    159.59 0 
   161.85 3.3616e-16    162.55 0 
   166.00 3.5772e-16    166.72 0 
   169.87 3.7458e-16    170.61 0 
   173.03 3.8953e-16    173.78 0 
   177.06 4.0695e-16    177.83 0 
   179.93 4.2028e-16    180.72 0 
   182.02 4.3007e-16    182.81 0 
   185.83 4.4827e-16    186.64 0 
   191.03 4.7048e-16    191.87 0 
   194.14 4.8702e-16    194.98 0 
   198.20 5.0529e-16    199.07 0 
   201.89 5.2426e-16    202.77 0 
   205.17 5.3894e-16    206.06 0 
   209.95 5.4019e-16    210.86 0 
   215.83 5.8823e-16    216.77 0 
   219.84 6.0890e-16    220.80 0 
   222.90 6.1595e-16    223.87 0 
   227.04 6.3906e-16    228.03 0 
   230.20 9.5180e-16    231.21 0 
   233.94 1.5942e-15    234.96 0 
   239.94 1.9299e-15    240.99 0 
   246.10 1.8136e-15    247.17 0 
   251.83 1.8773e-15    252.93 0 
   257.11 1.5543e-15    258.23 0 
   260.08 1.7846e-15    261.22 0 
   263.70 1.8473e-15    264.85 0 
   269.22 1.8178e-15    270.40 0 
   274.23 1.7887e-15    275.42 0 
   278.68 1.7561e-15    279.90 0 
   283.86 1.7320e-15    285.10 0 
   289.81 1.6276e-15    291.07 0 
   295.88 1.6276e-15    297.17 0 
   300.68 1.5687e-15    302.00 0 
   307.69 1.5579e-15    309.03 0 
   317.77 1.5401e-15    319.15 0 
   328.18 1.4912e-15    329.61 0 
   338.15 1.4340e-15    339.63 0 
   347.62 1.3758e-15    349.14 0 
   357.36 1.3321e-15    358.92 0 
   365.69 1.2988e-15    367.28 0 
   375.07 1.2518e-15    376.70 0 
   384.69 1.1683e-15    386.37 0 
   394.56 1.1602e-15    396.28 0 
   404.68 1.1260e-15    406.44 0 
   414.11 1.0853e-15    415.91 0 
   421.80 1.0436e-15    423.64 0 
   429.65 1.0082e-15    431.52 0 
   440.67 9.7397e-16    442.59 0 
   450.93 9.3227e-16    452.90 0 
   460.37 8.9649e-16    462.38 0 
   470.01 8.6207e-16    472.06 0 
   479.86 8.3473e-16    481.95 0 
   489.90 7.9349e-16    492.04 0 
   500.16 7.7365e-16    502.34 0 
   505.95 7.5083e-16    508.16 0 
   511.81 7.6128e-16    514.04 0 
   520.13 7.3883e-16    522.40 0 
   529.80 7.0558e-16    532.11 0 
   539.65 6.6764e-16    542.00 0 
   549.68 6.4054e-16    552.08 0 
   559.90 6.3320e-16    562.34 0 
   570.31 6.2022e-16    572.80 0 
   579.58 5.9230e-16    582.10 0 
   590.35 5.7616e-16    592.93 0 
   599.94 5.4644e-16    602.56 0 
   609.69 4.8255e-16    612.35 0 
   619.60 5.2185e-16    622.30 0 
   629.67 5.0066e-16    632.41 0 
   639.90 4.9039e-16    642.69 0 
   650.30 4.7265e-16    653.13 0 
   657.83 4.5451e-16    660.69 0 
   665.44 4.5242e-16    668.34 0 
   674.70 4.4111e-16    677.64 0 
   685.66 4.1643e-16    688.65 0 
   695.20 4.1356e-16    698.23 0 
   704.87 3.8953e-16    707.95 0 
   716.33 3.8953e-16    719.45 0 
   726.29 3.7892e-16    729.46 0 
   734.70 3.6944e-16    737.90 0 
   744.92 3.5690e-16    748.17 0 
   755.28 3.4637e-16    758.58 0 
   765.79 3.1444e-16    769.13 0 
   774.66 3.2700e-16    778.04 0 
   785.44 3.1300e-16    788.86 0 
   794.53 3.0870e-16    797.99 0 
   805.58 3.0237e-16    809.10 0 
   814.91 2.9481e-16    818.46 0 
   824.35 2.8810e-16    827.94 0 
   835.82 2.6518e-16    839.46 0 
   845.49 2.7198e-16    849.18 0 
   855.28 2.6457e-16    859.01 0 
   865.19 2.5915e-16    868.96 0 
   875.21 2.5383e-16    879.02 0 
   885.34 2.4805e-16    889.20 0 
   895.59 2.4241e-16    899.50 0 
   905.96 2.3526e-16    909.91 0 
   914.35 2.6336e-16    918.33 0 
   924.93 4.5977e-16    928.97 0 
   935.64 6.8951e-16    939.72 0 
   944.30 9.8072e-16    948.42 0 
   955.24 1.1955e-15    959.40 0 
   964.07 1.3199e-15    968.28 0 
   975.24 5.3155e-16    979.49 0 
   984.26 1.1845e-15    988.55 0 
   995.66 1.1710e-15   1000.00 0 
  1004.87 1.4606e-15   1009.25 0 
  1014.17 1.3949e-15   1018.59 0 
  1025.91 7.2702e-16   1030.39 0 
  1035.41 1.1131e-15   1039.92 0 
  1044.99 1.6965e-15   1049.54 0 
  1054.66 1.6540e-15   1059.25 0 
  1064.41 1.3917e-15   1069.05 0 
  1074.26 1.5579e-15   1078.95 0 
  1084.20 1.2722e-15   1088.93 0 
  1094.23 1.5760e-15   1099.01 0 
  1104.36 1.5085e-15   1109.18 0 
  1114.58 1.4606e-15   1119.44 0 
  1124.89 1.3229e-15   1129.80 0 
  1135.30 1.5543e-15   1140.25 0 
  1145.80 1.4373e-15   1150.80 0 
  1153.75 1.4776e-15   1158.78 0 
  1164.42 1.4947e-15   1169.50 0 
  1175.20 1.1080e-15   1180.32 0 
  1186.07 1.4176e-15   1191.24 0 
  1194.29 1.0928e-15   1199.50 0 
  1205.34 8.7005e-16   1210.60 0 
  1213.70 5.7088e-16   1218.99 0 
  1224.93 1.0222e-15   1230.27 0 
  1236.26 1.3631e-15   1241.65 0 
  1244.83 1.4539e-15   1250.26 0 
  1256.35 1.4013e-15   1261.83 0 
  1265.06 1.2547e-15   1270.57 0 
  1273.83 1.4947e-15   1279.38 0 
  1285.61 1.5330e-15   1291.22 0 
  1294.53 1.2810e-15   1300.17 0 
  1303.50 1.2605e-15   1309.18 0 
  1315.56 1.4742e-15   1321.30 0 
  1324.68 1.4111e-15   1330.45 0 
  1333.86 1.2810e-15   1339.68 0 
  1346.20 1.4406e-15   1352.07 0 
  1355.53 1.3949e-15   1361.44 0 
  1364.93 1.2722e-15   1370.88 0 
  1374.39 1.3048e-15   1380.38 0 
  1383.92 1.3048e-15   1389.95 0 
  1393.51 1.1286e-15   1399.59 0 
  1406.41 1.1443e-15   1412.54 0 
  1416.15 1.2038e-15   1422.33 0 
  1425.97 1.2065e-15   1432.19 0 
  1435.85 1.2010e-15   1442.12 0 
  1442.48 1.2403e-15   1448.77 0 
  1445.81 1.2489e-15   1452.11 0 
  1455.83 1.2121e-15   1462.18 0 
  1465.92 1.1338e-15   1472.31 0 
  1476.08 1.1234e-15   1482.52 0 
  1486.31 1.1286e-15   1492.79 0 
  1496.62 1.1312e-15   1503.14 0 
  1503.52 1.0753e-15   1510.08 0 
  1510.46 9.7846e-16   1517.05 0 
  1517.44 1.0269e-15   1524.05 0 
  1524.44 9.9895e-16   1531.09 0 
  1535.01 8.8419e-16   1541.70 0 
  1545.65 9.2160e-16   1552.39 0 
  1556.36 8.7810e-16   1563.15 0 
  1563.55 8.9855e-16   1570.36 0 
  1574.38 9.4307e-16   1581.25 0 
  1585.30 9.6949e-16   1592.21 0 
  1596.29 9.8298e-16   1603.25 0 
  1603.65 9.5399e-16   1610.65 0 
  1614.77 9.4742e-16   1621.81 0 
  1625.96 9.0478e-16   1633.05 0 
  1633.47 9.4524e-16   1640.59 0 
  1644.79 9.4961e-16   1651.96 0 
  1656.19 8.8827e-16   1663.41 0 
  1663.84 9.4961e-16   1671.09 0 
  1671.52 8.6009e-16   1678.80 0 
  1675.37 9.7397e-16   1682.67 0 
  1683.10 9.9665e-16   1690.44 0 
  1694.77 9.3874e-16   1702.16 0 
  1706.52 9.1315e-16   1713.96 0 
  1714.39 8.9031e-16   1721.87 0 
  1726.28 8.9031e-16   1733.80 0 
  1734.25 9.4961e-16   1741.81 0 
  1746.27 9.2799e-16   1753.88 0 
  1754.33 9.9665e-16   1761.98 0 
  1766.49 9.0270e-16   1774.19 0 
  1774.64 9.3658e-16   1782.38 0 
  1786.94 9.6282e-16   1794.73 0 
  1795.19 1.0509e-15   1803.02 0 
  1803.48 1.0293e-15   1811.34 0 
  1815.98 9.6726e-16   1823.90 0 
  1824.36 9.8298e-16   1832.31 0 
  1837.01 9.5399e-16   1845.02 0 
  1845.48 8.4051e-16   1853.53 0 
  1854.00 9.0270e-16   1862.09 0 
  1866.86 9.7397e-16   1874.99 0 
  1875.47 1.0082e-15   1883.65 0 
  1884.13 9.6060e-16   1892.34 0 
  1892.83 9.8298e-16   1901.08 0 
  1905.95 9.9895e-16   1914.26 0 
  1914.74 9.9665e-16   1923.09 0 
  1923.58 9.3227e-16   1931.97 0 
  1936.92 8.2707e-16   1945.36 0 
  1945.86 1.0581e-15   1954.34 0 
  1954.84 1.0269e-15   1963.36 0 
  1968.39 1.1602e-15   1976.97 0 
  1977.47 1.1208e-15   1986.10 0 
  1982.03 1.1576e-15   1990.67 0 
  1995.77 1.1549e-15   2004.47 0 
  2004.98 1.1286e-15   2013.72 0 
  2014.24 1.1364e-15   2023.02 0 
  2023.53 1.0581e-15   2032.36 0 
  2032.87 1.1845e-15   2041.74 0 
  2046.97 1.2751e-15   2055.89 0 
  2056.41 1.2093e-15   2065.38 0 
  2065.91 1.1845e-15   2074.91 0 
  2075.44 1.3229e-15   2084.49 0 
  2080.23 1.9122e-15   2089.30 0 
  2085.02 2.2210e-15   2094.11 0 
  2094.65 2.0537e-15   2103.78 0 
  2104.31 1.9658e-15   2113.49 0 
  2114.03 2.1604e-15   2123.24 0 
  2123.79 1.9568e-15   2133.04 0 
  2133.59 1.8262e-15   2142.89 0 
  2143.44 2.2415e-15   2152.78 0 
  2153.33 2.2519e-15   2162.72 0 
  2163.27 1.9840e-15   2172.70 0 
  2173.25 2.0162e-15   2182.73 0 
  2183.29 2.4129e-15   2192.81 0 
  2193.36 2.4409e-15   2202.93 0 
  2203.49 2.3472e-15   2213.09 0 
  2213.66 1.8773e-15   2223.31 0 
  2223.88 2.1016e-15   2233.57 0 
  2234.14 2.7073e-15   2243.88 0 
  2244.45 2.5618e-15   2254.24 0 
  2254.81 2.0116e-15   2264.64 0 
  2265.22 1.9122e-15   2275.10 0 
  2275.68 2.0967e-15   2285.60 0 
  2286.18 2.6949e-15   2296.15 0 
  2296.73 2.2673e-15   2306.75 0 
  2307.33 2.7005e-15   2317.39 0 
  2312.65 2.3250e-15   2322.74 0 
  2323.33 1.8423e-15   2333.46 0 
  2334.05 1.6722e-15   2344.23 0 
  2344.83 1.1946e-15   2355.05 0 
  2355.65 2.1339e-15   2365.92 0 
  2366.52 1.3005e-15   2376.84 0 
