# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.04 5.8346e-18    100.69 0 
   101.90 7.1451e-18    102.57 0 
   104.03 8.0539e-18    104.71 0 
   105.97 9.3542e-18    106.66 0 
   107.94 1.1016e-17    108.64 0 
   109.95 1.5311e-17    110.66 0 
   114.07 1.9499e-17    114.82 0 
   118.08 2.3605e-17    118.85 0 
   121.11 6.9664e-17    121.90 0 
   125.08 8.2037e-17    125.89 0 
   127.11 8.7299e-17    127.94 0 
   127.99 9.1203e-17    128.82 0 
   130.97 9.8857e-17    131.83 0 
   131.88 1.1246e-16    132.74 0 
   134.02 1.1803e-16    134.90 0 
   137.14 1.4126e-16    138.04 0 
   140.02 1.5206e-16    140.93 0 
   142.95 3.2286e-16    143.88 0 
   146.95 6.3827e-16    147.91 0 
   151.07 6.8078e-16    152.05 0 
   154.95 7.3115e-16    155.96 0 
   158.92 7.8706e-16    159.96 0 
   161.87 8.2987e-16    162.93 0 
   166.03 8.9332e-16    167.11 0 
   169.89 9.4844e-16    171.00 0 
   173.05 9.9542e-16    174.18 0 
   177.08 1.0520e-15    178.24 0 
   179.96 1.0965e-15    181.13 0 
   182.04 1.1298e-15    183.23 0 
   185.86 1.1885e-15    187.07 0 
   191.06 1.2648e-15    192.31 0 
   194.17 1.3183e-15    195.43 0 
   197.78 1.3804e-15    199.07 0 
   201.92 1.4455e-15    203.24 0 
   205.20 1.4928e-15    206.54 0 
   209.98 1.5171e-15    211.35 0 
   215.86 1.6711e-15    217.27 0 
   219.88 1.7418e-15    221.31 0 
   222.94 1.7742e-15    224.39 0 
   227.08 1.8536e-15    228.56 0 
   230.24 2.7798e-15    231.74 0 
   233.98 4.6452e-15    235.50 0 
   239.98 5.7811e-15    241.55 0 
   246.14 5.4829e-15    247.74 0 
   251.87 5.7545e-15    253.51 0 
   257.15 4.7534e-15    258.82 0 
   260.12 5.5464e-15    261.82 0 
   263.74 5.7944e-15    265.46 0 
   269.26 5.7545e-15    271.02 0 
   274.27 5.7017e-15    276.06 0 
   278.73 5.6365e-15    280.54 0 
   283.91 5.6106e-15    285.76 0 
   289.85 5.3089e-15    291.74 0 
   295.92 5.3457e-15    297.85 0 
   300.73 5.1524e-15    302.69 0 
   307.74 5.1881e-15    309.74 0 
   317.82 5.2120e-15    319.89 0 
   328.23 5.0934e-15    330.37 0 
   338.20 4.9546e-15    340.41 0 
   347.68 4.7974e-15    349.95 0 
   356.60 4.6990e-15    358.92 0 
   365.75 4.6452e-15    368.13 0 
   375.13 4.5186e-15    377.57 0 
   384.75 4.2463e-15    387.26 0 
   394.62 4.2561e-15    397.19 0 
   404.74 4.1784e-15    407.38 0 
   414.17 4.0552e-15    416.87 0 
   421.87 3.9265e-15    424.62 0 
   429.71 3.8107e-15    432.51 0 
   440.74 3.7154e-15    443.61 0 
   451.00 3.5893e-15    453.94 0 
   460.45 3.4674e-15    463.45 0 
   470.09 3.3574e-15    473.15 0 
   479.93 3.2735e-15    483.06 0 
   489.98 3.1261e-15    493.17 0 
   500.24 3.0762e-15    503.50 0 
   506.03 2.9923e-15    509.33 0 
   511.89 3.0832e-15    515.23 0 
   520.21 2.9992e-15    523.60 0 
   529.88 2.8774e-15    533.33 0 
   539.73 2.7227e-15    543.25 0 
   549.77 2.6303e-15    553.35 0 
   559.99 2.6303e-15    563.64 0 
   570.40 2.5883e-15    574.12 0 
   579.67 2.4889e-15    583.45 0 
   590.44 2.4379e-15    594.29 0 
   600.04 2.3121e-15    603.95 0 
   609.79 2.0465e-15    613.76 0 
   619.70 2.2439e-15    623.73 0 
   629.76 2.1578e-15    633.87 0 
   640.00 2.1282e-15    644.17 0 
   650.40 2.0607e-15    654.64 0 
   657.93 1.9861e-15    662.22 0 
   665.55 1.9861e-15    669.88 0 
   674.81 1.9454e-15    679.20 0 
   685.77 1.8408e-15    690.24 0 
   695.31 1.8493e-15    699.84 0 
   704.98 1.7338e-15    709.58 0 
   716.44 1.7620e-15    721.11 0 
   726.40 1.7179e-15    731.14 0 
   734.82 1.6827e-15    739.61 0 
   745.04 1.6331e-15    749.89 0 
   755.40 1.5922e-15    760.33 0 
   764.15 1.4521e-15    769.13 0 
   774.78 1.5206e-15    779.83 0 
   785.56 1.4622e-15    790.68 0 
   794.65 1.4488e-15    799.83 0 
   805.71 1.4256e-15    810.96 0 
   815.04 1.3964e-15    820.35 0 
   824.48 1.3741e-15    829.85 0 
   835.95 1.2589e-15    841.40 0 
   845.63 1.3092e-15    851.14 0 
   855.42 1.2765e-15    860.99 0 
   865.32 1.2618e-15    870.96 0 
   875.34 1.2445e-15    881.05 0 
   885.48 1.2218e-15    891.25 0 
   895.73 1.2023e-15    901.57 0 
   904.02 1.1722e-15    909.91 0 
   914.49 1.3366e-15    920.45 0 
   925.08 2.9175e-15    931.11 0 
   935.79 4.8979e-15    941.89 0 
   944.45 7.7626e-15    950.60 0 
   955.39 1.0023e-14    961.61 0 
   964.23 1.1246e-14    970.51 0 
   975.39 3.3963e-15    981.75 0 
   984.42 1.0069e-14    990.83 0 
   995.81 1.0116e-14   1002.31 0 
  1005.03 1.3274e-14   1011.58 0 
  1014.33 1.2589e-14   1020.94 0 
  1026.07 5.9567e-15   1032.76 0 
  1035.57 9.4844e-15   1042.32 0 
  1045.15 1.5886e-14   1051.96 0 
  1054.82 1.5524e-14   1061.70 0 
  1064.58 1.2765e-14   1071.52 0 
  1074.43 1.4622e-14   1081.43 0 
  1084.37 1.1803e-14   1091.44 0 
  1094.41 1.4928e-14   1101.54 0 
  1104.53 1.4322e-14   1111.73 0 
  1114.75 1.3804e-14   1122.02 0 
  1125.07 1.2474e-14   1132.40 0 
  1135.48 1.5032e-14   1142.88 0 
  1145.98 1.3741e-14   1153.45 0 
  1153.93 1.4322e-14   1161.45 0 
  1164.60 1.4588e-14   1172.20 0 
  1175.38 1.0593e-14   1183.04 0 
  1186.26 1.3900e-14   1193.99 0 
  1194.48 1.0163e-14   1202.26 0 
  1205.53 7.7626e-15   1213.39 0 
  1213.89 4.9318e-15   1221.80 0 
  1225.12 9.5062e-15   1233.11 0 
  1233.61 1.3459e-14   1241.65 0 
  1245.03 1.4588e-14   1253.14 0 
  1253.66 1.4028e-14   1261.83 0 
  1265.26 1.2275e-14   1273.50 0 
  1274.03 1.5136e-14   1282.33 0 
  1285.81 1.5632e-14   1294.20 0 
  1294.73 1.2824e-14   1303.17 0 
  1303.70 1.2589e-14   1312.20 0 
  1315.77 1.5066e-14   1324.34 0 
  1324.89 1.4421e-14   1333.52 0 
