# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.07 1.0566e-20    102.57 0 
   103.97 1.2910e-20    104.47 0 
   105.90 1.6103e-20    106.41 0 
   108.12 2.0460e-20    108.64 0 
   109.87 2.9642e-20    110.41 0 
   114.00 4.2748e-20    114.55 0 
   118.00 5.8065e-20    118.58 0 
   121.03 2.0793e-19    121.62 0 
   125.00 2.6480e-19    125.60 0 
   127.03 2.9101e-19    127.64 0 
   127.91 3.0968e-19    128.53 0 
   130.89 3.5068e-19    131.52 0 
   132.10 4.1391e-19    132.74 0 
   133.94 4.4556e-19    134.59 0 
   137.06 5.6874e-19    137.72 0 
   139.93 6.3374e-19    140.60 0 
   142.86 1.6707e-18    143.55 0 
   146.86 4.0730e-18    147.57 0 
   150.97 4.4865e-18    151.71 0 
   154.84 4.9878e-18    155.60 0 
   159.18 5.5579e-18    159.96 0 
   162.14 5.9829e-18    162.93 0 
   165.92 6.6667e-18    166.72 0 
   170.18 7.2763e-18    171.00 0 
   172.94 7.7967e-18    173.78 0 
   176.97 8.4511e-18    177.83 0 
   179.84 8.9724e-18    180.72 0 
   181.93 9.3521e-18    182.81 0 
   186.16 1.0067e-17    187.07 0 
   190.94 1.1039e-17    191.87 0 
   194.04 1.1720e-17    194.98 0 
   198.11 1.2500e-17    199.07 0 
   201.79 1.3363e-17    202.77 0 
   205.07 1.4025e-17    206.06 0 
   209.84 1.4518e-17    210.86 0 
   216.22 1.6516e-17    217.27 0 
   220.24 1.7535e-17    221.31 0 
   222.79 1.8068e-17    223.87 0 
   226.93 1.9183e-17    228.03 0 
   230.09 2.9506e-17    231.21 0 
   233.83 4.9878e-17    234.96 0 
   239.83 6.2074e-17    240.99 0 
   245.98 5.9829e-17    247.17 0 
   252.29 6.4256e-17    253.51 0 
   256.98 5.4943e-17    258.23 0 
   259.95 6.3374e-17    261.22 0 
   264.18 6.6975e-17    265.46 0 
   269.09 6.7439e-17    270.40 0 
   274.09 6.7750e-17    275.42 0 
   279.19 6.8063e-17    280.54 0 
   283.72 6.8377e-17    285.10 0 
   290.33 6.5752e-17    291.74 0 
   295.73 6.7284e-17    297.17 0 
   301.23 6.6514e-17    302.69 0 
   308.25 6.7594e-17    309.74 0 
   318.34 6.9328e-17    319.89 0 
   328.02 6.9328e-17    329.61 0 
   337.98 6.8693e-17    339.63 0 
   348.25 6.7906e-17    349.95 0 
   357.19 6.7594e-17    358.92 0 
   366.35 6.7439e-17    368.13 0 
   374.88 6.6667e-17    376.70 0 
   385.39 6.3813e-17    387.26 0 
   395.27 6.4850e-17    397.19 0 
   405.41 6.4404e-17    407.38 0 
   413.90 6.3228e-17    415.91 0 
   421.60 6.1931e-17    423.64 0 
   430.42 6.0801e-17    432.51 0 
   441.47 5.9967e-17    443.61 0 
   450.71 5.8602e-17    452.90 0 
   460.15 5.7268e-17    462.38 0 
   469.78 5.6093e-17    472.06 0 
   479.62 5.5324e-17    481.95 0 
   489.66 5.3569e-17    492.04 0 
   499.92 5.3200e-17    502.34 0 
   505.70 5.2956e-17    508.16 0 
   511.56 6.1222e-17    514.04 0 
   519.87 6.0941e-17    522.40 0 
   529.54 6.0244e-17    532.11 0 
   539.38 5.7798e-17    542.00 0 
   549.41 6.2361e-17    552.08 0 
   559.62 6.6056e-17    562.34 0 
   570.03 6.9010e-17    572.80 0 
   580.63 6.6514e-17    583.45 0 
   590.06 7.2429e-17    592.93 0 
   599.65 7.2262e-17    602.56 0 
   609.39 7.4116e-17    612.35 0 
   619.29 8.4122e-17    622.30 0 
   629.36 8.7279e-17    632.41 0 
   639.58 8.8087e-17    642.69 0 
   649.98 9.5041e-17    653.13 0 
   657.50 9.8381e-17    660.69 0 
   665.12 1.0325e-16    668.34 0 
   674.37 1.0445e-16    677.64 0 
   685.33 1.0254e-16    688.65 0 
   694.86 1.2414e-16    698.23 0 
   704.53 1.1828e-16    707.95 0 
   715.97 1.3897e-16    719.45 0 
   725.93 1.4418e-16    729.46 0 
   734.34 1.4959e-16    737.90 0 
   744.56 1.6440e-16    748.17 0 
   754.91 1.7415e-16    758.58 0 
   765.41 1.7944e-16    769.13 0 
   774.28 1.9811e-16    778.04 0 
   785.05 2.0937e-16    788.86 0 
   794.14 2.2076e-16    797.99 0 
   805.19 2.3223e-16    809.10 0 
   814.51 2.4150e-16    818.46 0 
   825.84 2.6358e-16    829.85 0 
   835.40 2.2229e-16    839.46 0 
   845.08 2.8049e-16    849.18 0 
   854.86 2.8967e-16    859.01 0 
   864.76 3.1254e-16    868.96 0 
   874.78 3.3413e-16    879.02 0 
   884.91 3.6134e-16    889.20 0 
   895.15 3.8099e-16    899.50 0 
   905.52 3.8540e-16    909.91 0 
   916.00 5.4690e-16    920.45 0 
   924.48 3.3722e-15    928.97 0 
   935.18 7.4116e-15    939.72 0 
   946.01 1.4253e-14    950.60 0 
   954.77 2.0226e-14    959.40 0 
   965.82 2.2904e-14    970.51 0 
   974.76 3.7837e-15    979.49 0 
   986.05 1.9539e-14    990.83 0 
   995.17 2.0555e-14   1000.00 0 
  1004.38 2.9848e-14   1009.25 0 
  1016.01 2.8504e-14   1020.94 0 
  1025.41 1.2104e-14   1030.39 0 
  1034.90 1.9811e-14   1039.92 0 
  1044.47 3.8011e-14   1049.54 0 
  1054.14 3.7232e-14   1059.25 0 
  1063.89 2.9370e-14   1069.05 0 
  1076.21 3.4907e-14   1081.43 0 
  1086.17 2.7537e-14   1091.44 0 
  1096.22 3.6468e-14   1101.54 0 
  1103.82 3.4907e-14   1109.18 0 
  1114.03 3.3413e-14   1119.44 0 
  1124.34 2.9985e-14   1129.80 0 
  1134.74 3.8011e-14   1140.25 0 
  1145.24 3.4428e-14   1150.80 0 
  1155.84 3.6468e-14   1161.45 0 
  1163.85 3.7576e-14   1169.50 0 
  1174.62 2.5996e-14   1180.32 0 
  1185.49 3.6217e-14   1191.24 0 
  1193.71 2.4941e-14   1199.50 0 
  1204.75 1.7985e-14   1210.60 0 
  1215.90 1.1883e-14   1221.80 0 
  1224.33 2.4261e-14   1230.27 0 
  1235.65 3.6636e-14   1241.65 0 
  1244.22 4.0263e-14   1250.26 0 
  1255.73 3.8363e-14   1261.83 0 
  1264.44 3.3030e-14   1270.57 0 
  1276.14 4.2453e-14   1282.33 0 
  1284.98 4.4352e-14   1291.22 0 
  1293.89 3.5068e-14   1300.17 0 
  1305.86 3.4587e-14   1312.20 0 
  1314.91 4.3044e-14   1321.30 0 
  1324.03 4.1107e-14   1330.45 0 
  1336.28 3.6468e-14   1342.77 0 
  1345.54 4.3143e-14   1352.07 0 
  1354.87 4.1678e-14   1361.44 0 
  1364.26 3.7232e-14   1370.88 0 
  1373.72 3.8986e-14   1380.38 0 
  1386.43 3.9347e-14   1393.16 0 
  1396.04 3.3956e-14   1402.81 0 
  1405.71 3.5068e-14   1412.54 0 
  1415.46 3.6217e-14   1422.33 0 
  1425.27 3.7060e-14   1432.19 0 
  1435.15 3.6805e-14   1442.12 0 
  1441.77 3.8718e-14   1448.77 0 
  1448.43 3.9256e-14   1455.46 0 
  1455.11 3.8099e-14   1462.18 0 
  1465.20 3.5149e-14   1472.31 0 
  1475.36 3.5068e-14   1482.52 0 
  1485.58 3.5638e-14   1492.79 0 
  1495.88 3.6134e-14   1503.14 0 
  1506.25 3.4191e-14   1513.56 0 
  1513.20 3.0473e-14   1520.55 0 
  1516.69 3.2502e-14   1524.05 0 
  1523.69 3.1544e-14   1531.09 0 
  1534.25 2.7473e-14   1541.70 0 
  1544.89 2.9711e-14   1552.39 0 
  1555.60 2.8113e-14   1563.15 0 
  1566.38 2.8834e-14   1573.98 0 
  1573.61 3.0684e-14   1581.25 0 
  1584.52 3.2056e-14   1592.21 0 
  1595.50 3.2652e-14   1603.25 0 
  1606.56 3.1909e-14   1614.36 0 
  1613.98 3.1909e-14   1621.81 0 
  1625.16 3.0263e-14   1633.05 0 
  1636.43 3.2130e-14   1644.37 0 
  1643.98 3.2502e-14   1651.96 0 
  1655.38 3.0124e-14   1663.41 0 
  1666.85 3.2727e-14   1674.94 0 
  1670.69 2.9303e-14   1678.80 0 
  1678.41 3.2878e-14   1686.55 0 
  1686.15 3.4112e-14   1694.34 0 
  1693.94 3.2056e-14   1702.16 0 
  1705.68 3.0755e-14   1713.96 0 
  1713.55 2.9168e-14   1721.87 0 
  1725.43 2.8968e-14   1733.80 0 
  1733.39 3.0755e-14   1741.81 0 
  1745.41 2.9985e-14   1753.88 0 
  1753.46 3.1762e-14   1761.98 0 
  1765.62 2.9236e-14   1774.19 0 
  1773.77 2.9848e-14   1782.38 0 
  1786.06 3.0333e-14   1794.73 0 
  1794.31 3.2130e-14   1803.02 0 
  1806.75 3.1835e-14   1815.52 0 
  1815.08 2.9438e-14   1823.90 0 
  1823.46 2.9985e-14   1832.31 0 
  1836.10 2.8834e-14   1845.02 0 
  1844.58 2.6541e-14   1853.53 0 
  1853.09 2.6663e-14   1862.09 0 
  1865.94 2.7347e-14   1874.99 0 
  1874.55 2.9370e-14   1883.65 0 
  1883.20 2.7096e-14   1892.34 0 
  1896.26 2.5936e-14   1905.46 0 
  1905.01 2.7473e-14   1914.26 0 
  1913.80 2.6419e-14   1923.09 0 
  1927.07 2.5817e-14   1936.42 0 
  1935.96 2.6602e-14   1945.36 0 
  1944.90 2.7664e-14   1954.34 0 
  1953.88 2.5817e-14   1963.36 0 
  1967.42 2.8113e-14   1976.97 0 
  1976.50 2.8834e-14   1986.10 0 
  1985.62 2.7284e-14   1995.26 0 
  1994.79 2.6480e-14   2004.47 0 
  2004.00 2.7221e-14   2013.72 0 
  2013.25 2.6358e-14   2023.02 0 
  2027.20 2.7410e-14   2037.04 0 
  2036.56 2.5996e-14   2046.45 0 
  2045.96 2.6848e-14   2055.89 0 
  2055.40 2.5346e-14   2065.38 0 
  2064.89 2.5581e-14   2074.91 0 
  2074.42 2.7473e-14   2084.49 0 
  2079.20 2.6176e-14   2089.30 0 
  2084.00 2.7034e-14   2094.11 0 
  2093.62 2.5640e-14   2103.78 0 
  2103.28 2.5817e-14   2113.49 0 
  2112.99 2.6056e-14   2123.24 0 
  2122.74 2.6358e-14   2133.04 0 
  2137.46 2.4655e-14   2147.83 0 
  2147.32 2.5114e-14   2157.74 0 
  2157.23 2.5936e-14   2167.70 0 
  2167.19 2.5114e-14   2177.71 0 
  2177.19 2.4941e-14   2187.76 0 
  2187.24 2.4486e-14   2197.86 0 
  2197.34 2.5522e-14   2208.01 0 
  2207.48 2.4826e-14   2218.20 0 
  2212.57 2.3709e-14   2223.31 0 
  2222.78 2.3063e-14   2233.57 0 
  2233.04 2.4317e-14   2243.88 0 
  2243.35 2.3384e-14   2254.24 0 
  2253.70 2.2486e-14   2264.64 0 
  2264.11 2.2904e-14   2275.10 0 
  2274.56 2.3384e-14   2285.60 0 
  2285.06 2.3818e-14   2296.15 0 
  2295.60 2.2542e-14   2306.75 0 
  2306.20 2.2601e-14   2317.39 0 
  2316.85 2.1740e-14   2328.09 0 
  2327.54 1.7717e-14   2338.84 0 
  2332.90 2.0391e-14   2344.23 0 
  2343.67 1.9796e-14   2355.05 0 
  2354.49 2.1072e-14   2365.92 0 
  2365.36 1.9627e-14   2376.84 0 
  2376.28 2.0044e-14   2387.81 0 
  2387.25 1.8755e-14   2398.83 0 
  2392.75 1.9778e-14   2404.36 0 
  2403.79 1.9068e-14   2415.46 0 
  2414.89 1.9429e-14   2426.61 0 
  2426.04 2.0351e-14   2437.81 0 
  2437.23 1.9621e-14   2449.06 0 
  2442.85 2.0549e-14   2454.71 0 
  2454.13 2.0227e-14   2466.04 0 
  2465.46 2.0048e-14   2477.42 0 
  2476.83 1.9373e-14   2488.86 0 
  2482.54 1.9691e-14   2494.60 0 
  2494.00 1.8256e-14   2506.11 0 
  2505.52 2.0349e-14   2517.68 0 
  2511.29 1.8434e-14   2523.48 0 
  2517.08 1.8910e-14   2529.30 0 
  2522.88 1.8229e-14   2535.13 0 
  2534.53 1.8403e-14   2546.83 0 
  2546.23 1.8115e-14   2558.59 0 
  2552.10 1.9192e-14   2564.48 0 
  2563.88 1.8718e-14   2576.32 0 
  2575.71 1.9561e-14   2588.21 0 
  2587.60 1.9344e-14   2600.16 0 
  2593.56 1.9082e-14   2606.15 0 
  2605.54 1.8482e-14   2618.18 0 
  2617.56 1.8235e-14   2630.27 0 
  2623.60 1.8879e-14   2636.33 0 
  2635.71 1.9370e-14   2648.50 0 
  2647.87 2.0667e-14   2660.72 0 
  2653.98 2.1055e-14   2666.86 0 
  2666.23 1.9297e-14   2679.17 0 
  2672.37 1.9979e-14   2685.34 0 
  2684.71 1.9986e-14   2697.74 0 
  2697.10 1.9093e-14   2710.19 0 
  2703.32 1.9496e-14   2716.44 0 
  2715.80 1.8625e-14   2728.98 0 
  2722.06 1.8500e-14   2735.27 0 
  2734.62 1.9201e-14   2747.89 0 
  2747.24 1.7119e-14   2760.58 0 
  2753.58 1.7440e-14   2766.94 0 
  2766.29 1.7976e-14   2779.71 0 
  2772.66 1.8611e-14   2786.12 0 
  2785.46 1.7698e-14   2798.98 0 
  2791.88 1.4894e-14   2805.43 0 
  2804.77 1.5746e-14   2818.38 0 
  2817.71 1.8295e-14   2831.39 0 
  2824.21 1.8985e-14   2837.92 0 
  2837.25 1.8304e-14   2851.02 0 
  2843.79 1.7850e-14   2857.59 0 
  2856.91 1.7210e-14   2870.78 0 
  2863.50 1.8615e-14   2877.40 0 
  2876.72 1.8665e-14   2890.68 0 
  2883.35 1.8540e-14   2897.34 0 
