# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.03 3.6581e-27    103.28 0 
   101.89 6.0569e-27    105.20 0 
   104.02 9.0418e-27    107.40 0 
   105.96 1.3748e-26    109.40 0 
   107.92 2.1147e-26    111.43 0 
   109.93 3.6750e-26    113.50 0 
   114.06 7.4861e-26    117.76 0 
   118.07 1.4069e-25    121.90 0 
   121.09 6.6260e-25    125.03 0 
   125.06 1.1331e-24    129.12 0 
   127.09 1.4232e-24    131.22 0 
   127.97 1.6228e-24    132.13 0 
   130.95 2.2297e-24    135.21 0 
   131.86 2.8200e-24    136.14 0 
   134.01 3.4297e-24    138.36 0 
   137.13 5.2997e-24    141.58 0 
   140.00 7.0186e-24    144.54 0 
   142.93 2.2195e-23    147.57 0 
   146.93 6.8117e-23    151.71 0 
   151.05 9.2524e-23    155.96 0 
   154.93 1.2568e-22    159.96 0 
   158.90 1.7031e-22    164.06 0 
   161.85 2.1099e-22    167.11 0 
   166.01 2.8135e-22    171.40 0 
   169.87 3.6329e-22    175.39 0 
   173.03 4.4081e-22    178.65 0 
   177.06 5.6008e-22    182.81 0 
   179.94 6.6566e-22    185.78 0 
   182.02 7.4517e-22    187.93 0 
   185.83 9.2951e-22    191.87 0 
   191.04 1.2085e-21    197.24 0 
   194.14 1.4199e-21    200.45 0 
   198.21 1.7189e-21    204.64 0 
   201.89 2.0857e-21    208.45 0 
   205.17 2.4002e-21    211.84 0 
   209.95 2.8658e-21    216.77 0 
   215.83 3.8570e-21    222.84 0 
   219.85 4.5630e-21    226.99 0 
   222.91 5.0846e-21    230.14 0 
   227.05 5.9876e-21    234.42 0 
   230.21 9.9141e-21    237.68 0 
   233.95 1.7388e-20    241.55 0 
   239.95 2.5308e-20    247.74 0 
   246.11 2.7749e-20    254.10 0 
   251.84 3.4218e-20    260.02 0 
   257.11 3.2304e-20    265.46 0 
   260.09 4.0018e-20    268.53 0 
   263.71 4.5947e-20    272.27 0 
   269.23 5.1080e-20    277.97 0 
   274.23 5.6397e-20    283.14 0 
   278.69 6.1980e-20    287.74 0 
   283.87 6.8431e-20    293.09 0 
   289.82 7.2988e-20    299.23 0 
   295.88 8.2083e-20    305.49 0 
   300.69 8.7549e-20    310.46 0 
   307.70 9.9598e-20    317.69 0 
   317.78 1.1837e-19    328.10 0 
   328.19 1.3654e-19    338.84 0 
   338.16 1.5426e-19    349.14 0 
   347.63 1.7308e-19    358.92 0 
   357.37 1.9286e-19    368.98 0 
   365.70 2.1640e-19    377.57 0 
   375.08 2.3619e-19    387.26 0 
   384.70 2.5018e-19    397.19 0 
   394.57 2.8527e-19    407.38 0 
   404.69 3.1496e-19    417.83 0 
   414.12 3.3748e-19    427.56 0 
   421.81 3.5339e-19    435.51 0 
   429.66 3.7261e-19    443.61 0 
   440.68 4.0668e-19    454.99 0 
   450.94 4.3177e-19    465.59 0 
   460.39 4.5004e-19    475.34 0 
   470.03 4.7781e-19    485.29 0 
   479.87 5.1080e-19    495.45 0 
   489.92 5.2754e-19    505.82 0 
   500.17 5.6787e-19    516.42 0 
   505.97 6.0152e-19    522.40 0 
   511.83 8.7751e-19    528.45 0 
   520.14 9.2951e-19    537.03 0 
   529.81 9.8913e-19    547.02 0 
   539.66 9.9369e-19    557.19 0 
   549.69 1.2597e-18    567.54 0 
   559.91 1.4902e-18    578.10 0 
   570.32 1.7031e-18    588.84 0 
   579.59 1.7071e-18    598.41 0 
   590.37 2.0809e-18    609.54 0 
   599.96 2.2042e-18    619.44 0 
   609.71 2.5542e-18    629.51 0 
   619.61 3.0497e-18    639.73 0 
   629.68 3.3826e-18    650.13 0 
   639.91 3.5339e-18    660.69 0 
   650.31 4.1139e-18    671.43 0 
   657.84 4.4797e-18    679.20 0 
   665.46 4.8334e-18    687.07 0 
   674.72 5.0379e-18    696.63 0 
