# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.07 5.9583e-18    103.28 0 
   103.97 6.5936e-18    105.20 0 
   105.90 7.5704e-18    107.15 0 
   108.12 8.7724e-18    109.40 0 
   109.88 1.2278e-17    111.17 0 
   114.00 1.5280e-17    115.35 0 
   118.01 1.8077e-17    119.40 0 
   121.03 5.0480e-17    122.46 0 
   125.00 5.9173e-17    126.47 0 
   127.03 6.2823e-17    128.53 0 
   127.91 6.5482e-17    129.42 0 
   130.89 7.1141e-17    132.43 0 
   132.10 8.0006e-17    133.66 0 
   133.94 8.3969e-17    135.52 0 
   137.06 9.9339e-17    138.68 0 
   139.93 1.0669e-16    141.58 0 
   142.86 2.0329e-16    144.54 0 
   146.86 3.6318e-16    148.59 0 
   150.97 3.9095e-16    152.76 0 
   154.85 4.2474e-16    156.68 0 
   158.82 4.6145e-16    160.69 0 
   162.14 4.8879e-16    164.06 0 
   165.92 5.2981e-16    167.88 0 
   170.18 5.6640e-16    172.19 0 
   172.94 5.9720e-16    174.98 0 
   176.97 6.3551e-16    179.06 0 
   179.85 6.6393e-16    181.97 0 
   181.93 6.8410e-16    184.08 0 
   186.17 7.2464e-16    188.36 0 
   190.94 7.7468e-16    193.20 0 
   194.05 8.0932e-16    196.34 0 
   198.11 8.5137e-16    200.45 0 
   201.79 8.9561e-16    204.17 0 
   205.07 9.2709e-16    207.49 0 
   209.85 9.4650e-16    212.32 0 
   216.22 1.0450e-15    218.78 0 
   220.24 1.0943e-15    222.84 0 
   222.79 1.1172e-15    225.42 0 
   226.94 1.1671e-15    229.61 0 
   230.09 1.7625e-15    232.81 0 
   233.83 2.8915e-15    236.59 0 
   239.83 3.7942e-15    242.66 0 
   245.98 3.6068e-15    248.89 0 
   251.71 3.8470e-15    254.68 0 
   256.98 3.0983e-15    260.02 0 
   259.96 3.7508e-15    263.03 0 
   264.18 3.9730e-15    267.30 0 
   269.09 3.9730e-15    272.27 0 
   274.10 3.9639e-15    277.33 0 
   279.19 3.9185e-15    282.49 0 
   283.73 3.9457e-15    287.08 0 
   289.67 3.7594e-15    293.09 0 
   295.74 3.7768e-15    299.23 0 
   301.23 3.5902e-15    304.79 0 
   308.25 3.6654e-15    311.89 0 
   318.35 3.7421e-15    322.11 0 
   328.02 3.6908e-15    331.89 0 
   337.99 3.6068e-15    341.98 0 
   348.26 3.5085e-15    352.37 0 
   357.19 3.4843e-15    361.41 0 
   366.36 3.5166e-15    370.68 0 
   374.89 3.4365e-15    379.31 0 
   385.39 3.2294e-15    389.94 0 
   395.28 3.3122e-15    399.94 0 
   405.42 3.3046e-15    410.20 0 
   413.91 3.2294e-15    418.79 0 
   421.60 3.1198e-15    426.58 0 
   430.43 3.0347e-15    435.51 0 
   441.47 3.0138e-15    446.68 0 
   450.72 2.9317e-15    456.04 0 
   460.15 2.8192e-15    465.59 0 
   469.79 2.7550e-15    475.34 0 
   479.63 2.7235e-15    485.29 0 
   489.67 2.5949e-15    495.45 0 
   499.92 2.6009e-15    505.82 0 
   505.71 2.5126e-15    511.68 0 
   511.57 2.6861e-15    517.61 0 
   519.88 2.6129e-15    526.02 0 
   529.55 2.5010e-15    535.80 0 
   539.39 2.3395e-15    545.76 0 
   549.42 2.2601e-15    555.90 0 
   559.63 2.3287e-15    566.24 0 
   570.04 2.3341e-15    576.77 0 
   580.64 2.2601e-15    587.49 0 
   590.07 2.2239e-15    597.04 0 
   599.66 2.0851e-15    606.74 0 
   609.40 1.8328e-15    616.59 0 
   619.30 2.0851e-15    626.61 0 
   629.37 1.9958e-15    636.80 0 
   639.59 2.0096e-15    647.14 0 
   649.98 1.9459e-15    657.66 0 
   657.51 1.8626e-15    665.27 0 
   665.12 1.9016e-15    672.98 0 
   674.38 1.8842e-15    682.34 0 
   685.34 1.7584e-15    693.43 0 
   694.87 1.7994e-15    703.07 0 
   704.54 1.6562e-15    712.85 0 
   715.98 1.7383e-15    724.44 0 
   725.94 1.7105e-15    734.51 0 
   734.35 1.6831e-15    743.02 0 
   744.57 1.6297e-15    753.36 0 
   754.92 1.5926e-15    763.84 0 
   765.43 1.4359e-15    774.46 0 
   774.29 1.5315e-15    783.43 0 
   785.06 1.4525e-15    794.33 0 
   794.15 1.4660e-15    803.53 0 
   805.20 1.4559e-15    814.70 0 
   814.52 1.4326e-15    824.14 0 
   825.85 1.4129e-15    835.60 0 
   835.42 1.2709e-15    845.28 0 
   845.09 1.3556e-15    855.07 0 
   854.88 1.3217e-15    864.97 0 
   864.77 1.3156e-15    874.98 0 
   874.79 1.2975e-15    885.12 0 
   884.92 1.2768e-15    895.36 0 
   895.17 1.2564e-15    905.73 0 
   905.53 1.2278e-15    916.22 0 
   916.02 1.2221e-15    926.83 0 
   924.49 2.0995e-15    935.41 0 
   935.20 2.9931e-15    946.24 0 
   946.03 3.8470e-15    957.19 0 
   954.78 4.3263e-15    966.05 0 
   965.84 4.6571e-15    977.24 0 
   974.77 2.3775e-15    986.28 0 
   986.06 4.0283e-15    997.70 0 
   995.18 3.8736e-15   1006.93 0 
  1004.39 4.5198e-15   1016.25 0 
  1016.02 4.4990e-15   1028.02 0 
  1025.42 2.9385e-15   1037.53 0 
  1034.91 3.9275e-15   1047.13 0 
  1044.49 5.0947e-15   1056.82 0 
  1054.15 4.9331e-15   1066.60 0 
  1063.91 4.3164e-15   1076.47 0 
  1076.23 4.6358e-15   1088.93 0 
  1086.18 3.9366e-15   1099.01 0 
  1096.23 4.6679e-15   1109.18 0 
  1103.83 4.4578e-15   1116.86 0 
  1114.05 4.3563e-15   1127.20 0 
  1124.35 3.9366e-15   1137.63 0 
  1134.76 4.4578e-15   1148.15 0 
  1145.26 4.2279e-15   1158.78 0 
  1155.85 4.2474e-15   1169.50 0 
  1163.87 4.2084e-15   1177.61 0 
  1174.64 3.1851e-15   1188.50 0 
  1185.50 4.0098e-15   1199.50 0 
  1193.72 3.4445e-15   1207.81 0 
  1204.77 2.9588e-15   1218.99 0 
  1215.91 2.1833e-15   1230.27 0 
  1224.34 3.2970e-15   1238.80 0 
  1235.67 3.8558e-15   1250.26 0 
  1244.24 3.9730e-15   1258.93 0 
  1255.75 3.8647e-15   1270.57 0 
  1264.45 3.6654e-15   1279.38 0 
  1276.15 4.0190e-15   1291.22 0 
  1285.00 4.0562e-15   1300.17 0 
  1293.91 3.5491e-15   1309.18 0 
  1305.88 3.5328e-15   1321.30 0 
  1314.93 3.9275e-15   1330.45 0 
  1324.05 3.7681e-15   1339.68 0 
  1336.30 3.5085e-15   1352.07 0 
  1345.56 3.7855e-15   1361.44 0 
  1354.89 3.6823e-15   1370.88 0 
  1364.28 3.4365e-15   1380.38 0 
  1373.74 3.4445e-15   1389.95 0 
  1386.45 3.4286e-15   1402.81 0 
  1396.06 2.8452e-15   1412.54 0 
  1405.73 2.8127e-15   1422.33 0 
  1415.48 3.1998e-15   1432.19 0 
  1425.29 3.1414e-15   1442.12 0 
  1435.17 3.1851e-15   1452.11 0 
  1441.79 3.2294e-15   1458.81 0 
  1448.45 3.2294e-15   1465.55 0 
  1455.13 3.1342e-15   1472.31 0 
  1465.22 2.9793e-15   1482.52 0 
  1475.38 2.9725e-15   1492.79 0 
  1485.60 2.9793e-15   1503.14 0 
  1495.90 2.9452e-15   1513.56 0 
  1506.27 2.8257e-15   1524.05 0 
  1513.22 2.6249e-15   1531.09 0 
  1516.71 2.7047e-15   1534.62 0 
  1523.71 2.6676e-15   1541.70 0 
  1534.27 2.3885e-15   1552.39 0 
  1544.91 2.3127e-15   1563.15 0 
  1555.62 2.2601e-15   1573.98 0 
  1566.40 2.3885e-15   1584.89 0 
  1573.63 2.5010e-15   1592.21 0 
  1584.54 2.5475e-15   1603.25 0 
  1595.52 2.5711e-15   1614.36 0 
  1606.58 2.4895e-15   1625.55 0 
  1614.00 2.4667e-15   1633.05 0 
  1625.19 2.3885e-15   1644.37 0 
  1636.45 2.4781e-15   1655.77 0 
  1644.00 2.4895e-15   1663.41 0 
  1655.40 2.3775e-15   1674.94 0 
  1666.88 2.5068e-15   1686.55 0 
  1670.72 2.2968e-15   1690.44 0 
  1678.43 2.7933e-15   1698.24 0 
  1686.18 2.8127e-15   1706.08 0 
  1693.96 2.6310e-15   1713.96 0 
  1705.70 2.6069e-15   1725.84 0 
  1713.58 2.6737e-15   1733.80 0 
  1725.45 2.7047e-15   1745.82 0 
  1733.42 2.9317e-15   1753.88 0 
  1745.43 2.8452e-15   1766.04 0 
  1753.49 3.0983e-15   1774.19 0 
  1765.64 2.7423e-15   1786.49 0 
  1773.79 2.9250e-15   1794.73 0 
  1786.09 2.9793e-15   1807.17 0 
  1794.33 3.3816e-15   1815.52 0 
  1806.77 3.2368e-15   1828.10 0 
  1815.11 3.1778e-15   1836.54 0 
  1823.49 3.1342e-15   1845.02 0 
  1836.13 3.0278e-15   1857.80 0 
  1844.60 2.6676e-15   1866.38 0 
  1853.12 2.9452e-15   1874.99 0 
  1865.96 3.2743e-15   1887.99 0 
  1874.58 3.2593e-15   1896.71 0 
  1883.23 3.1924e-15   1905.46 0 
  1896.28 3.3506e-15   1918.67 0 
  1905.04 3.3275e-15   1927.53 0 
  1913.83 3.3894e-15   1936.42 0 
  1927.10 3.1342e-15   1949.84 0 
  1935.99 2.5534e-15   1958.84 0 
  1944.93 3.6068e-15   1967.89 0 
  1953.90 3.5820e-15   1976.97 0 
  1967.45 4.0376e-15   1990.67 0 
  1976.53 3.8915e-15   1999.86 0 
  1985.65 3.9730e-15   2009.09 0 
  1994.82 3.9457e-15   2018.37 0 
  2004.02 3.7681e-15   2027.68 0 
  2013.28 3.7855e-15   2037.04 0 
  2027.23 3.5004e-15   2051.16 0 
  2036.59 3.9730e-15   2060.63 0 
  2045.99 4.2966e-15   2070.14 0 
  2055.43 4.0469e-15   2079.70 0 
  2064.92 3.9185e-15   2089.30 0 
  2074.45 4.5302e-15   2098.94 0 
  2079.23 5.5734e-15   2103.78 0 
  2084.03 5.9173e-15   2108.63 0 
  2093.65 5.5350e-15   2118.36 0 
  2103.31 5.2134e-15   2128.14 0 
  2113.02 5.5862e-15   2137.96 0 
  2122.77 5.2981e-15   2147.83 0 
  2132.57 4.7656e-15   2157.74 0 
  2147.35 5.6509e-15   2172.70 0 
  2157.26 5.6770e-15   2182.73 0 
  2167.22 5.1419e-15   2192.81 0 
  2177.22 5.2014e-15   2202.93 0 
  2187.27 5.8630e-15   2213.09 0 
  2197.37 6.1252e-15   2223.31 0 
  2207.51 5.8630e-15   2233.57 0 
  2212.60 4.9445e-15   2238.72 0 
  2222.81 5.2254e-15   2249.05 0 
  2233.07 6.4583e-15   2259.44 0 
  2243.38 6.0690e-15   2269.86 0 
  2253.74 5.0480e-15   2280.34 0 
  2264.14 4.9331e-15   2290.87 0 
  2274.59 5.3720e-15   2301.44 0 
  2285.09 6.3571e-15   2312.07 0 
  2295.64 5.5257e-15   2322.74 0 
  2306.23 6.2735e-15   2333.46 0 
  2316.88 5.6969e-15   2344.23 0 
  2327.57 4.4032e-15   2355.05 0 
  2332.94 4.3534e-15   2360.48 0 
  2343.71 3.3110e-15   2371.37 0 
  2354.52 5.3221e-15   2382.32 0 
  2365.39 3.5336e-15   2393.32 0 
  2376.31 4.3989e-15   2404.36 0 
  2387.28 2.8872e-15   2415.46 0 
  2392.78 3.4957e-15   2421.03 0 
  2403.83 3.4727e-15   2432.20 0 
  2414.92 3.8976e-15   2443.43 0 
  2426.07 5.8067e-15   2454.71 0 
  2437.27 5.7420e-15   2466.04 0 
  2442.89 6.6089e-15   2471.72 0 
  2454.16 6.8118e-15   2483.13 0 
  2465.49 6.3008e-15   2494.60 0 
  2476.87 5.6173e-15   2506.11 0 
  2482.58 4.4627e-15   2511.89 0 
  2494.04 4.6852e-15   2523.48 0 
  2505.55 6.6968e-15   2535.13 0 
  2511.33 3.7492e-15   2540.97 0 
  2517.12 3.0974e-15   2546.83 0 
  2522.92 3.2966e-15   2552.70 0 
  2534.56 4.3975e-15   2564.48 0 
  2546.26 4.6489e-15   2576.32 0 
  2552.13 7.0374e-15   2582.26 0 
  2563.91 5.6827e-15   2594.18 0 
  2575.75 6.9294e-15   2606.15 0 
  2587.64 6.3802e-15   2618.18 0 
  2593.60 5.8871e-15   2624.22 0 
  2605.57 5.2245e-15   2636.33 0 
  2617.60 4.7226e-15   2648.50 0 
  2623.63 6.2988e-15   2654.61 0 
  2635.74 9.2555e-15   2666.86 0 
  2647.91 1.2233e-14   2679.17 0 
  2654.01 1.5798e-14   2685.34 0 
  2666.26 1.0833e-14   2697.74 0 
  2672.41 1.2185e-14   2703.96 0 
  2684.75 1.3614e-14   2716.44 0 
  2697.14 1.0426e-14   2728.98 0 
  2703.36 1.2479e-14   2735.27 0 
  2715.83 9.5134e-15   2747.89 0 
  2722.09 8.2873e-15   2754.23 0 
  2734.66 9.9898e-15   2766.94 0 
  2747.28 5.9938e-15   2779.71 0 
  2753.61 7.7229e-15   2786.12 0 
  2766.32 9.6812e-15   2798.98 0 
  2772.70 1.0495e-14   2805.43 0 
  2785.50 6.8415e-15   2818.38 0 
  2791.92 3.0495e-15   2824.88 0 
  2804.81 3.7186e-15   2837.92 0 
  2817.75 9.6057e-15   2851.02 0 
  2824.25 1.3171e-14   2857.59 0 
  2837.29 1.2467e-14   2870.78 0 
  2843.83 9.9503e-15   2877.40 0 
  2856.95 6.8389e-15   2890.68 0 
  2863.54 1.2591e-14   2897.34 0 
  2876.76 1.5639e-14   2910.72 0 
  2883.39 1.4665e-14   2917.43 0 
  2896.70 1.6922e-14   2930.89 0 
  2910.07 2.2367e-14   2944.42 0 
  2930.24 1.9808e-14   2964.83 0 
  2950.55 1.8539e-14   2985.38 0 
  2971.00 1.9378e-14   3006.08 0 
  2991.60 1.9750e-14   3026.91 0 
  3012.33 1.9897e-14   3047.89 0 
  3033.21 2.0991e-14   3069.02 0 
  3047.22 2.1888e-14   3083.19 0 
  3068.34 2.3629e-14   3104.56 0 
  3089.61 2.3318e-14   3126.08 0 
  3111.02 2.6178e-14   3147.75 0 
  3132.59 2.4445e-14   3169.57 0 
  3147.05 2.4624e-14   3184.20 0 
  3168.86 2.6768e-14   3206.27 0 
  3190.83 2.3543e-14   3228.49 0 
  3212.94 2.5889e-14   3250.87 0 
  3227.77 2.2299e-14   3265.88 0 
  3250.15 2.9961e-14   3288.52 0 
  3272.68 3.4579e-14   3311.31 0 
  3287.78 3.4040e-14   3326.60 0 
  3310.57 3.2304e-14   3349.66 0 
  3318.20 3.0573e-14   3357.38 0 
  3325.85 3.0299e-14   3365.12 0 
  3333.52 3.3076e-14   3372.87 0 
  3341.21 3.0592e-14   3380.65 0 
  3348.91 3.5702e-14   3388.44 0 
  3356.63 3.4576e-14   3396.25 0 
  3364.37 2.2902e-14   3404.08 0 
  3372.12 2.5583e-14   3411.93 0 
  3379.89 3.4757e-14   3419.79 0 
  3387.69 3.2820e-14   3427.68 0 
  3395.50 2.9869e-14   3435.58 0 
  3403.32 3.8576e-14   3443.50 0 
  3411.17 3.1435e-14   3451.44 0 
  3419.03 3.0938e-14   3459.39 0 
  3426.91 3.3234e-14   3467.37 0 
  3434.81 3.7729e-14   3475.36 0 
  3442.73 2.9025e-14   3483.37 0 
  3450.67 3.1979e-14   3491.40 0 
  3458.62 3.5071e-14   3499.45 0 
  3466.60 3.2889e-14   3507.52 0 
  3474.59 3.5904e-14   3515.60 0 
  3482.60 3.3669e-14   3523.71 0 
  3490.63 3.6251e-14   3531.83 0 
  3498.67 3.0790e-14   3539.97 0 
  3506.74 3.8950e-14   3548.13 0 
  3514.82 3.2704e-14   3556.31 0 
  3522.92 3.7644e-14   3564.51 0 
  3531.04 3.0746e-14   3572.73 0 
  3539.18 3.8537e-14   3580.96 0 
  3547.34 4.0455e-14   3589.22 0 
  3555.52 3.7589e-14   3597.49 0 
  3563.72 3.6742e-14   3605.79 0 
  3571.93 2.9191e-14   3614.10 0 
  3580.17 3.2088e-14   3622.43 0 
  3588.42 2.3683e-14   3630.78 0 
  3596.69 3.4797e-14   3639.15 0 
  3604.98 3.9777e-14   3647.54 0 
  3613.29 3.0250e-14   3655.95 0 
  3621.62 2.9297e-14   3664.37 0 
  3629.97 4.6123e-14   3672.82 0 
  3638.34 3.7326e-14   3681.29 0 
  3646.73 3.9456e-14   3689.78 0 
  3655.13 4.0106e-14   3698.28 0 
  3663.56 4.9352e-14   3706.81 0 
  3672.00 4.3291e-14   3715.35 0 
  3680.47 4.1927e-14   3723.92 0 
  3688.95 3.9409e-14   3732.50 0 
  3697.46 4.3822e-14   3741.11 0 
  3705.98 4.5686e-14   3749.73 0 
  3714.52 4.0915e-14   3758.37 0 
  3723.09 3.3341e-14   3767.04 0 
  3731.67 3.9726e-14   3775.72 0 
  3740.27 2.3943e-14   3784.43 0 
  3748.89 3.1137e-14   3793.15 0 
  3753.00 2.2295e-14   3797.30 1 
  3755.71 3.1451e-14   3800.05 1 
  3758.43 3.4055e-14   3802.80 1 
  3761.15 3.6933e-14   3805.55 1 
  3763.87 3.6871e-14   3808.30 1 
  3766.59 3.5972e-14   3811.05 1 
  3769.30 4.0548e-14   3813.80 1 
  3772.02 4.1593e-14   3816.55 1 
  3774.74 3.9023e-14   3819.30 1 
  3777.46 3.7470e-14   3822.05 1 
  3780.18 3.9314e-14   3824.80 1 
  3782.89 4.6001e-14   3827.55 1 
  3785.61 4.4869e-14   3830.30 1 
  3788.33 3.7128e-14   3833.05 1 
  3791.05 3.6672e-14   3835.80 1 
  3793.76 3.4372e-14   3838.55 1 
  3796.48 3.1820e-14   3841.30 1 
  3799.20 2.7921e-14   3844.05 1 
  3801.92 3.5681e-14   3846.80 1 
  3804.64 3.7418e-14   3849.55 1 
  3807.35 3.9891e-14   3852.30 1 
  3810.07 3.8247e-14   3855.05 1 
  3812.79 4.0435e-14   3857.80 1 
  3815.51 4.0959e-14   3860.55 1 
  3818.23 4.0623e-14   3863.30 1 
  3820.94 3.4896e-14   3866.05 1 
  3823.66 3.4701e-14   3868.80 1 
  3826.38 3.4992e-14   3871.55 1 
  3829.10 3.0577e-14   3874.30 1 
  3831.82 2.3963e-14   3877.05 1 
  3834.53 2.4415e-14   3879.80 1 
  3837.25 2.6899e-14   3882.55 1 
  3839.97 2.4052e-14   3885.30 1 
  3842.69 2.6464e-14   3888.05 1 
  3845.41 3.1208e-14   3890.80 1 
  3848.12 3.6443e-14   3893.55 1 
  3850.84 4.0268e-14   3896.30 1 
  3853.56 4.2120e-14   3899.05 1 
