# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.06 1.7816e-23    100.69 0 
   101.92 2.7027e-23    102.57 0 
   104.05 3.7051e-23    104.71 0 
   105.99 5.1857e-23    106.66 0 
   107.96 7.3588e-23    108.64 0 
   109.97 1.1744e-22    110.66 0 
   114.09 2.0550e-22    114.82 0 
   118.10 3.3482e-22    118.85 0 
   121.13 1.4348e-21    121.90 0 
   125.10 2.1469e-21    125.89 0 
   127.13 2.5223e-21    127.94 0 
   128.01 2.7913e-21    128.82 0 
   131.00 3.4979e-21    131.83 0 
   131.90 4.3033e-21    132.74 0 
   134.05 4.9295e-21    134.90 0 
   136.85 6.9953e-21    137.72 0 
   140.04 8.5272e-21    140.93 0 
   142.97 2.5752e-20    143.88 0 
   146.98 7.4956e-20    147.91 0 
   151.10 9.1581e-20    152.05 0 
   154.97 1.1293e-19    155.96 0 
   158.95 1.3990e-19    159.96 0 
   161.90 1.6174e-19    162.93 0 
   166.06 1.9806e-19    167.11 0 
   169.93 2.3540e-19    171.00 0 
   173.08 2.6903e-19    174.18 0 
   177.12 3.1681e-19    178.24 0 
   179.99 3.5547e-19    181.13 0 
   182.08 3.8442e-19    183.23 0 
   185.89 4.4546e-19    187.07 0 
   191.10 5.3310e-19    192.31 0 
   194.20 5.9539e-19    195.43 0 
   197.81 6.7734e-19    199.07 0 
   201.96 7.7233e-19    203.24 0 
   204.77 8.4880e-19    206.06 0 
   210.02 9.4147e-19    211.35 0 
   215.90 1.1690e-18    217.27 0 
   219.92 1.3116e-18    221.31 0 
   222.98 1.4054e-18    224.39 0 
   227.12 1.5733e-18    228.56 0 
   229.75 2.5516e-18    231.21 0 
   234.02 4.3133e-18    235.50 0 
   240.03 5.8453e-18    241.55 0 
   246.18 5.9814e-18    247.74 0 
   251.92 6.9152e-18    253.51 0 
   257.19 6.2202e-18    258.82 0 
   260.17 7.4611e-18    261.82 0 
   263.79 8.2377e-18    265.46 0 
   268.69 8.7258e-18    270.40 0 
   273.69 9.1792e-18    275.42 0 
   278.78 9.6562e-18    280.54 0 
   283.96 1.0181e-17    285.76 0 
   289.91 1.0323e-17    291.74 0 
   295.98 1.1087e-17    297.85 0 
   300.79 1.1371e-17    302.69 0 
   307.79 1.2241e-17    309.74 0 
   317.88 1.3515e-17    319.89 0 
   328.29 1.4548e-17    330.37 0 
   338.27 1.5446e-17    340.41 0 
   347.74 1.6248e-17    349.95 0 
   356.66 1.7132e-17    358.92 0 
   365.81 1.8231e-17    368.13 0 
   375.20 1.8959e-17    377.57 0 
   384.82 1.9046e-17    387.26 0 
   394.69 2.0597e-17    397.19 0 
   404.82 2.1667e-17    407.38 0 
   414.25 2.2223e-17    416.87 0 
   421.95 2.2532e-17    424.62 0 
   429.79 2.2898e-17    432.51 0 
   440.82 2.3867e-17    443.61 0 
   451.08 2.4311e-17    453.94 0 
   459.47 2.4536e-17    462.38 0 
   470.17 2.5050e-17    473.15 0 
   480.02 2.5871e-17    483.06 0 
   490.07 2.5811e-17    493.17 0 
   500.33 2.6841e-17    503.50 0 
   506.13 2.7027e-17    509.33 0 
   511.99 3.2048e-17    515.23 0 
   520.30 3.2719e-17    523.60 0 
   529.98 3.3251e-17    533.33 0 
   539.83 3.2644e-17    543.25 0 
   549.87 3.5959e-17    553.35 0 
   560.09 3.9977e-17    563.64 0 
   570.50 4.3432e-17    574.12 0 
   579.77 4.3332e-17    583.45 0 
   590.55 4.8507e-17    594.29 0 
   600.15 4.9182e-17    603.95 0 
   609.90 5.1381e-17    613.76 0 
   619.81 6.1349e-17    623.73 0 
   629.88 6.4984e-17    633.87 0 
   640.11 6.8676e-17    644.17 0 
   650.52 7.5475e-17    654.64 0 
   658.05 7.9215e-17    662.22 0 
   665.67 8.5863e-17    669.88 0 
   674.93 9.0324e-17    679.20 0 
   684.32 8.9703e-17    688.65 0 
   695.44 1.1189e-16    699.84 0 
   705.11 1.0710e-16    709.58 0 
   716.57 1.3207e-16    721.11 0 
   726.54 1.4152e-16    731.14 0 
   734.95 1.5025e-16    739.61 0 
   745.17 1.6627e-16    749.89 0 
   755.54 1.7981e-16    760.33 0 
   764.29 1.8570e-16    769.13 0 
   774.92 2.1223e-16    779.83 0 
   785.70 2.2377e-16    790.68 0 
   794.80 2.4423e-16    799.83 0 
   805.86 2.6351e-16    810.96 0 
   815.19 2.7977e-16    820.35 0 
   824.63 3.0889e-16    829.85 0 
   834.18 2.6351e-16    839.46 0 
   845.78 3.4104e-16    851.14 0 
   855.57 3.5711e-16    860.99 0 
   865.48 3.9247e-16    870.96 0 
   875.50 4.2443e-16    881.05 0 
   885.64 4.6217e-16    891.25 0 
   895.90 4.9295e-16    901.57 0 
   904.19 5.0676e-16    909.91 0 
   914.66 6.7890e-16    920.45 0 
   925.25 3.7914e-15    931.11 0 
   935.96 8.2567e-15    941.89 0 
   944.62 1.5697e-14    950.60 0 
   955.56 2.2429e-14    961.61 0 
   964.40 2.5457e-14    970.51 0 
   975.57 4.3532e-15    981.75 0 
   984.60 2.1617e-14    990.83 0 
   996.00 2.3164e-14   1002.31 0 
  1005.21 3.4420e-14   1011.58 0 
  1014.51 3.3482e-14   1020.94 0 
  1023.90 1.4819e-14   1030.39 0 
  1035.76 2.3812e-14   1042.32 0 
  1045.34 4.6005e-14   1051.96 0 
  1055.01 4.5374e-14   1061.70 0 
  1064.78 3.5959e-14   1071.52 0 
  1074.63 4.3232e-14   1081.43 0 
  1084.57 3.4261e-14   1091.44 0 
  1094.61 4.6111e-14   1101.54 0 
  1104.73 4.4443e-14   1111.73 0 
  1114.96 4.2836e-14   1122.02 0 
  1125.27 3.8619e-14   1132.40 0 
  1135.69 4.9751e-14   1142.88 0 
  1146.19 4.5374e-14   1153.45 0 
  1154.14 4.8619e-14   1161.45 0 
  1164.82 5.0327e-14   1172.20 0 
  1175.60 3.4658e-14   1183.04 0 
  1183.74 4.9295e-14   1191.24 0 
  1194.70 3.4340e-14   1202.26 0 
  1205.75 2.4935e-14   1213.39 0 
  1214.11 1.7330e-14   1221.80 0 
  1225.34 3.4578e-14   1233.11 0 
  1233.84 5.2337e-14   1241.65 0 
  1245.25 5.7651e-14   1253.14 0 
  1253.89 5.5310e-14   1261.83 0 
  1265.49 4.7952e-14   1273.50 0 
  1274.26 6.2202e-14   1282.33 0 
  1286.05 6.5434e-14   1294.20 0 
  1294.96 5.1857e-14   1303.17 0 
  1303.94 5.1618e-14   1312.20 0 
  1316.01 6.4984e-14   1324.34 0 
  1325.13 6.2346e-14   1333.52 0 
  1334.31 5.5438e-14   1342.77 0 
  1343.56 6.6192e-14   1352.07 0 
  1355.99 6.4388e-14   1364.58 0 
  1365.39 5.7784e-14   1374.04 0 
  1374.86 6.0786e-14   1383.57 0 
  1384.39 6.1632e-14   1393.16 0 
  1393.98 5.3065e-14   1402.81 0 
  1403.65 5.5056e-14   1412.54 0 
  1413.38 5.7784e-14   1422.33 0 
  1426.45 5.9403e-14   1435.49 0 
  1436.34 5.9539e-14   1445.44 0 
  1442.97 6.2922e-14   1452.11 0 
  1446.30 6.3945e-14   1455.46 0 
  1456.32 6.2202e-14   1465.55 0 
  1466.42 5.7651e-14   1475.71 0 
  1476.58 5.7917e-14   1485.94 0 
  1483.40 5.9130e-14   1492.79 0 
  1493.68 6.0368e-14   1503.14 0 
  1504.03 5.7254e-14   1513.56 0 
  1510.98 5.1145e-14   1520.55 0 
  1517.95 5.4803e-14   1527.57 0 
  1524.96 5.3432e-14   1534.62 0 
  1535.53 4.6431e-14   1545.25 0 
  1546.17 5.0327e-14   1555.97 0 
  1553.31 4.7952e-14   1563.15 0 
  1564.08 4.9637e-14   1573.98 0 
  1574.92 5.3187e-14   1584.89 0 
  1585.83 5.5822e-14   1595.88 0 
  1596.83 5.7122e-14   1606.94 0 
  1604.20 5.6209e-14   1614.36 0 
  1615.32 5.6468e-14   1625.55 0 
  1626.51 5.3803e-14   1636.82 0 
  1634.02 5.7386e-14   1644.37 0 
  1645.35 5.8453e-14   1655.77 0 
  1656.75 5.4426e-14   1667.25 0 
  1664.40 5.9403e-14   1674.94 0 
  1672.08 5.3187e-14   1682.67 0 
  1675.94 6.0507e-14   1686.55 0 
  1683.67 6.2922e-14   1694.34 0 
  1695.34 5.9130e-14   1706.08 0 
  1703.17 5.7122e-14   1713.96 0 
  1714.98 5.4551e-14   1725.84 0 
  1726.86 5.4426e-14   1737.80 0 
  1734.83 5.8318e-14   1745.82 0 
  1746.86 5.6991e-14   1757.92 0 
  1754.92 6.0926e-14   1766.04 0 
  1763.02 5.6080e-14   1774.19 0 
  1775.24 5.7518e-14   1786.49 0 
  1783.44 5.8723e-14   1794.73 0 
  1795.80 6.2778e-14   1807.17 0 
  1804.09 6.2346e-14   1815.52 0 
  1816.59 5.7917e-14   1828.10 0 
  1824.98 5.9130e-14   1836.54 0 
  1833.40 5.7122e-14   1845.02 0 
  1846.11 5.2578e-14   1857.80 0 
  1854.63 5.3187e-14   1866.38 0 
  1863.19 5.5183e-14   1874.99 0 
  1876.11 5.9266e-14   1887.99 0 
  1884.77 5.4929e-14   1896.71 0 
  1893.47 5.3065e-14   1905.46 0 
  1906.59 5.6209e-14   1918.67 0 
  1915.39 5.4426e-14   1927.53 0 
  1924.23 5.3187e-14   1936.42 0 
  1933.12 5.4301e-14   1945.36 0 
  1946.52 5.7651e-14   1958.84 0 
  1955.50 5.4176e-14   1967.89 0 
  1969.05 5.9403e-14   1981.53 0 
  1978.14 6.0926e-14   1990.67 0 
  1982.70 5.8050e-14   1995.26 0 
  1996.45 5.6598e-14   2009.09 0 
  2005.66 5.8050e-14   2018.37 0 
  2014.92 5.6468e-14   2027.68 0 
  2024.22 5.8588e-14   2037.04 0 
  2033.56 5.6209e-14   2046.45 0 
  2042.95 5.8453e-14   2055.89 0 
  2057.11 5.5183e-14   2070.14 0 
  2066.61 5.5822e-14   2079.70 0 
  2076.15 6.0507e-14   2089.30 0 
  2085.73 6.0507e-14   2098.94 0 
  2095.36 5.7386e-14   2108.63 0 
  2105.03 5.7651e-14   2118.36 0 
  2114.74 5.8453e-14   2128.14 0 
  2124.51 5.9130e-14   2137.96 0 
  2134.31 5.5183e-14   2147.83 0 
  2144.16 5.6860e-14   2157.74 0 
  2154.06 5.8858e-14   2167.70 0 
  2164.00 5.6991e-14   2177.71 0 
  2173.99 5.6729e-14   2187.76 0 
  2184.03 5.6209e-14   2197.86 0 
  2194.11 5.8858e-14   2208.01 0 
  2204.23 5.7386e-14   2218.20 0 
  2214.41 5.4551e-14   2228.44 0 
  2224.63 5.3187e-14   2238.72 0 
  2234.90 5.6860e-14   2249.05 0 
  2245.22 5.4677e-14   2259.44 0 
  2255.58 5.2216e-14   2269.86 0 
  2265.99 5.3310e-14   2280.34 0 
  2276.45 5.4929e-14   2290.87 0 
  2286.96 5.6470e-14   2301.44 0 
  2297.51 5.3078e-14   2312.07 0 
  2302.81 5.3823e-14   2317.39 0 
  2313.44 5.1650e-14   2328.09 0 
  2324.12 4.1607e-14   2338.84 0 
  2334.84 4.7892e-14   2349.63 0 
  2345.62 4.6171e-14   2360.48 0 
  2356.45 5.0405e-14   2371.37 0 
  2367.33 4.6086e-14   2382.32 0 
  2372.78 4.7711e-14   2387.81 0 
  2383.73 4.3825e-14   2398.83 0 
  2394.74 4.6755e-14   2409.91 0 
  2405.79 4.5178e-14   2421.03 0 
  2416.90 4.6348e-14   2432.20 0 
  2422.47 4.9669e-14   2437.81 0 
  2433.65 4.7995e-14   2449.06 0 
  2444.88 5.0617e-14   2460.37 0 
  2456.17 5.0050e-14   2471.72 0 
  2467.50 4.9603e-14   2483.13 0 
  2473.19 4.7815e-14   2488.86 0 
  2484.61 4.8492e-14   2500.35 0 
  2496.08 4.4851e-14   2511.89 0 
  2507.60 5.1272e-14   2523.48 0 
  2513.38 4.5075e-14   2529.30 0 
  2519.17 4.5919e-14   2535.13 0 
  2524.98 4.4468e-14   2540.97 0 
  2536.63 4.5306e-14   2552.70 0 
  2542.48 4.4896e-14   2558.59 0 
  2554.22 4.8230e-14   2570.40 0 
  2566.01 4.6819e-14   2582.26 0 
  2577.85 4.9492e-14   2594.18 0 
  2583.79 4.8819e-14   2600.16 0 
  2595.72 4.8051e-14   2612.16 0 
  2607.70 4.6539e-14   2624.22 0 
  2613.71 4.5695e-14   2630.27 0 
  2625.78 4.8193e-14   2642.41 0 
  2637.90 5.0130e-14   2654.61 0 
  2643.98 5.4595e-14   2660.72 0 
  2656.18 5.6139e-14   2673.01 0 
  2662.31 5.0620e-14   2679.17 0 
  2674.59 5.3020e-14   2691.54 0 
  2686.94 5.3156e-14   2703.96 0 
  2693.13 5.0421e-14   2710.19 0 
  2705.56 5.2087e-14   2722.70 0 
  2718.05 4.9186e-14   2735.27 0 
  2724.32 4.9193e-14   2741.57 0 
  2736.89 5.1525e-14   2754.23 0 
  2743.20 4.4471e-14   2760.58 0 
  2755.86 4.5835e-14   2773.32 0 
  2762.22 4.7781e-14   2779.71 0 
  2774.97 5.0046e-14   2792.54 0 
  2787.78 4.6504e-14   2805.43 0 
  2794.20 3.7631e-14   2811.90 0 
  2807.10 4.0148e-14   2824.88 0 
  2813.57 4.9400e-14   2831.39 0 
  2826.56 5.2583e-14   2844.46 0 
  2833.07 5.0805e-14   2851.02 0 
  2846.15 4.9548e-14   2864.18 0 
  2852.71 4.7216e-14   2870.78 0 
  2865.88 5.2386e-14   2884.03 0 
  2872.49 5.2393e-14   2890.68 0 
  2885.74 5.2167e-14   2904.02 0 
  2892.40 5.1935e-14   2910.72 0 
  2912.45 5.6577e-14   2930.89 0 
  2932.63 5.4429e-14   2951.21 0 
  2952.96 5.3459e-14   2971.67 0 
  2966.59 5.4594e-14   2985.38 0 
  2987.16 5.4744e-14   3006.08 0 
  3007.86 5.5402e-14   3026.91 0 
  3028.71 5.5427e-14   3047.89 0 
  3049.71 5.5579e-14   3069.02 0 
  3070.84 5.6119e-14   3090.30 0 
  3092.13 5.6533e-14   3111.72 0 
  3113.56 5.6689e-14   3133.29 0 
  3127.94 5.5800e-14   3147.75 0 
  3149.62 5.6212e-14   3169.57 0 
  3171.45 5.6498e-14   3191.54 0 
  3193.43 5.3485e-14   3213.66 0 
  3208.17 5.5510e-14   3228.49 0 
  3230.41 5.2793e-14   3250.87 0 
  3252.80 5.6335e-14   3273.41 0 
  3267.82 5.8334e-14   3288.52 0 
  3290.47 5.7960e-14   3311.31 0 
  3313.28 5.7988e-14   3334.26 0 
  3320.92 5.7864e-14   3341.95 0 
  3328.57 5.9085e-14   3349.66 0 
  3336.24 6.0610e-14   3357.38 0 
  3343.93 5.6574e-14   3365.12 0 
  3351.64 5.7768e-14   3372.87 0 
  3359.37 5.8446e-14   3380.65 0 
  3367.11 5.7654e-14   3388.44 0 
  3374.88 5.2832e-14   3396.25 0 
  3382.66 5.4572e-14   3404.08 0 
  3390.45 5.9026e-14   3411.93 0 
  3398.27 5.8494e-14   3419.79 0 
  3406.10 5.7172e-14   3427.68 0 
  3413.96 5.7977e-14   3435.58 0 
  3421.82 6.0025e-14   3443.50 0 
  3429.71 5.8533e-14   3451.44 0 
  3437.62 5.9631e-14   3459.39 0 
  3445.54 5.2789e-14   3467.37 0 
  3453.49 6.0621e-14   3475.36 0 
  3461.45 5.5423e-14   3483.37 0 
  3469.43 5.6855e-14   3491.40 0 
  3477.42 5.4556e-14   3499.45 0 
  3485.44 5.6223e-14   3507.52 0 
  3493.48 5.5717e-14   3515.60 0 
  3501.53 5.6112e-14   3523.71 0 
  3509.60 5.6381e-14   3531.83 0 
  3517.69 5.4728e-14   3539.97 0 
  3525.80 5.6141e-14   3548.13 0 
  3533.93 5.8932e-14   3556.31 0 
  3542.08 6.0874e-14   3564.51 0 
  3550.24 6.0604e-14   3572.73 0 
  3558.42 5.9099e-14   3580.96 0 
  3566.63 6.0347e-14   3589.22 0 
  3574.85 5.4291e-14   3597.49 0 
  3583.09 5.3927e-14   3605.79 0 
  3591.35 5.0568e-14   3614.10 0 
  3599.63 5.8608e-14   3622.43 0 
  3607.93 5.5339e-14   3630.78 0 
  3610.12 5.9201e-14   3632.99 1 
  3612.86 5.4774e-14   3635.74 1 
  3615.59 5.7371e-14   3638.49 1 
  3618.32 5.9015e-14   3641.24 1 
  3621.05 5.6496e-14   3643.99 1 
  3623.79 5.5776e-14   3646.74 1 
  3626.52 5.6652e-14   3649.49 1 
  3629.25 5.7664e-14   3652.24 1 
  3631.98 6.0002e-14   3654.99 1 
  3634.72 6.2563e-14   3657.74 1 
  3637.45 5.8270e-14   3660.49 1 
  3640.18 6.0585e-14   3663.24 1 
  3642.92 6.1347e-14   3665.99 1 
  3645.65 6.3095e-14   3668.74 1 
  3648.38 6.2370e-14   3671.49 1 
  3651.11 6.3189e-14   3674.24 1 
  3653.85 6.0621e-14   3676.99 1 
  3656.58 6.4017e-14   3679.74 1 
  3659.31 6.1536e-14   3682.49 1 
  3662.04 5.8999e-14   3685.24 1 
  3664.78 6.1841e-14   3687.99 1 
  3667.51 5.9620e-14   3690.74 1 
  3670.24 6.0232e-14   3693.49 1 
