# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.06 1.3659e-18    100.46 0 
   101.92 1.8007e-18    102.33 0 
   104.05 2.1749e-18    104.47 0 
   105.99 2.6757e-18    106.41 0 
   107.96 3.3607e-18    108.39 0 
   109.97 4.7471e-18    110.41 0 
   114.09 6.6593e-18    114.55 0 
   118.10 8.8192e-18    118.58 0 
   121.13 3.2168e-17    121.62 0 
   125.10 3.9576e-17    125.60 0 
   127.13 4.2700e-17    127.64 0 
   128.01 4.5023e-17    128.53 0 
   131.00 4.9594e-17    131.52 0 
   131.90 5.8402e-17    132.43 0 
   134.05 6.1863e-17    134.59 0 
   136.85 7.7881e-17    137.40 0 
   140.04 8.4417e-17    140.60 0 
   142.97 2.3737e-16    143.55 0 
   146.98 5.9488e-16    147.57 0 
   151.10 6.3158e-16    151.71 0 
   154.97 6.7831e-16    155.60 0 
   158.95 7.3018e-16    159.59 0 
   161.90 7.6812e-16    162.55 0 
   166.06 8.3067e-16    166.72 0 
   169.92 8.7989e-16    170.61 0 
   173.08 9.2349e-16    173.78 0 
   177.12 9.7596e-16    177.83 0 
   179.99 1.0149e-15    180.72 0 
   182.08 1.0434e-15    182.81 0 
   185.89 1.0976e-15    186.64 0 
   191.10 1.1680e-15    191.87 0 
   194.20 1.2202e-15    194.98 0 
   197.81 1.2718e-15    198.61 0 
   201.96 1.3348e-15    202.77 0 
   204.77 1.3786e-15    205.59 0 
   210.02 1.3881e-15    210.86 0 
   215.90 1.5361e-15    216.77 0 
   219.92 1.6048e-15    220.80 0 
   222.98 1.6272e-15    223.87 0 
   227.12 1.7038e-15    228.03 0 
   229.75 2.5789e-15    230.67 0 
   234.02 4.3695e-15    234.96 0 
   240.02 5.3019e-15    240.99 0 
   246.18 4.9938e-15    247.17 0 
   251.92 5.2412e-15    252.93 0 
   257.19 4.4201e-15    258.23 0 
   260.17 5.0400e-15    261.22 0 
   263.79 5.2412e-15    264.85 0 
   268.69 5.2051e-15    269.77 0 
   273.69 5.1455e-15    274.79 0 
   278.78 5.0866e-15    279.90 0 
   283.96 5.0516e-15    285.10 0 
   289.91 4.7581e-15    291.07 0 
   295.98 4.7910e-15    297.17 0 
   300.79 4.7036e-15    302.00 0 
   307.79 4.6928e-15    309.03 0 
   317.87 4.6820e-15    319.15 0 
   328.29 4.5754e-15    329.61 0 
   338.26 4.4405e-15    339.63 0 
   347.74 4.2996e-15    349.14 0 
   356.66 4.2017e-15    358.10 0 
   365.81 4.1156e-15    367.28 0 
   375.19 3.9942e-15    376.70 0 
   384.82 3.7621e-15    386.37 0 
   394.69 3.7534e-15    396.28 0 
   404.81 3.6680e-15    406.44 0 
   414.24 3.5517e-15    415.91 0 
   421.95 3.4390e-15    423.64 0 
   429.79 3.3453e-15    431.52 0 
   440.81 3.2466e-15    442.59 0 
   451.08 3.1148e-15    452.90 0 
   460.53 3.0160e-15    462.38 0 
   470.17 2.9203e-15    472.06 0 
   480.02 2.8407e-15    481.95 0 
   490.07 2.7129e-15    492.04 0 
   500.33 2.6511e-15    502.34 0 
   506.12 2.5848e-15    508.16 0 
   511.98 2.6208e-15    514.04 0 
   520.30 2.5552e-15    522.40 0 
   529.98 2.4515e-15    532.11 0 
   539.83 2.3304e-15    542.00 0 
   549.87 2.2513e-15    552.08 0 
   560.09 2.2306e-15    562.34 0 
   570.50 2.1950e-15    572.80 0 
   579.77 2.1010e-15    582.10 0 
   590.55 2.0627e-15    592.93 0 
   600.15 1.9608e-15    602.56 0 
   609.90 1.7275e-15    612.35 0 
   619.81 1.8942e-15    622.30 0 
   629.88 1.8257e-15    632.41 0 
   640.11 1.7924e-15    642.69 0 
   650.51 1.7395e-15    653.13 0 
   658.05 1.6805e-15    660.69 0 
   665.67 1.6766e-15    668.34 0 
   674.93 1.6384e-15    677.64 0 
   684.32 1.5539e-15    687.07 0 
   695.43 1.5611e-15    698.23 0 
   705.11 1.4738e-15    707.95 0 
   716.57 1.4908e-15    719.45 0 
   726.53 1.4536e-15    729.46 0 
   734.95 1.4270e-15    737.90 0 
   745.17 1.3945e-15    748.17 0 
   755.54 1.3628e-15    758.58 0 
   764.29 1.2457e-15    767.36 0 
   774.92 1.3105e-15    778.04 0 
   785.70 1.2660e-15    788.86 0 
   794.80 1.2573e-15    797.99 0 
   805.85 1.2400e-15    809.10 0 
   815.19 1.2174e-15    818.46 0 
   824.62 1.2062e-15    827.94 0 
   834.17 1.0950e-15    837.53 0 
   845.78 1.1546e-15    849.18 0 
   855.57 1.1309e-15    859.01 0 
   865.48 1.1231e-15    868.96 0 
   875.50 1.1180e-15    879.02 0 
   885.64 1.1103e-15    889.20 0 
   895.89 1.1001e-15    899.50 0 
   904.18 1.0726e-15    907.82 0 
   914.65 1.3441e-15    918.33 0 
   925.24 4.0872e-15    928.97 0 
   935.96 7.7881e-15    939.72 0 
   944.62 1.3628e-14    948.42 0 
   955.56 1.8682e-14    959.40 0 
   964.40 2.0674e-14    968.28 0 
   975.57 4.3095e-15    979.49 0 
   984.59 1.7157e-14    988.55 0 
   995.99 1.8048e-14   1000.00 0 
  1005.21 2.5967e-14   1009.25 0 
  1014.51 2.4913e-14   1018.59 0 
  1023.90 1.1026e-14   1028.02 0 
  1035.75 1.7435e-14   1039.92 0 
  1045.34 3.2541e-14   1049.54 0 
  1055.01 3.1727e-14   1059.25 0 
  1064.77 2.4856e-14   1069.05 0 
  1074.62 2.9406e-14   1078.95 0 
  1084.57 2.2931e-14   1088.93 0 
  1094.60 3.0509e-14   1099.01 0 
  1104.73 2.9069e-14   1109.18 0 
  1114.95 2.7697e-14   1119.44 0 
  1125.27 2.4685e-14   1129.80 0 
  1135.68 3.1292e-14   1140.25 0 
  1146.19 2.8277e-14   1150.80 0 
  1154.13 2.9883e-14   1158.78 0 
  1164.81 3.0650e-14   1169.50 0 
  1175.59 2.1010e-14   1180.32 0 
  1183.74 2.9270e-14   1188.50 0 
  1194.69 2.0018e-14   1199.50 0 
  1205.75 1.4336e-14   1210.60 0 
  1214.11 9.6701e-15   1218.99 0 
  1225.34 1.9473e-14   1230.27 0 
  1233.83 2.9338e-14   1238.80 0 
  1245.25 3.2168e-14   1250.26 0 
  1253.88 3.0509e-14   1258.93 0 
  1265.48 2.5967e-14   1270.57 0 
  1274.26 3.3607e-14   1279.38 0 
  1286.05 3.5110e-14   1291.22 0 
  1294.96 2.7443e-14   1300.17 0 
  1303.94 2.6880e-14   1309.18 0 
  1316.00 3.3762e-14   1321.30 0 
  1325.12 3.2094e-14   1330.45 0 
  1334.31 2.8147e-14   1339.68 0 
  1343.56 3.3607e-14   1348.96 0 
  1355.99 3.2317e-14   1361.44 0 
  1365.39 2.8604e-14   1370.88 0 
  1374.85 3.0021e-14   1380.38 0 
  1384.38 3.0160e-14   1389.95 0 
  1393.98 2.6027e-14   1399.59 0 
  1403.64 2.6942e-14   1409.29 0 
  1416.63 2.7443e-14   1422.33 0 
  1426.45 2.8082e-14   1432.19 0 
  1436.34 2.7761e-14   1442.12 0 
  1442.97 2.9270e-14   1448.77 0 
  1446.29 2.9678e-14   1452.11 0 
  1456.32 2.8736e-14   1462.18 0 
  1466.41 2.6268e-14   1472.31 0 
  1476.58 2.6087e-14   1482.52 0 
  1483.39 2.6511e-14   1489.36 0 
  1493.68 2.6880e-14   1499.69 0 
  1504.03 2.5260e-14   1510.08 0 
  1510.97 2.2358e-14   1517.05 0 
  1517.95 2.3957e-14   1524.05 0 
  1524.95 2.3090e-14   1531.09 0 
  1535.52 1.9926e-14   1541.70 0 
  1546.17 2.1950e-14   1552.39 0 
  1553.30 2.0579e-14   1559.55 0 
  1564.07 2.0866e-14   1570.36 0 
