# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.07 2.7587e-21    102.33 0 
   103.97 3.6367e-21    104.23 0 
   105.90 4.8832e-21    106.17 0 
   108.12 6.6635e-21    108.39 0 
   109.88 1.0156e-20    110.15 0 
   114.00 1.6585e-20    114.29 0 
   118.01 2.5334e-20    118.30 0 
   121.03 1.0250e-19    121.34 0 
   125.00 1.4345e-19    125.31 0 
   127.03 1.6433e-19    127.35 0 
   127.91 1.7853e-19    128.23 0 
   130.89 2.1464e-19    131.22 0 
   132.10 2.6044e-19    132.43 0 
   133.94 2.9087e-19    134.28 0 
   137.06 3.9692e-19    137.40 0 
   139.93 4.6527e-19    140.28 0 
   142.86 1.4181e-18    143.22 0 
   146.86 4.0337e-18    147.23 0 
   150.98 4.6742e-18    151.36 0 
   154.85 5.4790e-18    155.24 0 
   158.82 6.4077e-18    159.22 0 
   162.15 7.1566e-18    162.55 0 
   165.92 8.3696e-18    166.34 0 
   170.18 9.5434e-18    170.61 0 
   172.94 1.0561e-17    173.38 0 
   176.97 1.1932e-17    177.42 0 
   179.85 1.3023e-17    180.30 0 
   181.93 1.3826e-17    182.39 0 
   186.17 1.5478e-17    186.64 0 
   190.94 1.7730e-17    191.43 0 
   194.05 1.9351e-17    194.54 0 
   198.11 2.1316e-17    198.61 0 
   201.79 2.3589e-17    202.30 0 
   205.07 2.5334e-17    205.59 0 
   209.85 2.7083e-17    210.38 0 
   216.22 3.2263e-17    216.77 0 
   220.24 3.5294e-17    220.80 0 
   222.79 3.7043e-17    223.36 0 
   226.94 4.0430e-17    227.51 0 
   230.09 6.3930e-17    230.67 0 
   233.83 1.1084e-16    234.42 0 
   239.83 1.4345e-16    240.44 0 
   245.98 1.4246e-16    246.60 0 
   251.71 1.5875e-16    252.35 0 
   256.98 1.3954e-16    257.63 0 
   259.96 1.6357e-16    260.62 0 
   264.18 1.7608e-16    264.85 0 
   269.09 1.8227e-16    269.77 0 
   274.10 1.8737e-16    274.79 0 
   279.19 1.9262e-16    279.90 0 
   283.73 1.9802e-16    284.45 0 
   289.67 1.9530e-16    290.40 0 
   295.74 2.0498e-16    296.48 0 
   301.23 2.0783e-16    302.00 0 
   308.25 2.1712e-16    309.03 0 
   318.35 2.3052e-16    319.15 0 
   328.02 2.3917e-16    328.85 0 
   337.99 2.4587e-16    338.84 0 
   348.26 2.5102e-16    349.14 0 
   357.19 2.5627e-16    358.10 0 
   366.36 2.6345e-16    367.28 0 
   374.89 2.6650e-16    375.84 0 
   385.39 2.6164e-16    386.37 0 
   395.28 2.7397e-16    396.28 0 
   405.42 2.7906e-16    406.44 0 
   413.91 2.8035e-16    414.95 0 
   421.60 2.7906e-16    422.67 0 
   430.43 2.7971e-16    431.52 0 
   441.47 2.8230e-16    442.59 0 
   450.72 2.8100e-16    451.86 0 
   460.16 2.7971e-16    461.32 0 
   469.79 2.7906e-16    470.98 0 
   479.63 2.8100e-16    480.84 0 
   489.67 2.7587e-16    490.91 0 
   499.93 2.7906e-16    501.19 0 
   505.71 2.7587e-16    506.99 0 
   511.57 2.9492e-16    512.86 0 
   519.88 2.9492e-16    521.19 0 
   529.55 2.9222e-16    530.88 0 
   539.39 2.8360e-16    540.75 0 
   549.42 2.9087e-16    550.81 0 
   559.64 3.0110e-16    561.05 0 
   570.04 3.0953e-16    571.48 0 
   580.64 3.0249e-16    582.10 0 
   590.07 3.1529e-16    591.56 0 
   599.66 3.1096e-16    601.17 0 
   609.40 2.9628e-16    610.94 0 
   619.31 3.3628e-16    620.87 0 
   629.37 3.4018e-16    630.96 0 
   639.60 3.4175e-16    641.21 0 
   649.99 3.5457e-16    651.63 0 
   657.51 3.6033e-16    659.17 0 
   665.13 3.7043e-16    666.81 0 
   674.38 3.6958e-16    676.08 0 
   685.34 3.6116e-16    687.07 0 
   694.87 4.1087e-16    696.63 0 
   704.54 3.9419e-16    706.32 0 
   715.99 4.3722e-16    717.79 0 
   725.95 4.4535e-16    727.78 0 
   734.35 4.5468e-16    736.21 0 
   744.57 4.8832e-16    746.45 0 
   754.93 5.0781e-16    756.83 0 
   765.43 5.1133e-16    767.36 0 
   774.29 5.5809e-16    776.25 0 
   785.06 5.8305e-16    787.05 0 
   794.15 6.0354e-16    796.16 0 
   805.20 6.2475e-16    807.24 0 
   814.53 6.4077e-16    816.58 0 
   825.86 6.8977e-16    827.94 0 
   835.42 5.7903e-16    837.53 0 
   845.09 7.1566e-16    847.23 0 
   854.88 7.3233e-16    857.04 0 
   864.78 7.7930e-16    866.96 0 
   874.79 8.2929e-16    877.00 0 
   884.92 8.9475e-16    887.16 0 
   895.17 9.3908e-16    897.43 0 
   905.53 9.3477e-16    907.82 0 
   916.02 1.4411e-15    918.33 0 
   924.50 9.8561e-15    926.83 0 
   935.20 2.1712e-14    937.56 0 
   946.03 4.1947e-14    948.42 0 
   954.78 6.0772e-14    957.19 0 
   965.84 6.5872e-14    968.28 0 
   974.78 9.6985e-15    977.24 0 
   986.06 5.1016e-14    988.55 0 
   995.19 5.7505e-14    997.70 0 
  1004.40 9.0096e-14   1006.93 0 
  1016.03 8.8860e-14   1018.59 0 
  1025.43 3.8789e-14   1028.02 0 
  1034.92 5.8980e-14   1037.53 0 
  1044.49 1.2126e-13   1047.13 0 
  1054.16 1.1904e-13   1056.82 0 
  1063.91 9.0096e-14   1066.60 0 
  1076.23 1.1059e-13   1078.95 0 
  1086.19 8.3696e-14   1088.93 0 
  1096.24 1.1795e-13   1099.01 0 
  1103.84 1.1342e-13   1106.62 0 
  1114.05 1.0757e-13   1116.86 0 
  1124.36 9.5434e-14   1127.20 0 
  1134.76 1.2756e-13   1137.63 0 
  1145.26 1.1474e-13   1148.15 0 
  1155.86 1.2408e-13   1158.78 0 
  1163.87 1.2815e-13   1166.81 0 
  1174.64 8.4665e-14   1177.61 0 
  1185.51 1.2437e-13   1188.50 0 
  1193.73 7.9929e-14   1196.74 0 
  1204.77 5.4539e-14   1207.81 0 
  1215.92 4.0244e-14   1218.99 0 
  1224.35 8.4082e-14   1227.44 0 
  1235.68 1.3357e-13   1238.80 0 
  1244.24 1.4815e-13   1247.38 0 
  1255.76 1.3954e-13   1258.93 0 
  1264.46 1.1741e-13   1267.65 0 
  1276.16 1.5875e-13   1279.38 0 
  1285.01 1.6815e-13   1288.25 0 
  1293.91 1.2668e-13   1297.18 0 
  1305.89 1.2437e-13   1309.18 0 
  1314.94 1.6319e-13   1318.26 0 
  1324.05 1.5585e-13   1327.39 0 
  1336.30 1.3419e-13   1339.68 0 
  1345.57 1.6661e-13   1348.96 0 
  1354.89 1.6095e-13   1358.31 0 
