# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.05 1.2781e-17    100.46 0 
   101.91 1.6053e-17    102.33 0 
   104.04 1.8517e-17    104.47 0 
   105.97 2.1856e-17    106.41 0 
   107.95 2.6337e-17    108.39 0 
   109.95 3.6692e-17    110.41 0 
   114.08 4.8036e-17    114.55 0 
   118.09 5.9644e-17    118.58 0 
   121.12 1.9524e-16    121.62 0 
   125.08 2.3151e-16    125.60 0 
   127.12 2.4636e-16    127.64 0 
   128.00 2.5737e-16    128.53 0 
   130.98 2.7833e-16    131.52 0 
   131.89 3.2105e-16    132.43 0 
   134.03 3.3540e-16    134.59 0 
   137.15 4.0791e-16    137.72 0 
   140.02 4.3608e-16    140.60 0 
   142.96 1.0389e-15    143.55 0 
   146.96 2.2313e-15    147.57 0 
   151.08 2.3581e-15    151.71 0 
   154.95 2.5094e-15    155.60 0 
   158.93 2.6827e-15    159.59 0 
   161.88 2.8091e-15    162.55 0 
   166.04 3.0100e-15    166.72 0 
   169.90 3.1664e-15    170.61 0 
   173.06 3.3080e-15    173.78 0 
   177.09 3.4719e-15    177.83 0 
   179.97 3.5939e-15    180.72 0 
   182.06 3.6861e-15    182.81 0 
   185.87 3.8509e-15    186.64 0 
   191.07 4.0604e-15    191.87 0 
   194.18 4.2225e-15    194.98 0 
   197.79 4.3809e-15    198.61 0 
   201.93 4.5663e-15    202.77 0 
   205.21 4.7051e-15    206.06 0 
   209.99 4.7159e-15    210.86 0 
   215.88 5.1709e-15    216.77 0 
   219.89 5.3650e-15    220.80 0 
   222.95 5.4396e-15    223.87 0 
   227.09 5.6567e-15    228.03 0 
   230.25 8.4833e-15    231.21 0 
   233.99 1.4111e-14    234.96 0 
   240.00 1.7562e-14    240.99 0 
   246.15 1.6465e-14    247.17 0 
   251.89 1.7281e-14    252.93 0 
   257.16 1.4209e-14    258.23 0 
   260.14 1.6541e-14    261.22 0 
   263.76 1.7321e-14    264.85 0 
   269.28 1.7122e-14    270.40 0 
   274.29 1.6888e-14    275.42 0 
   278.74 1.6656e-14    279.90 0 
   283.92 1.6503e-14    285.10 0 
   289.87 1.5580e-14    291.07 0 
   295.94 1.5580e-14    297.17 0 
   300.75 1.5051e-14    302.00 0 
   307.75 1.5051e-14    309.03 0 
   317.84 1.5051e-14    319.15 0 
   328.25 1.4675e-14    329.61 0 
   338.22 1.4176e-14    339.63 0 
   347.70 1.3664e-14    349.14 0 
   356.62 1.3353e-14    358.10 0 
   365.77 1.3200e-14    367.28 0 
   375.15 1.2781e-14    376.70 0 
   384.77 1.1928e-14    386.37 0 
   394.64 1.2011e-14    396.28 0 
   404.77 1.1791e-14    406.44 0 
   414.19 1.1417e-14    415.91 0 
   421.89 1.1004e-14    423.64 0 
   429.74 1.0655e-14    431.52 0 
   440.76 1.0389e-14    442.59 0 
   451.03 9.9900e-15    452.90 0 
   460.47 9.6065e-15    462.38 0 
   470.11 9.3018e-15    472.06 0 
   479.96 9.0691e-15    481.95 0 
   490.01 8.6212e-15    492.04 0 
   500.27 8.5225e-15    502.34 0 
   506.06 8.2332e-15    508.16 0 
   511.92 8.5225e-15    514.04 0 
   520.24 8.2712e-15    522.40 0 
   529.91 7.9171e-15    532.11 0 
   539.76 7.4228e-15    542.00 0 
   549.80 7.1378e-15    552.08 0 
   560.02 7.1873e-15    562.34 0 
   570.43 7.1214e-15    572.80 0 
   579.70 6.8323e-15    582.10 0 
   590.48 6.6768e-15    592.93 0 
   600.07 6.2743e-15    602.56 0 
   609.82 5.4647e-15    612.35 0 
   619.73 6.1174e-15    622.30 0 
   629.80 5.8421e-15    632.41 0 
   640.03 5.8018e-15    642.69 0 
   650.43 5.5920e-15    653.13 0 
   657.97 5.3650e-15    660.69 0 
   665.58 5.3897e-15    668.34 0 
   674.84 5.2914e-15    677.64 0 
   684.23 4.9496e-15    687.07 0 
   695.35 4.9954e-15    698.23 0 
   705.02 4.6405e-15    707.95 0 
   716.48 4.7486e-15    719.45 0 
   726.45 4.6405e-15    729.46 0 
   734.86 4.5453e-15    737.90 0 
   745.08 4.3809e-15    748.17 0 
   755.45 4.2615e-15    758.58 0 
   764.19 3.8156e-15    767.36 0 
   774.82 4.0510e-15    778.04 0 
   785.60 3.8421e-15    788.86 0 
   794.70 3.8332e-15    797.99 0 
   805.76 3.7806e-15    809.10 0 
   815.09 3.6946e-15    818.46 0 
   824.52 3.6272e-15    827.94 0 
   834.07 3.2777e-15    837.53 0 
   845.67 3.4401e-15    849.18 0 
   855.47 3.3386e-15    859.01 0 
   865.37 3.2928e-15    868.96 0 
   875.39 3.2402e-15    879.02 0 
   885.53 3.1737e-15    889.20 0 
   895.78 3.1086e-15    899.50 0 
   904.07 3.0239e-15    907.82 0 
   914.54 3.2701e-15    918.33 0 
   925.13 5.9919e-15    928.97 0 
   935.84 9.1110e-15    939.72 0 
   944.50 1.2870e-14    948.42 0 
   955.44 1.5652e-14    959.40 0 
   964.28 1.7005e-14    968.28 0 
   975.45 6.6003e-15    979.49 0 
   984.47 1.4574e-14    988.55 0 
   995.87 1.4574e-14   1000.00 0 
  1005.09 1.8602e-14   1009.25 0 
  1014.39 1.8095e-14   1018.59 0 
  1026.13 9.8077e-15   1030.39 0 
  1035.63 1.4275e-14   1039.92 0 
  1045.21 2.1957e-14   1049.54 0 
  1054.88 2.1358e-14   1059.25 0 
  1064.64 1.7683e-14   1069.05 0 
  1074.49 1.9933e-14   1078.95 0 
  1084.43 1.6165e-14   1088.93 0 
  1094.47 2.0303e-14   1099.01 0 
  1104.60 1.9345e-14   1109.18 0 
  1114.82 1.8645e-14   1119.44 0 
  1125.13 1.6771e-14   1129.80 0 
  1135.54 2.0071e-14   1140.25 0 
  1146.05 1.8517e-14   1150.80 0 
  1153.99 1.9079e-14   1158.78 0 
  1164.67 1.9256e-14   1169.50 0 
  1175.45 1.3854e-14   1180.32 0 
  1186.32 1.8305e-14   1191.24 0 
  1194.55 1.3982e-14   1199.50 0 
  1205.60 1.1004e-14   1210.60 0 
  1213.96 7.6483e-15   1218.99 0 
  1225.19 1.3383e-14   1230.27 0 
  1233.68 1.7888e-14   1238.80 0 
  1245.10 1.9036e-14   1250.26 0 
  1253.73 1.8263e-14   1258.93 0 
  1265.33 1.6352e-14   1270.57 0 
  1274.10 1.9614e-14   1279.38 0 
  1285.89 2.0117e-14   1291.22 0 
  1294.80 1.6541e-14   1300.17 0 
  1303.78 1.6314e-14   1309.18 0 
  1315.84 1.9345e-14   1321.30 0 
  1324.96 1.8474e-14   1330.45 0 
  1334.15 1.6618e-14   1339.68 0 
  1346.49 1.8948e-14   1352.07 0 
  1355.82 1.8305e-14   1361.44 0 
  1365.22 1.6579e-14   1370.88 0 
  1374.69 1.7005e-14   1380.38 0 
  1384.21 1.7005e-14   1389.95 0 
  1393.81 1.4473e-14   1399.59 0 
  1403.47 1.4708e-14   1409.29 0 
  1416.46 1.5616e-14   1422.33 0 
  1426.27 1.5724e-14   1432.19 0 
  1436.16 1.5688e-14   1442.12 0 
  1442.79 1.6239e-14   1448.77 0 
  1446.12 1.6352e-14   1452.11 0 
  1456.14 1.5833e-14   1462.18 0 
  1466.23 1.4742e-14   1472.31 0 
  1476.40 1.4641e-14   1482.52 0 
  1486.63 1.4742e-14   1492.79 0 
  1493.49 1.4810e-14   1499.69 0 
