# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.09 2.1985e-19    100.23 0 
   101.96 3.0417e-19    102.09 0 
   104.09 3.8382e-19    104.23 0 
   106.03 4.9331e-19    106.17 0 
   108.00 6.4584e-19    108.14 0 
   110.00 9.4869e-19    110.15 0 
   113.87 1.4359e-18    114.02 0 
   117.87 2.0423e-18    118.03 0 
   120.90 7.8727e-18    121.06 0 
   125.14 1.0307e-17    125.31 0 
   126.88 1.1458e-17    127.06 0 
   128.06 1.2278e-17    128.23 0 
   131.04 1.4097e-17    131.22 0 
   131.95 1.6909e-17    132.13 0 
   134.09 1.8371e-17    134.28 0 
   136.90 2.4050e-17    137.09 0 
   140.09 2.7110e-17    140.28 0 
   143.02 8.0006e-17    143.22 0 
   147.03 2.1386e-16    147.23 0 
   151.15 2.3720e-16    151.36 0 
   155.03 2.6554e-16    155.24 0 
   159.00 2.9794e-16    159.22 0 
   161.96 3.2146e-16    162.18 0 
   166.12 3.6151e-16    166.34 0 
   169.98 3.9730e-16    170.22 0 
   173.14 4.2768e-16    173.38 0 
   177.18 4.6572e-16    177.42 0 
   180.06 4.9673e-16    180.30 0 
   182.14 5.1895e-16    182.39 0 
   185.96 5.6250e-16    186.21 0 
   191.17 6.1962e-16    191.43 0 
   193.82 6.6088e-16    194.09 0 
   197.88 7.0815e-16    198.15 0 
   202.03 7.6230e-16    202.30 0 
   204.84 8.0375e-16    205.12 0 
   210.09 8.3200e-16    210.38 0 
   215.98 9.5526e-16    216.27 0 
   219.99 1.0189e-15    220.29 0 
   223.05 1.0523e-15    223.36 0 
   227.20 1.1249e-15    227.51 0 
   229.83 1.7343e-15    230.14 0 
   234.10 3.0000e-15    234.42 0 
   240.11 3.7681e-15    240.44 0 
   246.27 3.6402e-15    246.60 0 
