# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.06 2.9302e-25    103.28 0 
   103.96 4.2354e-25    105.20 0 
   105.89 6.2073e-25    107.15 0 
   108.11 9.2448e-25    109.40 0 
   110.12 1.5485e-24    111.43 0 
   113.99 2.9710e-24    115.35 0 
   118.00 5.2954e-24    119.40 0 
   121.02 2.3491e-23    122.46 0 
   124.99 3.8098e-23    126.47 0 
   127.02 4.6763e-23    128.53 0 
   127.90 5.2711e-23    129.42 0 
   130.88 6.9968e-23    132.43 0 
   132.09 8.7478e-23    133.66 0 
   133.93 1.0445e-22    135.52 0 
   137.05 1.5592e-22    138.68 0 
   139.92 1.9994e-22    141.58 0 
   142.85 6.3372e-22    144.54 0 
   146.85 1.9315e-21    148.59 0 
   150.96 2.5055e-21    152.76 0 
   154.84 3.2651e-21    156.68 0 
   159.17 4.2354e-21    161.06 0 
   162.13 5.0804e-21    164.06 0 
   165.91 6.5448e-21    167.88 0 
   170.17 8.1639e-21    172.19 0 
   172.93 9.6361e-21    174.98 0 
   176.96 1.1855e-20    179.06 0 
   179.83 1.3801e-20    181.97 0 
   181.92 1.5237e-20    184.08 0 
   186.15 1.8446e-20    188.36 0 
   190.93 2.3169e-20    193.20 0 
   194.03 2.6662e-20    196.34 0 
   198.09 3.1543e-20    200.45 0 
   201.78 3.7316e-20    204.17 0 
   205.06 4.2160e-20    207.49 0 
   209.83 4.8854e-20    212.32 0 
   216.21 6.3812e-20    218.78 0 
   220.23 7.3943e-20    222.84 0 
   222.78 8.0891e-20    225.42 0 
   226.92 9.3519e-20    229.61 0 
   230.08 1.5307e-19    232.81 0 
   233.81 2.7791e-19    236.59 0 
   239.81 3.8806e-19    242.66 0 
   245.96 4.1581e-19    248.89 0 
   252.27 4.9534e-19    255.27 0 
   256.96 4.6121e-19    260.02 0 
   259.94 5.5834e-19    263.03 0 
   264.16 6.2936e-19    267.30 0 
   269.07 6.8533e-19    272.27 0 
   274.08 7.4114e-19    277.33 0 
   279.17 7.9965e-19    282.49 0 
   283.71 8.6278e-19    287.08 0 
   290.32 8.9929e-19    293.76 0 
   295.71 9.9517e-19    299.23 0 
   301.21 1.0517e-18    304.79 0 
   308.23 1.1639e-18    311.89 0 
   318.32 1.3394e-18    322.11 0 
   328.00 1.4993e-18    331.89 0 
   337.96 1.6516e-18    341.98 0 
   348.23 1.8026e-18    352.37 0 
   357.17 1.9539e-18    361.41 0 
   366.33 2.1276e-18    370.68 0 
   374.86 2.2746e-18    379.31 0 
   385.36 2.3654e-18    389.94 0 
   395.25 2.6116e-18    399.94 0 
   405.39 2.8048e-18    410.20 0 
   413.88 2.9437e-18    418.79 0 
   421.57 3.0542e-18    426.58 0 
   430.40 3.1688e-18    435.51 0 
   441.44 3.3721e-18    446.68 0 
   450.68 3.5067e-18    456.04 0 
   460.12 3.6216e-18    465.59 0 
   469.75 3.7748e-18    475.34 0 
   479.59 3.9437e-18    485.29 0 
   489.63 4.0355e-18    495.45 0 
   499.89 4.2257e-18    505.82 0 
   505.67 4.3441e-18    511.68 0 
   511.53 5.2590e-18    517.61 0 
   519.84 5.4438e-18    526.02 0 
   529.51 5.6351e-18    535.80 0 
   540.59 5.6481e-18    547.02 0 
   549.38 6.4402e-18    555.90 0 
   559.59 7.1598e-18    566.24 0 
