# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.05 1.4712e-21    102.33 0 
   103.95 1.8650e-21    104.23 0 
   105.88 2.4248e-21    106.17 0 
   108.10 3.1966e-21    108.39 0 
   110.11 5.0082e-21    110.41 0 
   113.98 7.8647e-21    114.29 0 
   117.98 1.1553e-20    118.30 0 
   121.01 3.9782e-20    121.34 0 
   124.97 5.6193e-20    125.31 0 
   127.00 6.5416e-20    127.35 0 
   127.88 7.1233e-20    128.23 0 
   130.86 8.7636e-20    131.22 0 
   132.07 1.0368e-19    132.43 0 
   133.91 1.1795e-19    134.28 0 
   137.03 1.5874e-19    137.40 0 
   139.90 1.9129e-19    140.28 0 
   143.16 4.4125e-19    143.55 0 
   146.83 9.8329e-19    147.23 0 
   150.95 1.2014e-18    151.36 0 
   155.17 1.4712e-18    155.60 0 
   159.15 1.7893e-18    159.59 0 
   162.11 2.0639e-18    162.55 0 
   165.89 2.4985e-18    166.34 0 
   170.15 2.9627e-18    170.61 0 
   172.91 3.3627e-18    173.38 0 
   176.94 3.9508e-18    177.42 0 
   179.81 4.4328e-18    180.30 0 
   181.89 4.7938e-18    182.39 0 
   186.13 5.5550e-18    186.64 0 
   190.91 6.6326e-18    191.43 0 
   194.01 7.3907e-18    194.54 0 
   198.07 8.4078e-18    198.61 0 
   202.22 9.5870e-18    202.77 0 
   205.03 1.0536e-17    205.59 0 
   209.81 1.1767e-17    210.38 0 
   216.18 1.4511e-17    216.77 0 
   220.20 1.6244e-17    220.80 0 
   222.75 1.7445e-17    223.36 0 
   226.89 1.9484e-17    227.51 0 
   230.05 3.0668e-17    230.67 0 
   233.79 5.4788e-17    234.42 0 
   239.78 7.3061e-17    240.44 0 
   245.93 7.5977e-17    246.60 0 
   252.24 8.6036e-17    252.93 0 
   256.93 7.7390e-17    257.63 0 
   259.91 9.2402e-17    260.62 0 
   264.13 1.0085e-16    264.85 0 
   269.04 1.0658e-16    269.77 0 
   274.04 1.1212e-16    274.79 0 
   279.14 1.1767e-16    279.90 0 
   283.67 1.2379e-16    284.45 0 
   290.28 1.2493e-16    291.07 0 
   295.68 1.3449e-16    296.48 0 
   301.18 1.3794e-16    302.00 0 
   308.19 1.4780e-16    309.03 0 
   318.29 1.6244e-16    319.15 0 
   327.96 1.7365e-16    328.85 0 
   337.92 1.8394e-16    338.84 0 
   348.19 1.9350e-16    349.14 0 
   357.12 2.0262e-16    358.10 0 
   366.29 2.1217e-16    367.28 0 
   374.82 2.2013e-16    375.84 0 
   385.32 2.2217e-16    386.37 0 
   395.20 2.3642e-16    396.28 0 
   405.34 2.4529e-16    406.44 0 
   413.83 2.5101e-16    414.95 0 
   421.52 2.5508e-16    422.67 0 
   430.35 2.5923e-16    431.52 0 
   441.39 2.6711e-16    442.59 0 
   450.63 2.7082e-16    451.86 0 
   460.07 2.7459e-16    461.32 0 
   469.70 2.7905e-16    470.98 0 
   479.53 2.8424e-16    480.84 0 
   489.58 2.8555e-16    490.91 0 
   499.83 2.9153e-16    501.19 0 
   505.61 2.9220e-16    506.99 0 
   511.47 3.0809e-16    512.86 0 
   519.78 3.1094e-16    521.19 0 
   529.44 3.1166e-16    530.88 0 
   540.53 3.0952e-16    542.00 0 
   550.58 3.1382e-16    552.08 0 
   559.53 3.2560e-16    561.05 0 
   569.93 3.3395e-16    571.48 0 
   580.52 3.3318e-16    582.10 0 
   589.96 3.4252e-16    591.56 0 
   599.54 3.3860e-16    601.17 0 
   610.69 3.2039e-16    612.35 0 
   620.61 3.6198e-16    622.30 0 
   630.70 3.6449e-16    632.41 0 
   639.47 3.7384e-16    641.21 0 
   649.86 3.8079e-16    651.63 0 
   657.38 3.8079e-16    659.17 0 
   665.00 3.9508e-16    666.81 0 
   674.25 4.0521e-16    676.08 0 
   685.20 3.9690e-16    687.07 0 
   694.74 4.2824e-16    696.63 0 
   704.40 4.1370e-16    706.32 0 
   715.85 4.5675e-16    717.79 0 
   725.80 4.6847e-16    727.78 0 
   734.21 4.8160e-16    736.21 0 
   744.42 4.9509e-16    746.45 0 
   754.78 5.1013e-16    756.83 0 
   765.28 4.9509e-16    767.36 0 
   774.14 5.4536e-16    776.25 0 
   784.91 5.5295e-16    787.05 0 
   795.83 5.8168e-16    797.99 0 
   805.04 6.0490e-16    807.24 0 
   814.37 6.2616e-16    816.58 0 
   825.69 6.5718e-16    827.94 0 
   835.26 5.9523e-16    837.53 0 
   844.93 6.9292e-16    847.23 0 
   854.71 7.1069e-16    857.04 0 
   864.61 7.4935e-16    866.96 0 
   874.62 7.8286e-16    877.00 0 
   884.75 8.1975e-16    887.16 0 
   894.99 8.5248e-16    897.43 0 
   905.36 8.6633e-16    907.82 0 
   915.84 1.0440e-15    918.33 0 
