# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.08 1.2981e-21    100.23 0 
   101.94 1.8849e-21    102.09 0 
   104.07 2.4905e-21    104.23 0 
   106.01 3.3519e-21    106.17 0 
   107.98 4.5845e-21    108.14 0 
   109.98 7.1169e-21    110.15 0 
   114.11 1.1730e-20    114.29 0 
   118.12 1.8126e-20    118.30 0 
   120.87 7.1498e-20    121.06 0 
   125.12 1.0193e-19    125.31 0 
   126.86 1.1811e-19    127.06 0 
   128.04 1.2921e-19    128.23 0 
   131.02 1.5787e-19    131.22 0 
   131.93 1.9111e-19    132.13 0 
   134.07 2.1642e-19    134.28 0 
   136.88 2.9737e-19    137.09 0 
   140.07 3.5424e-19    140.28 0 
   143.00 1.0240e-18    143.22 0 
   147.00 2.7816e-18    147.23 0 
   151.12 3.3059e-18    151.36 0 
   155.00 3.9563e-18    155.24 0 
   158.98 4.7238e-18    159.22 0 
   161.93 5.3492e-18    162.18 0 
   166.08 6.3722e-18    166.34 0 
   169.95 7.4010e-18    170.22 0 
   173.11 8.3041e-18    173.38 0 
   177.15 9.5564e-18    177.42 0 
   180.02 1.0575e-17    180.30 0 
   182.11 1.1332e-17    182.39 0 
   185.92 1.2891e-17    186.21 0 
   191.13 1.5076e-17    191.43 0 
   193.79 1.6607e-17    194.09 0 
   197.85 1.8591e-17    198.15 0 
   201.99 2.0859e-17    202.30 0 
   204.80 2.2662e-17    205.12 0 
   210.05 2.4734e-17    210.38 0 
   215.94 2.9943e-17    216.27 0 
   219.95 3.3135e-17    220.29 0 
   223.01 3.5180e-17    223.36 0 
   227.16 3.8841e-17    227.51 0 
   229.79 6.1559e-17    230.14 0 
