# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.10 6.7385e-18    100.46 0 
   101.96 7.9353e-18    102.33 0 
   104.10 8.6211e-18    104.47 0 
   106.03 9.7401e-18    106.41 0 
   108.00 1.1081e-17    108.39 0 
   110.01 1.5508e-17    110.41 0 
   113.88 1.8861e-17    114.29 0 
   117.88 2.1856e-17    118.30 0 
   120.90 5.5791e-17    121.34 0 
   124.86 6.4948e-17    125.31 0 
   126.89 6.9273e-17    127.35 0 
   128.07 7.2038e-17    128.53 0 
   131.05 7.8626e-17    131.52 0 
   131.96 8.7411e-17    132.43 0 
   134.10 9.1953e-17    134.59 0 
   136.91 1.0729e-16    137.40 0 
   140.10 1.1603e-16    140.60 0 
   143.03 1.9979e-16    143.55 0 
   147.04 3.3004e-16    147.57 0 
   151.16 3.5856e-16    151.71 0 
   155.04 3.9225e-16    155.60 0 
   159.01 4.3009e-16    159.59 0 
   161.97 4.5768e-16    162.55 0 
   166.12 4.9953e-16    166.72 0 
   169.99 5.3649e-16    170.61 0 
   173.15 5.6959e-16    173.78 0 
   177.19 6.1033e-16    177.83 0 
   180.07 6.4057e-16    180.72 0 
   182.15 6.6461e-16    182.81 0 
   185.97 7.0724e-16    186.64 0 
   191.18 7.6131e-16    191.87 0 
   193.84 7.9903e-16    194.54 0 
   197.89 8.4638e-16    198.61 0 
   202.04 8.9241e-16    202.77 0 
   204.85 9.3017e-16    205.59 0 
   210.10 9.5844e-16    210.86 0 
   215.99 1.0631e-15    216.77 0 
   220.01 1.1183e-15    220.80 0 
   223.07 1.1470e-15    223.87 0 
   227.21 1.2038e-15    228.03 0 
   229.84 1.8263e-15    230.67 0 
   234.12 3.0378e-15    234.96 0 
   240.12 4.0417e-15    240.99 0 
   246.28 3.8776e-15    247.17 0 
   252.02 4.1358e-15    252.93 0 
   256.70 3.3233e-15    257.63 0 
   260.28 4.0604e-15    261.22 0 
   263.90 4.3109e-15    264.85 0 
   268.80 4.3308e-15    269.77 0 
   273.80 4.3308e-15    274.79 0 
   278.89 4.3009e-15    279.90 0 
   284.08 4.3407e-15    285.10 0 
   290.02 4.1549e-15    291.07 0 
   296.10 4.1934e-15    297.17 0 
   300.91 3.9862e-15    302.00 0 
   307.92 4.0885e-15    309.03 0 
   318.01 4.2030e-15    319.15 0 
   327.67 4.1645e-15    328.85 0 
   337.62 4.0885e-15    338.84 0 
   347.88 3.9954e-15    349.14 0 
   356.81 3.9862e-15    358.10 0 
   365.96 4.0231e-15    367.28 0 
   375.35 3.9497e-15    376.70 0 
   384.98 3.7288e-15    386.37 0 
   394.85 3.8156e-15    396.28 0 
   404.98 3.8156e-15    406.44 0 
   414.41 3.7374e-15    415.91 0 
   422.12 3.6271e-15    423.64 0 
   429.97 3.5364e-15    431.52 0 
   441.00 3.5121e-15    442.59 0 
   451.27 3.4242e-15    452.90 0 
   459.66 3.3080e-15    461.32 0 
   470.36 3.2327e-15    472.06 0 
   480.21 3.1957e-15    481.95 0 
   490.27 3.0589e-15    492.04 0 
   500.53 3.0589e-15    502.34 0 
   506.33 2.9687e-15    508.16 0 
   512.19 3.1591e-15    514.04 0 
   520.52 3.0730e-15    522.40 0 
   530.19 2.9550e-15    532.11 0 
   540.05 2.7769e-15    542.00 0 
   550.09 2.6888e-15    552.08 0 
   560.32 2.7578e-15    562.34 0 
   569.42 2.7515e-15    571.48 0 
   580.01 2.6642e-15    582.10 0 
   589.43 2.6216e-15    591.56 0 
   600.39 2.4749e-15    602.56 0 
   610.15 2.1906e-15    612.35 0 
   620.06 2.4579e-15    622.30 0 
   630.14 2.3581e-15    632.41 0 
   640.37 2.3635e-15    642.69 0 
   649.28 2.2886e-15    651.63 0 
   658.32 2.2007e-15    660.69 0 
   664.41 2.2313e-15    666.81 0 
   675.20 2.2007e-15    677.64 0 
   684.60 2.0681e-15    687.07 0 
   695.72 2.1017e-15    698.23 0 
   705.40 1.9569e-15    707.95 0 
   715.21 2.0210e-15    717.79 0 
   726.83 1.9841e-15    729.46 0 
   735.25 1.9524e-15    737.90 0 
   745.48 1.8904e-15    748.17 0 
   755.85 1.8432e-15    758.58 0 
   764.60 1.6733e-15    767.36 0 
   775.24 1.7683e-15    778.04 0 
   784.21 1.6887e-15    787.05 0 
   795.12 1.6887e-15    797.99 0 
   804.33 1.6694e-15    807.24 0 
   815.52 1.6427e-15    818.46 0 
   824.96 1.6165e-15    827.94 0 
   834.52 1.4708e-15    837.53 0 
   844.18 1.5473e-15    847.23 0 
   855.92 1.5086e-15    859.01 0 
   865.83 1.4947e-15    868.96 0 
   875.86 1.4708e-15    879.02 0 
   886.00 1.4407e-15    889.20 0 
   894.20 1.4176e-15    897.43 0 
   904.55 1.3822e-15    907.82 0 
   915.03 1.3854e-15    918.33 0 
   925.62 2.3204e-15    928.97 0 
   934.19 3.2852e-15    937.56 0 
   945.01 4.2127e-15    948.42 0 
   955.95 4.7268e-15    959.40 0 
   964.79 5.0882e-15    968.28 0 
   975.96 2.6581e-15    979.49 0 
   985.00 4.4933e-15    988.55 0 
   994.11 4.3009e-15    997.70 0 
  1005.62 4.9724e-15   1009.25 0 
  1014.93 4.9042e-15   1018.59 0 
  1024.32 3.1301e-15   1028.02 0 
  1036.18 4.2713e-15   1039.92 0 
  1045.76 5.5280e-15   1049.54 0 
  1055.44 5.3526e-15   1059.25 0 
  1065.21 4.7050e-15   1069.05 0 
  1075.06 5.0532e-15   1078.95 0 
  1085.01 4.2615e-15   1088.93 0 
  1095.05 5.0648e-15   1099.01 0 
  1105.18 4.8369e-15   1109.18 0 
  1115.41 4.7268e-15   1119.44 0 
  1125.73 4.3009e-15   1129.80 0 
  1136.15 4.8369e-15   1140.25 0 
  1144.02 4.5768e-15   1148.15 0 
  1154.61 4.5980e-15   1158.78 0 
  1165.29 4.5768e-15   1169.50 0 
  1176.07 3.5202e-15   1180.32 0 
  1184.22 4.3608e-15   1188.50 0 
  1195.18 3.7288e-15   1199.50 0 
  1206.24 3.1957e-15   1210.60 0 
  1214.60 2.2833e-15   1218.99 0 
  1225.84 3.5527e-15   1230.27 0 
