# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.08 6.9659e-21    100.23 0 
   101.94 9.9536e-21    102.09 0 
   104.07 1.3001e-20    104.23 0 
   106.01 1.7218e-20    106.17 0 
   107.98 2.3280e-20    108.14 0 
   109.98 3.5317e-20    110.15 0 
   114.11 5.6752e-20    114.29 0 
   118.12 8.5502e-20    118.30 0 
   120.87 3.3805e-19    121.06 0 
   125.12 4.6664e-19    125.31 0 
   126.86 5.3331e-19    127.06 0 
   128.03 5.7807e-19    128.23 0 
   131.02 6.9021e-19    131.22 0 
   131.92 8.3364e-19    132.13 0 
   134.07 9.3106e-19    134.28 0 
   136.88 1.2589e-18    137.09 0 
   140.06 1.4689e-18    140.28 0 
   143.00 4.4155e-18    143.22 0 
   147.00 1.2105e-17    147.23 0 
   151.12 1.3995e-17    151.36 0 
   155.00 1.6292e-17    155.24 0 
   158.97 1.8923e-17    159.22 0 
   161.93 2.0988e-17    162.18 0 
   166.08 2.4433e-17    166.34 0 
   169.95 2.7732e-17    170.22 0 
   173.11 3.0548e-17    173.38 0 
   177.14 3.4354e-17    177.42 0 
   180.02 3.7495e-17    180.30 0 
   182.11 3.9717e-17    182.39 0 
   185.92 4.4359e-17    186.21 0 
   191.13 5.0580e-17    191.43 0 
   193.79 5.4951e-17    194.09 0 
   197.85 6.0392e-17    198.15 0 
   201.99 6.6677e-17    202.30 0 
   204.80 7.1611e-17    205.12 0 
   210.05 7.6380e-17    210.38 0 
   215.94 9.0778e-17    216.27 0 
   219.95 9.8850e-17    220.29 0 
   223.01 1.0375e-16    223.36 0 
   227.16 1.1297e-16    227.51 0 
   229.79 1.7660e-16    230.14 0 
   234.06 3.1331e-16    234.42 0 
   240.06 4.0085e-16    240.44 0 
   246.22 3.9901e-16    246.60 0 
   251.96 4.4155e-16    252.35 0 
   257.23 3.8813e-16    257.63 0 
   260.21 4.5288e-16    260.62 0 
   263.83 4.8638e-16    264.24 0 
   268.74 5.0116e-16    269.15 0 
   273.73 5.1520e-16    274.16 0 
   278.82 5.2842e-16    279.25 0 
   284.01 5.4197e-16    284.45 0 
   289.95 5.3331e-16    290.40 0 
   296.02 5.5844e-16    296.48 0 
   300.83 5.6621e-16    301.30 0 
   307.84 5.8881e-16    308.32 0 
   317.93 6.2370e-16    318.42 0 
   328.34 6.4562e-16    328.85 0 
   338.32 6.6066e-16    338.84 0 
   347.80 6.7294e-16    348.34 0 
   356.72 6.8545e-16    357.27 0 
   365.87 6.9820e-16    366.44 0 
   375.26 7.0628e-16    375.84 0 
   384.88 6.9339e-16    385.48 0 
   394.75 7.1941e-16    395.37 0 
   404.88 7.2774e-16    405.51 0 
   414.31 7.2942e-16    414.95 0 
   422.01 7.2774e-16    422.67 0 
   429.86 7.2774e-16    430.53 0 
   440.89 7.3110e-16    441.57 0 
   451.16 7.2440e-16    451.86 0 
   459.54 7.2273e-16    460.26 0 
   470.25 7.1941e-16    470.98 0 
   480.09 7.1941e-16    480.84 0 
   490.15 7.0791e-16    490.91 0 
   500.41 7.0954e-16    501.19 0 
   506.21 7.0304e-16    506.99 0 
   512.07 7.2107e-16    512.86 0 
   520.39 7.1611e-16    521.19 0 
   530.06 7.0628e-16    530.88 0 
   539.92 6.8862e-16    540.75 0 
   549.95 6.8231e-16    550.81 0 
   560.18 6.8703e-16    561.05 0 
   570.59 6.8862e-16    571.48 0 
   579.86 6.7449e-16    580.76 0 
   590.65 6.7449e-16    591.56 0 
   600.24 6.5611e-16    601.17 0 
   610.00 5.9017e-16    610.94 0 
   619.91 6.5611e-16    620.87 0 
   629.98 6.4414e-16    630.96 0 
   640.22 6.4266e-16    641.21 0 
   650.62 6.3384e-16    651.63 0 
   658.15 6.2370e-16    659.17 0 
   664.24 6.2803e-16    665.27 0 
   675.04 6.2227e-16    676.08 0 
   684.43 6.0114e-16    685.49 0 
   695.55 6.1232e-16    696.63 0 
   705.22 5.8881e-16    706.32 0 
   716.68 6.0253e-16    717.79 0 
   726.65 5.9701e-16    727.78 0 
   735.07 5.9290e-16    736.21 0 
   745.29 5.8746e-16    746.45 0 
   755.66 5.8207e-16    756.83 0 
   764.41 5.4073e-16    765.60 0 
   775.05 5.7541e-16    776.25 0 
   785.83 5.6621e-16    787.05 0 
   794.93 5.6752e-16    796.16 0 
   804.13 5.6621e-16    805.38 0 
   815.32 5.6231e-16    816.58 0 
   824.76 5.6491e-16    826.04 0 
   834.31 5.1877e-16    835.60 0 
   845.92 5.5332e-16    847.23 0 
   855.71 5.4825e-16    857.04 0 
   865.62 5.4951e-16    866.96 0 
   875.64 5.5332e-16    877.00 0 
   885.78 5.5716e-16    887.16 0 
   893.98 5.5844e-16    895.36 0 
   904.33 5.5078e-16    905.73 0 
   914.80 6.9981e-16    916.22 0 
   925.39 2.2593e-15    926.83 0 
   933.96 4.4257e-15    935.41 0 
   944.77 7.9246e-15    946.24 0 
   955.71 1.1015e-14    957.19 0 
   964.55 1.2330e-14    966.05 0 
   975.72 2.5002e-15    977.24 0 
   984.75 1.0447e-14    986.28 0 
   993.86 1.1091e-14    995.41 0 
  1005.37 1.6106e-14   1006.93 0 
  1014.67 1.5559e-14   1016.25 0 
  1024.06 6.8703e-15   1025.65 0 
  1035.92 1.0990e-14   1037.53 0 
  1045.51 2.0892e-14   1047.13 0 
  1055.18 2.0511e-14   1056.82 0 
  1064.94 1.6180e-14   1066.60 0 
  1074.80 1.9274e-14   1076.47 0 
  1084.74 1.5135e-14   1086.43 0 
  1094.78 2.0276e-14   1096.48 0 
  1104.91 1.9497e-14   1106.62 0 
  1115.13 1.8706e-14   1116.86 0 
  1125.45 1.6787e-14   1127.20 0 
  1135.87 2.1428e-14   1137.63 0 
  1143.74 1.9453e-14   1145.51 0 
  1154.32 2.0748e-14   1156.11 0 
  1165.00 2.1379e-14   1166.81 0 
  1175.78 1.4756e-14   1177.61 0 
  1183.93 2.0748e-14   1185.77 0 
  1194.89 1.4190e-14   1196.74 0 
  1205.94 1.0209e-14   1207.81 0 
  1214.30 6.8703e-15   1216.19 0 
  1225.54 1.4060e-14   1227.44 0 
  1234.03 2.1379e-14   1235.95 0 
  1245.45 2.3604e-14   1247.38 0 
  1254.08 2.2489e-14   1256.03 0 
  1265.69 1.9230e-14   1267.65 0 
  1274.46 2.5118e-14   1276.44 0 
  1286.25 2.6362e-14   1288.25 0 
  1295.17 2.0700e-14   1297.18 0 
  1304.15 2.0369e-14   1306.17 0 
  1316.21 2.5762e-14   1318.26 0 
  1325.34 2.4602e-14   1327.39 0 
  1334.53 2.1676e-14   1336.60 0 
  1343.78 2.6000e-14   1345.86 0 
  1356.21 2.5176e-14   1358.31 0 
  1365.61 2.2386e-14   1367.73 0 
  1375.08 2.3604e-14   1377.21 0 
  1384.61 2.3822e-14   1386.76 0 
  1394.21 2.0748e-14   1396.37 0 
  1403.87 2.1527e-14   1406.05 0 
  1413.60 2.1978e-14   1415.79 0 
  1423.40 2.2645e-14   1425.61 0 
  1436.57 2.2438e-14   1438.80 0 
  1443.20 2.3767e-14   1445.44 0 
  1446.53 2.4209e-14   1448.77 0 
  1456.56 2.3441e-14   1458.81 0 
  1466.65 2.1576e-14   1468.93 0 
  1473.42 2.1477e-14   1475.71 0 
  1483.63 2.1927e-14   1485.94 0 
  1493.92 2.2335e-14   1496.24 0 
  1504.27 2.1085e-14   1506.61 0 
  1511.22 1.8706e-14   1513.56 0 
  1518.19 2.0090e-14   1520.55 0 
  1525.20 1.9408e-14   1527.57 0 
  1535.77 1.6826e-14   1538.15 0 
  1546.42 1.8620e-14   1548.82 0 
  1553.56 1.7538e-14   1555.97 0 
  1564.32 1.7823e-14   1566.75 0 
  1575.17 1.9054e-14   1577.61 0 
  1586.09 2.0044e-14   1588.55 0 
  1593.41 2.0463e-14   1595.88 0 
  1604.45 2.0044e-14   1606.94 0 
  1615.57 2.0090e-14   1618.08 0 
  1626.77 1.8923e-14   1629.30 0 
  1634.28 2.0183e-14   1636.82 0 
  1645.61 2.0511e-14   1648.16 0 
  1653.21 1.8836e-14   1655.77 0 
  1664.66 2.0700e-14   1667.25 0 
  1672.35 1.8280e-14   1674.94 0 
  1676.20 2.0796e-14   1678.80 0 
  1683.94 2.1776e-14   1686.55 0 
  1695.61 2.0323e-14   1698.24 0 
  1703.44 1.9497e-14   1706.08 0 
  1715.25 1.8492e-14   1717.91 0 
  1723.17 1.8407e-14   1725.84 0 
  1735.11 1.9678e-14   1737.80 0 
  1743.12 1.9186e-14   1745.82 0 
  1755.20 2.0558e-14   1757.92 0 
  1763.30 1.8663e-14   1766.04 0 
  1775.53 1.9230e-14   1778.28 0 
  1783.72 1.9587e-14   1786.49 0 
  1796.09 2.1037e-14   1798.87 0 
  1804.38 2.0748e-14   1807.17 0 
  1816.88 1.9142e-14   1819.70 0 
  1825.27 1.9542e-14   1828.10 0 
  1833.69 1.8706e-14   1836.54 0 
  1846.40 1.7099e-14   1849.27 0 
  1854.93 1.7258e-14   1857.80 0 
  1863.49 1.7864e-14   1866.38 0 
  1876.41 1.9319e-14   1879.32 0 
  1885.07 1.7823e-14   1887.99 0 
  1893.77 1.7178e-14   1896.71 0 
  1906.90 1.8113e-14   1909.85 0 
  1915.70 1.7498e-14   1918.67 0 
  1924.54 1.7139e-14   1927.53 0 
  1933.42 1.7377e-14   1936.42 0 
  1946.82 1.8492e-14   1949.84 0 
  1955.81 1.7377e-14   1958.84 0 
  1964.84 1.9098e-14   1967.89 0 
  1973.91 1.9497e-14   1976.97 0 
  1983.02 1.8577e-14   1986.10 0 
  1996.77 1.8071e-14   1999.86 0 
  2005.98 1.8492e-14   2009.09 0 
  2015.24 1.7864e-14   2018.37 0 
  2024.54 1.8492e-14   2027.68 0 
  2033.89 1.7823e-14   2037.04 0 
  2043.28 1.8663e-14   2046.45 0 
  2052.71 1.7782e-14   2055.89 0 
  2066.94 1.7823e-14   2070.14 0 
  2071.70 1.9142e-14   2074.91 0 
  2076.48 1.9769e-14   2079.70 0 
  2086.06 2.1183e-14   2089.30 0 
  2095.69 1.9906e-14   2098.94 0 
  2105.36 1.9814e-14   2108.63 0 
  2115.08 2.0416e-14   2118.36 0 
