# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.08 9.9144e-20    100.00 0 
   101.94 1.3560e-19    101.86 0 
   104.07 1.6993e-19    103.99 0 
   106.01 2.1640e-19    105.93 0 
   107.98 2.8071e-19    107.89 0 
   109.99 4.0763e-19    109.90 0 
   114.11 6.0711e-19    114.02 0 
   118.12 8.5166e-19    118.03 0 
   120.88 3.2082e-18    120.78 0 
   125.12 4.1521e-18    125.03 0 
   126.86 4.5737e-18    126.77 0 
   128.04 4.8895e-18    127.94 0 
   131.02 5.5624e-18    130.92 0 
   131.93 6.6415e-18    131.83 0 
   134.07 7.1823e-18    133.97 0 
   136.88 9.3168e-18    136.77 0 
   140.07 1.0406e-17    139.96 0 
   143.00 3.0498e-17    142.89 0 
   147.01 8.2085e-17    146.89 0 
   151.13 9.0005e-17    151.01 0 
   155.00 9.9601e-17    154.88 0 
   158.98 1.1048e-16    158.85 0 
   161.94 1.1865e-16    161.81 0 
   166.09 1.3221e-16    165.96 0 
   169.96 1.4364e-16    169.82 0 
   173.12 1.5356e-16    172.98 0 
   177.15 1.6606e-16    177.01 0 
   180.03 1.7590e-16    179.89 0 
   182.11 1.8292e-16    181.97 0 
   185.93 1.9691e-16    185.78 0 
   191.14 2.1491e-16    190.99 0 
   193.79 2.2765e-16    193.64 0 
   197.85 2.4225e-16    197.70 0 
   202.00 2.5898e-16    201.84 0 
   204.81 2.7118e-16    204.64 0 
   210.06 2.7878e-16    209.89 0 
   215.94 3.1715e-16    215.77 0 
   219.96 3.3672e-16    219.79 0 
   223.02 3.4535e-16    222.84 0 
   227.16 3.6666e-16    226.99 0 
   229.80 5.6920e-16    229.61 0 
   234.07 9.7558e-16    233.88 0 
   240.07 1.2113e-15    239.88 0 
   246.23 1.1622e-15    246.04 0 
   251.97 1.2453e-15    251.77 0 
   257.24 1.0648e-15    257.04 0 
   260.22 1.2225e-15    260.02 0 
   263.84 1.2890e-15    263.63 0 
   268.75 1.2950e-15    268.53 0 
   273.74 1.2980e-15    273.53 0 
   278.83 1.3040e-15    278.61 0 
   284.01 1.3070e-15    283.79 0 
   289.96 1.2510e-15    289.73 0 
   296.03 1.2772e-15    295.80 0 
   300.84 1.2713e-15    300.61 0 
   307.85 1.2861e-15    307.61 0 
   317.94 1.3100e-15    317.69 0 
   328.35 1.3100e-15    328.10 0 
   338.33 1.2950e-15    338.06 0 
   347.81 1.2772e-15    347.54 0 
   356.73 1.2655e-15    356.45 0 
   365.88 1.2597e-15    365.59 0 
   375.27 1.2396e-15    374.97 0 
   384.89 1.1838e-15    384.59 0 
   394.77 1.2002e-15    394.46 0 
   404.89 1.1865e-15    404.58 0 
   414.32 1.1622e-15    414.00 0 
   422.03 1.1383e-15    421.70 0 
   429.87 1.1175e-15    429.54 0 
   440.90 1.0971e-15    440.55 0 
   451.17 1.0672e-15    450.82 0 
   459.56 1.0430e-15    459.20 0 
   470.26 1.0192e-15    469.89 0 
   480.11 1.0029e-15    479.73 0 
   490.16 9.6664e-16    489.78 0 
   500.43 9.5557e-16    500.03 0 
   506.22 9.3382e-16    505.82 0 
   512.08 9.4900e-16    511.68 0 
   520.40 9.3382e-16    520.00 0 
   530.08 9.0420e-16    529.66 0 
   539.93 8.6749e-16    539.51 0 
   549.97 8.4579e-16    549.54 0 
   560.20 8.4191e-16    559.76 0 
   570.61 8.3611e-16    570.16 0 
   579.88 8.0773e-16    579.43 0 
   590.66 7.9848e-16    590.20 0 
   600.26 7.6606e-16    599.79 0 
   610.02 6.7962e-16    609.54 0 
   619.93 7.5035e-16    619.44 0 
   630.00 7.2822e-16    629.51 0 
   640.24 7.1989e-16    639.73 0 
   650.64 7.0512e-16    650.13 0 
   658.17 6.8749e-16    657.66 0 
   664.26 6.8749e-16    663.74 0 
   675.06 6.7494e-16    674.53 0 
   684.45 6.4456e-16    683.91 0 
   695.57 6.5654e-16    695.02 0 
   705.25 6.2412e-16    704.69 0 
   716.71 6.3718e-16    716.14 0 
   726.68 6.2555e-16    726.11 0 
   735.09 6.1839e-16    734.51 0 
   745.32 6.1132e-16    744.73 0 
   755.68 6.0432e-16    755.09 0 
   764.43 5.5881e-16    763.84 0 
   775.07 5.9329e-16    774.46 0 
   785.85 5.7978e-16    785.24 0 
   794.95 5.8112e-16    794.33 0 
   804.16 5.7845e-16    803.53 0 
   815.34 5.7314e-16    814.70 0 
   824.78 5.7712e-16    824.14 0 
   834.34 5.2031e-16    833.68 0 
   845.94 5.6398e-16    845.28 0 
   855.74 5.5753e-16    855.07 0 
   865.65 5.6268e-16    864.97 0 
   875.67 5.6920e-16    874.98 0 
   885.81 5.7712e-16    885.12 0 
   894.01 5.8112e-16    893.31 0 
   904.36 5.7051e-16    903.65 0 
   914.83 7.3666e-16    914.11 0 
   925.42 2.8528e-15    924.70 0 
   933.99 5.7845e-15    933.25 0 
   944.80 1.0623e-14    944.06 0 
   955.74 1.5075e-14    954.99 0 
   964.59 1.6340e-14    963.83 0 
   975.75 2.9394e-15    974.99 0 
   984.78 1.2890e-14    984.01 0 
   993.90 1.4167e-14    993.12 0 
  1005.40 2.1491e-14   1004.62 0 
  1014.71 2.1051e-14   1013.91 0 
  1024.10 9.3168e-15   1023.29 0 
  1035.95 1.4199e-14   1035.14 0 
  1045.54 2.8136e-14   1044.72 0 
  1055.21 2.7496e-14   1054.39 0 
  1064.98 2.0954e-14   1064.14 0 
  1074.83 2.5425e-14   1073.99 0 
  1084.78 1.9376e-14   1083.93 0 
  1094.81 2.6746e-14   1093.96 0 
  1104.94 2.5660e-14   1104.08 0 
  1115.17 2.4281e-14   1114.29 0 
  1125.49 2.1541e-14   1124.61 0 
  1135.90 2.8266e-14   1135.01 0 
  1143.78 2.5484e-14   1142.88 0 
  1154.36 2.7306e-14   1153.45 0 
  1165.04 2.8071e-14   1164.13 0 
  1175.82 1.8718e-14   1174.90 0 
  1183.97 2.7118e-14   1183.04 0 
  1194.92 1.7958e-14   1193.99 0 
  1205.98 1.2597e-14   1205.04 0 
  1214.34 9.2101e-15   1213.39 0 
  1225.58 1.8504e-14   1224.62 0 
  1234.07 2.8462e-14   1233.11 0 
  1245.49 3.1280e-14   1244.51 0 
  1254.12 2.9530e-14   1253.14 0 
  1265.73 2.5134e-14   1264.74 0 
  1274.50 3.3133e-14   1273.50 0 
  1286.30 3.4855e-14   1285.29 0 
  1295.21 2.6623e-14   1294.20 0 
  1304.19 2.6258e-14   1303.17 0 
  1316.26 3.3749e-14   1315.22 0 
  1325.38 3.2156e-14   1324.34 0 
  1334.57 2.7942e-14   1333.52 0 
  1343.82 3.4140e-14   1342.77 0 
  1356.25 3.2905e-14   1355.19 0 
  1365.65 2.9058e-14   1364.58 0 
  1375.12 3.0638e-14   1374.04 0 
  1384.65 3.0922e-14   1383.57 0 
  1394.25 2.6379e-14   1393.16 0 
  1403.91 2.7306e-14   1402.81 0 
  1413.65 2.8396e-14   1412.54 0 
  1423.45 2.9327e-14   1422.33 0 
  1436.62 2.9192e-14   1435.49 0 
  1443.25 3.0851e-14   1442.12 0 
  1446.57 3.1424e-14   1445.44 0 
  1456.60 3.0357e-14   1455.46 0 
  1463.32 2.7814e-14   1462.18 0 
  1473.47 2.7942e-14   1472.31 0 
  1483.68 2.8593e-14   1482.52 0 
  1493.97 2.9125e-14   1492.79 0 
  1504.32 2.7369e-14   1503.14 0 
  1511.26 2.4225e-14   1510.08 0 
  1518.24 2.6077e-14   1517.05 0 
  1525.25 2.5192e-14   1524.05 0 
  1535.82 2.1640e-14   1534.62 0 
  1546.47 2.3511e-14   1545.25 0 
  1553.60 2.2349e-14   1552.39 0 
  1564.37 2.3082e-14   1563.15 0 
  1575.22 2.4732e-14   1573.98 0 
  1586.14 2.6077e-14   1584.89 0 
  1593.46 2.6562e-14   1592.21 0 
  1604.50 2.6138e-14   1603.25 0 
  1615.63 2.6198e-14   1614.36 0 
  1626.82 2.4846e-14   1625.55 0 
  1634.33 2.6562e-14   1633.05 0 
  1645.66 2.6994e-14   1644.37 0 
  1653.26 2.5076e-14   1651.96 0 
  1664.72 2.7369e-14   1663.41 0 
  1672.40 2.4225e-14   1671.09 0 
  1676.26 2.7750e-14   1674.94 0 
  1683.99 2.8924e-14   1682.67 0 
  1695.67 2.7181e-14   1694.34 0 
  1703.49 2.6138e-14   1702.16 0 
  1715.30 2.4732e-14   1713.96 0 
  1723.22 2.4619e-14   1721.87 0 
  1735.16 2.6440e-14   1733.80 0 
  1743.17 2.5898e-14   1741.81 0 
  1755.26 2.7686e-14   1753.88 0 
  1763.36 2.5484e-14   1761.98 0 
  1775.58 2.5958e-14   1774.19 0 
  1783.78 2.6623e-14   1782.38 0 
  1796.14 2.8528e-14   1794.73 0 
  1804.43 2.8331e-14   1803.02 0 
  1816.94 2.6077e-14   1815.52 0 
  1825.33 2.6746e-14   1823.90 0 
  1833.75 2.5779e-14   1832.31 0 
  1846.46 2.3674e-14   1845.02 0 
  1854.99 2.4003e-14   1853.53 0 
  1863.55 2.4904e-14   1862.09 0 
  1876.47 2.6870e-14   1874.99 0 
  1885.13 2.4789e-14   1883.65 0 
  1893.83 2.4058e-14   1892.34 0 
  1906.96 2.5543e-14   1905.46 0 
  1915.76 2.4619e-14   1914.26 0 
  1924.60 2.3948e-14   1923.09 0 
  1933.48 2.4506e-14   1931.97 0 
  1946.89 2.6138e-14   1945.36 0 
  1955.87 2.4506e-14   1954.34 0 
  1964.90 2.7056e-14   1963.36 0 
  1973.97 2.7686e-14   1972.42 0 
  1983.08 2.6562e-14   1981.53 0 
  1996.83 2.6017e-14   1995.26 0 
  2006.05 2.6685e-14   2004.47 0 
  2015.30 2.5958e-14   2013.72 0 
  2024.61 2.6870e-14   2023.02 0 
  2033.95 2.5898e-14   2032.36 0 
  2043.34 2.7056e-14   2041.74 0 
  2052.77 2.5134e-14   2051.16 0 
  2067.00 2.5484e-14   2065.38 0 
  2071.77 2.8007e-14   2070.14 0 
  2076.54 2.8593e-14   2074.91 0 
  2086.13 3.0568e-14   2084.49 0 
  2095.76 2.8858e-14   2094.11 0 
  2105.43 2.8792e-14   2103.78 0 
  2115.15 2.9598e-14   2113.49 0 
  2124.91 2.9327e-14   2123.24 0 
  2134.72 2.7496e-14   2133.04 0 
  2144.57 2.9125e-14   2142.89 0 
  2154.47 3.0148e-14   2152.78 0 
  2164.42 2.8659e-14   2162.72 0 
  2174.41 2.8725e-14   2172.70 0 
  2184.44 2.9462e-14   2182.73 0 
  2194.53 3.0498e-14   2192.81 0 
  2204.65 2.9735e-14   2202.93 0 
  2214.83 2.7306e-14   2213.09 0 
  2225.05 2.7369e-14   2223.31 0 
  2235.32 3.0288e-14   2233.57 0 
  2245.64 2.9125e-14   2243.88 0 
  2256.01 2.6746e-14   2254.24 0 
  2266.42 2.7056e-14   2264.64 0 
  2276.88 2.8201e-14   2275.10 0 
  2287.39 3.0218e-14   2285.60 0 
  2292.66 2.7814e-14   2290.87 0 
  2303.25 2.9262e-14   2301.44 0 
  2313.88 2.7326e-14   2312.07 0 
  2324.56 2.2073e-14   2322.74 0 
  2335.29 2.4218e-14   2333.46 0 
  2346.07 2.2513e-14   2344.23 0 
  2356.90 2.6285e-14   2355.05 0 
  2362.33 2.2691e-14   2360.48 0 
  2373.23 2.4107e-14   2371.37 0 
  2384.19 2.1253e-14   2382.32 0 
  2395.19 2.2946e-14   2393.32 0 
  2406.25 2.2387e-14   2404.36 0 
  2417.36 2.3458e-14   2415.46 0 
  2422.93 2.7066e-14   2421.03 0 
  2434.11 2.6590e-14   2432.20 0 
  2445.35 2.8709e-14   2443.43 0 
  2456.64 2.8994e-14   2454.71 0 
  2462.30 2.7762e-14   2460.37 0 
  2473.66 2.6470e-14   2471.72 0 
  2485.08 2.4606e-14   2483.13 0 
  2496.55 2.3246e-14   2494.60 0 
  2502.31 2.8873e-14   2500.35 0 
  2513.86 2.2377e-14   2511.89 0 
  2519.65 2.2281e-14   2517.68 0 
  2525.46 2.2136e-14   2523.48 0 
  2537.12 2.4177e-14   2535.13 0 
  2542.97 2.4353e-14   2540.97 0 
  2554.70 2.9366e-14   2552.70 0 
  2566.50 2.6556e-14   2564.48 0 
  2572.41 2.9195e-14   2570.40 0 
  2584.29 2.8029e-14   2582.26 0 
  2596.22 2.6910e-14   2594.18 0 
