# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.05 2.0972e-18    102.80 0 
   103.94 2.4526e-18    104.71 0 
   106.12 2.9284e-18    106.91 0 
   108.09 3.5697e-18    108.89 0 
   110.10 4.9847e-18    110.92 0 
   113.97 6.6625e-18    114.82 0 
   117.98 8.4263e-18    118.85 0 
   121.00 2.8421e-17    121.90 0 
   124.97 3.3934e-17    125.89 0 
   127.00 3.6194e-17    127.94 0 
   127.88 3.7987e-17    128.82 0 
   130.86 4.1175e-17    131.83 0 
   132.07 4.7823e-17    133.05 0 
   133.91 5.0192e-17    134.90 0 
   137.03 6.1608e-17    138.04 0 
   139.90 6.6014e-17    140.93 0 
   143.15 1.6735e-16    144.21 0 
   147.16 3.8515e-16    148.25 0 
   150.94 4.0517e-16    152.05 0 
   155.17 4.3116e-16    156.31 0 
   159.15 4.5987e-16    160.32 0 
   162.11 4.8044e-16    163.31 0 
   165.88 5.1480e-16    167.11 0 
   170.14 5.4155e-16    171.40 0 
   172.90 5.6446e-16    174.18 0 
   176.93 5.9243e-16    178.24 0 
   179.81 6.1184e-16    181.13 0 
   181.89 6.2753e-16    183.23 0 
   186.12 6.5559e-16    187.50 0 
   190.90 6.9125e-16    192.31 0 
   194.00 7.1884e-16    195.43 0 
   198.06 7.4411e-16    199.53 0 
   202.21 7.7738e-16    203.70 0 
   205.02 7.9916e-16    206.54 0 
   209.80 7.9916e-16    211.35 0 
   216.17 8.7828e-16    217.77 0 
   220.19 9.1124e-16    221.82 0 
   223.26 9.2180e-16    224.91 0 
   226.88 9.5860e-16    228.56 0 
   230.04 1.4476e-15    231.74 0 
   233.78 2.4470e-15    235.50 0 
   239.77 2.9692e-15    241.55 0 
   245.93 2.7838e-15    247.74 0 
   252.23 2.9016e-15    254.10 0 
   256.92 2.4134e-15    258.82 0 
   259.90 2.7646e-15    261.82 0 
   264.12 2.8684e-15    266.07 0 
   269.03 2.8290e-15    271.02 0 
   274.03 2.7838e-15    276.06 0 
   279.13 2.7456e-15    281.19 0 
   284.32 2.7079e-15    286.42 0 
   290.27 2.5447e-15    292.42 0 
   295.67 2.5506e-15    297.85 0 
   301.16 2.4810e-15    303.39 0 
   308.18 2.4640e-15    310.46 0 
   318.28 2.4414e-15    320.63 0 
   327.95 2.3748e-15    330.37 0 
   337.91 2.2889e-15    340.41 0 
   348.18 2.2011e-15    350.75 0 
   357.11 2.1362e-15    359.75 0 
   366.27 2.0875e-15    368.98 0 
   374.80 2.0167e-15    377.57 0 
   385.30 1.8864e-15    388.15 0 
   395.19 1.8734e-15    398.11 0 
   405.32 1.8224e-15    408.32 0 
   413.81 1.7564e-15    416.87 0 
   422.48 1.6968e-15    425.60 0 
   430.33 1.6430e-15    433.51 0 
   441.37 1.5872e-15    444.63 0 
   450.61 1.5193e-15    453.94 0 
   460.05 1.4643e-15    463.45 0 
   469.68 1.4114e-15    473.15 0 
   479.52 1.3697e-15    483.06 0 
   489.56 1.3051e-15    493.17 0 
   499.81 1.2724e-15    503.50 0 
   505.60 1.2349e-15    509.33 0 
   511.45 1.2492e-15    515.23 0 
   519.76 1.2152e-15    523.60 0 
   529.42 1.1631e-15    533.33 0 
   540.51 1.1006e-15    544.50 0 
   550.56 1.0584e-15    554.63 0 
   559.50 1.0438e-15    563.64 0 
   569.91 1.0248e-15    574.12 0 
   580.50 9.7867e-16    584.79 0 
   589.93 9.5419e-16    594.29 0 
   599.52 9.0497e-16    603.95 0 
   610.67 7.9366e-16    615.18 0 
   620.59 8.6623e-16    625.17 0 
   630.67 8.3106e-16    635.33 0 
   639.45 8.1402e-16    644.17 0 
   649.84 7.8458e-16    654.64 0 
   657.36 7.5620e-16    662.22 0 
   664.97 7.5272e-16    669.88 0 
   675.78 7.3390e-16    680.77 0 
   685.18 6.9284e-16    690.24 0 
   694.71 6.8966e-16    699.84 0 
   704.37 6.4809e-16    709.58 0 
   715.82 6.5108e-16    721.11 0 
   725.78 6.3188e-16    731.14 0 
   734.18 6.1750e-16    739.61 0 
   744.39 5.9653e-16    749.89 0 
   754.75 5.7894e-16    760.33 0 
   765.25 5.2316e-16    770.90 0 
   774.11 5.4782e-16    779.83 0 
   784.88 5.2316e-16    790.68 0 
   795.80 5.1598e-16    801.68 0 
   805.01 5.0656e-16    810.96 0 
   814.34 4.9390e-16    820.35 0 
   825.66 4.8265e-16    831.76 0 
   835.22 4.4324e-16    841.40 0 
   844.90 4.5670e-16    851.14 0 
   854.68 4.4324e-16    860.99 0 
   864.58 4.3414e-16    870.96 0 
   874.59 4.2622e-16    881.05 0 
   884.71 4.1652e-16    891.25 0 
   894.96 4.0798e-16    901.57 0 
   905.32 3.9594e-16    912.01 0 
   915.81 4.5252e-16    922.57 0 
   924.28 8.0100e-16    931.11 0 
   934.98 1.2096e-15    941.89 0 
   945.81 1.7204e-15    952.80 0 
   954.56 2.1117e-15    961.61 0 
   965.61 2.3048e-15    972.75 0 
   974.55 8.9461e-16    981.75 0 
   985.83 1.9982e-15    993.12 0 
   994.95 2.0028e-15   1002.31 0 
  1004.16 2.5742e-15   1011.58 0 
  1015.79 2.4925e-15   1023.29 0 
  1025.19 1.3081e-15   1032.76 0 
  1034.67 1.9572e-15   1042.32 0 
  1044.25 3.0594e-15   1051.96 0 
  1053.91 2.9760e-15   1061.70 0 
  1066.11 2.4583e-15   1073.99 0 
  1075.98 2.7774e-15   1083.93 0 
  1085.93 2.2368e-15   1093.96 0 
  1095.98 2.8421e-15   1104.08 0 
  1106.12 2.7142e-15   1114.29 0 
  1113.79 2.6100e-15   1122.02 0 
  1124.10 2.3477e-15   1132.40 0 
  1134.50 2.8225e-15   1142.88 0 
  1144.99 2.5980e-15   1153.45 0 
  1155.59 2.6893e-15   1164.13 0 
  1166.28 2.7142e-15   1174.90 0 
  1174.37 1.9572e-15   1183.04 0 
  1185.23 2.5860e-15   1193.99 0 
  1196.20 1.9572e-15   1205.04 0 
  1204.49 1.5333e-15   1213.39 0 
  1215.64 1.0535e-15   1224.62 0 
  1224.06 1.8734e-15   1233.11 0 
  1235.39 2.5388e-15   1244.51 0 
  1243.95 2.7079e-15   1253.14 0 
  1255.46 2.5980e-15   1264.74 0 
  1264.16 2.3101e-15   1273.50 0 
  1275.86 2.7966e-15   1285.29 0 
  1284.70 2.8816e-15   1294.20 0 
  1293.61 2.3585e-15   1303.17 0 
  1305.58 2.3261e-15   1315.22 0 
  1314.63 2.7774e-15   1324.34 0 
  1323.74 2.6524e-15   1333.52 0 
  1335.99 2.3803e-15   1345.86 0 
  1345.25 2.7267e-15   1355.19 0 
  1354.58 2.6341e-15   1364.58 0 
  1363.97 2.3803e-15   1374.04 0 
  1373.42 2.4526e-15   1383.57 0 
  1386.13 2.4526e-15   1396.37 0 
  1395.74 2.0972e-15   1406.05 0 
  1405.41 2.1362e-15   1415.79 0 
  1415.15 2.2575e-15   1425.61 0 
  1424.96 2.2732e-15   1435.49 0 
  1434.84 2.2627e-15   1445.44 0 
  1441.46 2.3531e-15   1452.11 0 
  1448.12 2.3748e-15   1458.81 0 
  1454.80 2.3048e-15   1465.55 0 
  1464.88 2.1362e-15   1475.71 0 
  1475.04 2.1264e-15   1485.94 0 
  1485.26 2.1460e-15   1496.24 0 
  1495.56 2.1559e-15   1506.61 0 
  1505.92 2.0447e-15   1517.05 0 
  1512.88 1.8435e-15   1524.05 0 
  1516.36 1.9393e-15   1527.57 0 
  1523.36 1.9126e-15   1534.62 0 
  1533.92 1.6890e-15   1545.25 0 
  1544.55 1.8057e-15   1555.97 0 
  1555.26 1.7086e-15   1566.75 0 
  1566.04 1.7403e-15   1577.61 0 
  1573.27 1.8821e-15   1584.89 0 
  1584.18 1.9617e-15   1595.88 0 
  1595.16 2.0167e-15   1606.94 0 
  1606.21 1.9527e-15   1618.08 0 
  1613.63 1.9303e-15   1625.55 0 
  1624.81 1.8057e-15   1636.82 0 
  1636.08 1.9215e-15   1648.16 0 
  1643.63 1.9890e-15   1655.77 0 
  1655.02 1.7768e-15   1667.25 0 
  1666.49 1.9890e-15   1678.80 0 
  1670.33 1.7086e-15   1682.67 0 
  1678.04 2.2163e-15   1690.44 0 
  1685.79 2.2995e-15   1698.24 0 
  1693.57 2.0827e-15   1706.08 0 
  1705.31 2.0353e-15   1717.91 0 
  1713.18 2.0589e-15   1725.84 0 
  1725.06 2.0636e-15   1737.80 0 
  1733.02 2.2472e-15   1745.82 0 
  1745.03 2.1809e-15   1757.92 0 
  1753.09 2.3968e-15   1766.04 0 
  1765.24 2.0780e-15   1778.28 0 
  1773.39 2.2420e-15   1786.49 0 
  1785.68 2.2680e-15   1798.87 0 
  1793.92 2.5801e-15   1807.17 0 
  1806.36 2.4583e-15   1819.70 0 
  1814.69 2.3531e-15   1828.10 0 
  1823.07 2.3423e-15   1836.54 0 
  1835.71 2.2163e-15   1849.27 0 
  1844.18 1.9617e-15   1857.80 0 
  1856.96 2.1313e-15   1870.68 0 
  1865.53 2.3208e-15   1879.32 0 
  1874.15 2.3694e-15   1887.99 0 
  1887.14 2.2837e-15   1901.08 0 
  1895.85 2.3639e-15   1909.85 0 
  1904.60 2.3531e-15   1918.67 0 
  1913.39 2.3803e-15   1927.53 0 
  1926.65 2.2472e-15   1940.89 0 
  1935.54 1.9348e-15   1949.84 0 
  1944.48 2.5330e-15   1958.84 0 
  1953.45 2.4696e-15   1967.89 0 
  1966.99 2.7838e-15   1981.53 0 
  1976.07 2.7017e-15   1990.67 0 
  1985.20 2.7519e-15   1999.86 0 
  1994.36 2.7204e-15   2009.09 0 
  2003.56 2.6281e-15   2018.37 0 
  2012.81 2.6100e-15   2027.68 0 
  2026.76 2.4583e-15   2041.74 0 
  2036.12 2.7267e-15   2051.16 0 
  2045.52 2.9555e-15   2060.63 0 
  2054.96 2.7966e-15   2070.14 0 
  2064.44 2.7142e-15   2079.70 0 
  2073.97 3.0664e-15   2089.30 0 
  2078.76 4.1270e-15   2094.11 0 
  2083.55 4.6734e-15   2098.94 0 
  2093.16 4.3315e-15   2108.63 0 
  2102.83 4.0892e-15   2118.36 0 
  2117.40 4.4018e-15   2133.04 0 
  2127.18 4.1080e-15   2142.89 0 
  2136.99 3.7037e-15   2152.78 0 
  2146.86 4.5148e-15   2162.72 0 
  2156.77 4.5670e-15   2172.70 0 
  2166.72 4.0517e-15   2182.73 0 
  2176.72 4.0986e-15   2192.81 0 
  2186.77 4.7823e-15   2202.93 0 
  2196.86 4.8712e-15   2213.09 0 
  2207.00 4.6627e-15   2223.31 0 
  2217.19 3.7725e-15   2233.57 0 
  2227.43 4.0986e-15   2243.88 0 
  2232.56 5.2316e-15   2249.05 0 
  2242.87 4.9050e-15   2259.44 0 
  2253.22 3.9322e-15   2269.86 0 
  2263.62 3.7987e-15   2280.34 0 
  2274.07 4.1844e-15   2290.87 0 
  2284.56 5.1955e-15   2301.44 0 
  2295.11 4.4218e-15   2312.07 0 
  2305.70 5.1590e-15   2322.74 0 
  2316.35 4.4724e-15   2333.46 0 
  2327.04 3.3768e-15   2344.23 0 
  2332.40 3.2396e-15   2349.63 0 
  2343.17 2.3848e-15   2360.48 0 
  2353.98 4.0778e-15   2371.37 0 
  2364.85 2.5668e-15   2382.32 0 
  2375.76 3.2237e-15   2393.32 0 
  2386.73 2.0957e-15   2404.36 0 
  2397.75 2.5544e-15   2415.46 0 
  2403.27 2.5135e-15   2421.03 0 
  2414.37 2.9057e-15   2432.20 0 
  2425.51 4.5837e-15   2443.43 0 
  2436.71 4.5728e-15   2454.71 0 
  2442.32 5.3476e-15   2460.37 0 
  2453.60 5.5992e-15   2471.72 0 
  2464.92 4.9785e-15   2483.13 0 
  2476.30 4.4469e-15   2494.60 0 
  2487.73 3.2436e-15   2506.11 0 
