# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.04 1.8338e-22    100.46 0 
   101.90 2.7439e-22    102.33 0 
   104.03 3.7356e-22    104.47 0 
   105.96 5.1685e-22    106.41 0 
   107.94 7.2671e-22    108.39 0 
   109.94 1.1386e-21    110.41 0 
   114.07 1.9650e-21    114.55 0 
   118.08 3.1649e-21    118.58 0 
   121.11 1.3285e-20    121.62 0 
   125.07 1.9470e-20    125.60 0 
   127.10 2.2822e-20    127.64 0 
   127.99 2.5140e-20    128.53 0 
   130.97 3.1143e-20    131.52 0 
   131.87 3.8226e-20    132.43 0 
   134.02 4.3688e-20    134.59 0 
   137.14 6.1427e-20    137.72 0 
   140.01 7.4193e-20    140.60 0 
   142.94 2.3354e-19    143.55 0 
   146.95 6.8291e-19    147.57 0 
   151.06 8.2104e-19    151.71 0 
   154.94 9.9166e-19    155.60 0 
   158.91 1.1977e-18    159.59 0 
   161.87 1.3657e-18    162.55 0 
   166.02 1.6457e-18    166.72 0 
   169.89 1.9247e-18    170.61 0 
   173.05 2.1745e-18    173.78 0 
   177.08 2.5198e-18    177.83 0 
   179.95 2.8078e-18    180.72 0 
   182.04 3.0225e-18    182.81 0 
   185.85 3.4623e-18    186.64 0 
   191.06 4.0772e-18    191.87 0 
   194.16 4.5223e-18    194.98 0 
   198.23 5.0976e-18    199.07 0 
   201.91 5.7592e-18    202.77 0 
   205.19 6.2858e-18    206.06 0 
   209.97 6.8923e-18    210.86 0 
   215.86 8.4598e-18    216.77 0 
   219.87 9.4051e-18    220.80 0 
   222.93 1.0008e-17    223.87 0 
   227.07 1.1127e-17    228.03 0 
   230.23 1.7716e-17    231.21 0 
   233.97 3.1649e-17    234.96 0 
   239.97 4.1818e-17    240.99 0 
   246.13 4.2595e-17    247.17 0 
   251.86 4.8346e-17    252.93 0 
   257.14 4.3287e-17    258.23 0 
   260.11 5.1211e-17    261.22 0 
   263.73 5.5894e-17    264.85 0 
   269.25 5.8663e-17    270.40 0 
   274.26 6.1286e-17    275.42 0 
   278.72 6.4027e-17    279.90 0 
   283.90 6.6736e-17    285.10 0 
   289.84 6.6890e-17    291.07 0 
   295.91 7.1345e-17    297.17 0 
   300.72 7.3513e-17    302.00 0 
   307.72 7.8048e-17    309.03 0 
   317.81 8.5185e-17    319.15 0 
   328.22 9.0440e-17    329.61 0 
   338.19 9.4921e-17    339.63 0 
   347.67 9.8938e-17    349.14 0 
   357.41 1.0289e-16    358.92 0 
   365.73 1.0724e-16    367.28 0 
   375.11 1.1025e-16    376.70 0 
   384.74 1.1050e-16    386.37 0 
   394.60 1.1705e-16    396.28 0 
   404.73 1.2088e-16    406.44 0 
   414.15 1.2313e-16    415.91 0 
   421.85 1.2427e-16    423.64 0 
   429.70 1.2571e-16    431.52 0 
   440.72 1.2893e-16    442.59 0 
   450.99 1.2983e-16    452.90 0 
   460.43 1.3103e-16    462.38 0 
   470.07 1.3254e-16    472.06 0 
   479.91 1.3439e-16    481.95 0 
   489.96 1.3377e-16    492.04 0 
   500.22 1.3626e-16    502.34 0 
   506.01 1.3563e-16    508.16 0 
   511.87 1.4040e-16    514.04 0 
   520.19 1.4105e-16    522.40 0 
   529.86 1.4040e-16    532.11 0 
   539.71 1.3815e-16    542.00 0 
   549.75 1.3815e-16    552.08 0 
   559.97 1.4105e-16    562.34 0 
   570.38 1.4367e-16    572.80 0 
   579.65 1.4202e-16    582.10 0 
   590.42 1.4334e-16    592.93 0 
   600.02 1.4040e-16    602.56 0 
   609.76 1.2687e-16    612.35 0 
   619.67 1.4400e-16    622.30 0 
   629.74 1.4235e-16    632.41 0 
   639.97 1.4433e-16    642.69 0 
   650.37 1.4334e-16    653.13 0 
   657.90 1.4170e-16    660.69 0 
   665.52 1.4433e-16    668.34 0 
   674.78 1.4500e-16    677.64 0 
   685.74 1.4072e-16    688.65 0 
   695.28 1.4533e-16    698.23 0 
   704.96 1.3975e-16    707.95 0 
   716.41 1.4668e-16    719.45 0 
   726.38 1.4702e-16    729.46 0 
   734.79 1.4769e-16    737.90 0 
   745.01 1.4735e-16    748.17 0 
   755.37 1.4769e-16    758.58 0 
   764.12 1.3689e-16    767.36 0 
   774.75 1.4906e-16    778.04 0 
   785.53 1.4600e-16    788.86 0 
   794.63 1.4975e-16    797.99 0 
   805.68 1.5183e-16    809.10 0 
   815.01 1.5288e-16    818.46 0 
   824.45 1.5537e-16    827.94 0 
   835.92 1.4235e-16    839.46 0 
   845.59 1.5609e-16    849.18 0 
   855.39 1.5609e-16    859.01 0 
   865.29 1.5935e-16    868.96 0 
   875.31 1.6232e-16    879.02 0 
   885.45 1.6457e-16    889.20 0 
   895.70 1.6686e-16    899.50 0 
   903.99 1.6648e-16    907.82 0 
   914.46 1.9380e-16    918.33 0 
   925.04 4.6705e-16    928.97 0 
   935.76 8.2104e-16    939.72 0 
   944.41 1.3316e-15    948.42 0 
   955.35 1.7757e-15    959.40 0 
   964.19 1.9695e-15    968.28 0 
   975.35 5.4621e-16    979.49 0 
   984.38 1.6610e-15    988.55 0 
   995.78 1.7553e-15   1000.00 0 
  1004.99 2.4967e-15   1009.25 0 
  1014.29 2.4738e-15   1018.59 0 
  1026.04 1.2542e-15   1030.39 0 
  1035.53 1.8766e-15   1039.92 0 
  1045.11 3.3064e-15   1049.54 0 
  1054.78 3.2611e-15   1059.25 0 
  1064.54 2.6204e-15   1069.05 0 
  1074.39 3.1000e-15   1078.95 0 
  1084.33 2.4909e-15   1088.93 0 
  1094.37 3.2913e-15   1099.01 0 
  1104.49 3.1868e-15   1109.18 0 
  1114.71 3.0858e-15   1119.44 0 
  1125.03 2.7756e-15   1129.80 0 
  1135.44 3.5266e-15   1140.25 0 
  1145.94 3.2536e-15   1150.80 0 
  1153.88 3.4543e-15   1158.78 0 
  1164.56 3.5429e-15   1169.50 0 
  1175.34 2.4511e-15   1180.32 0 
  1186.21 3.4703e-15   1191.24 0 
  1194.43 2.5256e-15   1199.50 0 
  1205.49 1.9291e-15   1210.60 0 
  1213.84 1.4235e-15   1218.99 0 
  1225.07 2.5725e-15   1230.27 0 
  1236.41 3.7014e-15   1241.65 0 
  1244.98 4.0305e-15   1250.26 0 
  1253.61 3.8758e-15   1258.93 0 
  1265.21 3.4305e-15   1270.57 0 
  1273.98 4.3487e-15   1279.38 0 
  1285.77 4.5642e-15   1291.22 0 
  1294.68 3.6674e-15   1300.17 0 
  1303.65 3.6506e-15   1309.18 0 
  1315.72 4.5432e-15   1321.30 0 
  1324.84 4.3789e-15   1330.45 0 
  1334.02 3.9297e-15   1339.68 0 
  1346.36 4.6490e-15   1352.07 0 
  1355.70 4.5223e-15   1361.44 0 
  1365.09 4.0866e-15   1370.88 0 
  1374.56 4.2792e-15   1380.38 0 
  1384.08 4.3188e-15   1389.95 0 
