# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.09 1.0557e-20    103.04 0 
   103.98 1.2461e-20    104.95 0 
   105.92 1.5189e-20    106.91 0 
   107.89 1.8687e-20    108.89 0 
   109.89 2.7832e-20    110.92 0 
   114.02 3.8774e-20    115.08 0 
   118.02 5.1114e-20    119.12 0 
   121.05 1.5154e-19    122.18 0 
   125.02 1.9613e-19    126.18 0 
   127.05 2.1905e-19    128.23 0 
   127.93 2.3364e-19    129.12 0 
   130.91 2.7198e-19    132.13 0 
   132.12 3.1228e-19    133.35 0 
   133.96 3.4319e-19    135.21 0 
   137.08 4.3106e-19    138.36 0 
   139.95 4.9379e-19    141.25 0 
   142.88 9.8071e-19    144.21 0 
   146.88 1.8558e-18    148.25 0 
   151.00 2.1555e-18    152.41 0 
   154.87 2.5092e-18    156.31 0 
   158.84 2.9211e-18    160.32 0 
   162.17 3.2549e-18    163.68 0 
   165.95 3.7544e-18    167.49 0 
   169.81 4.2613e-18    171.40 0 
   172.97 4.6940e-18    174.58 0 
   177.00 5.2910e-18    178.65 0 
   179.87 5.7616e-18    181.55 0 
   181.96 6.1030e-18    183.65 0 
   186.19 6.8162e-18    187.93 0 
   190.97 7.7543e-18    192.75 0 
   194.07 8.4051e-18    195.88 0 
   198.14 9.2585e-18    199.99 0 
   201.82 1.0199e-17    203.70 0 
   205.10 1.0928e-17    207.01 0 
   209.88 1.1764e-17    211.84 0 
   215.76 1.3821e-17    217.77 0 
   219.77 1.5016e-17    221.82 0 
   222.83 1.5796e-17    224.91 0 
   226.97 1.7161e-17    229.09 0 
   230.13 2.6640e-17    232.27 0 
   233.87 4.5555e-17    236.05 0 
   239.86 6.2884e-17    242.10 0 
   246.02 6.2884e-17    248.31 0 
   251.75 7.0071e-17    254.10 0 
   257.02 5.8687e-17    259.42 0 
   260.00 7.2534e-17    262.42 0 
   264.22 7.8984e-17    266.69 0 
   269.13 8.1760e-17    271.64 0 
   274.14 8.4439e-17    276.69 0 
   279.23 8.6207e-17    281.84 0 
   283.77 8.9442e-17    286.42 0 
   289.71 8.8622e-17    292.42 0 
   295.78 9.2160e-17    298.54 0 
   301.28 9.0269e-17    304.09 0 
   308.30 9.5618e-17    311.17 0 
   317.66 1.0293e-16    320.63 0 
   328.07 1.0704e-16    331.13 0 
   338.04 1.0928e-16    341.19 0 
   348.31 1.1157e-16    351.56 0 
   357.25 1.1522e-16    360.58 0 
   366.41 1.2038e-16    369.83 0 
   374.94 1.2205e-16    378.44 0 
   384.56 1.1900e-16    388.15 0 
   395.34 1.2634e-16    399.02 0 
   404.55 1.3048e-16    408.32 0 
   413.97 1.3108e-16    417.83 0 
   421.66 1.3048e-16    425.60 0 
   430.49 1.3018e-16    434.51 0 
   440.52 1.3321e-16    444.63 0 
   450.78 1.3352e-16    454.99 0 
   460.22 1.3229e-16    464.52 0 
   469.86 1.3260e-16    474.24 0 
   479.70 1.3475e-16    484.17 0 
   489.74 1.3199e-16    494.31 0 
   500.00 1.3600e-16    504.66 0 
   505.79 1.4046e-16    510.50 0 
   511.64 1.9613e-16    516.42 0 
   519.96 1.9749e-16    524.81 0 
   529.62 1.9794e-16    534.56 0 
   539.47 1.8903e-16    544.50 0 
   549.50 2.1604e-16    554.63 0 
   559.71 2.4408e-16    564.94 0 
   570.12 2.6335e-16    575.44 0 
   579.38 2.5618e-16    584.79 0 
   590.16 2.8677e-16    595.66 0 
   599.75 2.8480e-16    605.34 0 
   609.49 3.0587e-16    615.18 0 
   619.39 3.5607e-16    625.17 0 
   629.46 3.7286e-16    635.33 0 
   639.69 3.8419e-16    645.65 0 
   650.08 4.1835e-16    656.15 0 
   657.61 4.3206e-16    663.74 0 
   665.22 4.6083e-16    671.43 0 
   674.48 4.7593e-16    680.77 0 
   685.44 4.6509e-16    691.83 0 
   694.97 5.6956e-16    701.46 0 
   704.64 5.3770e-16    711.21 0 
   716.09 6.4795e-16    722.77 0 
   726.05 6.7693e-16    732.82 0 
   734.46 7.0557e-16    741.31 0 
   744.67 7.7186e-16    751.62 0 
   755.03 8.1760e-16    762.08 0 
   765.54 8.4633e-16    772.68 0 
   774.40 9.3442e-16    781.63 0 
   785.18 9.9207e-16    792.50 0 
   794.27 1.0484e-15    801.68 0 
   805.32 1.1004e-15    812.83 0 
   814.64 1.1469e-15    822.24 0 
   824.08 1.2489e-15    831.76 0 
   835.54 1.0753e-15    843.33 0 
   845.21 1.3383e-15    853.10 0 
   855.00 1.3885e-15    862.98 0 
   864.90 1.4947e-15    872.97 0 
   874.92 1.5942e-15    883.08 0 
   885.05 1.7161e-15    893.31 0 
   895.30 1.8094e-15    903.65 0 
   905.66 1.8431e-15    914.11 0 
   914.04 2.5736e-15    922.57 0 
   924.63 1.4947e-14    933.25 0 
   935.33 3.2029e-14    944.06 0 
   943.99 6.0470e-14    952.80 0 
   954.92 8.2897e-14    963.83 0 
   965.98 9.6725e-14    974.99 0 
   974.92 1.8991e-14    984.01 0 
   983.94 8.8418e-14    993.12 0 
   995.33 8.9236e-14   1004.62 0 
  1004.54 1.2065e-13   1013.91 0 
  1013.83 1.1469e-13   1023.29 0 
  1025.57 5.0413e-14   1035.14 0 
  1035.06 8.5811e-14   1044.72 0 
  1044.64 1.5016e-13   1054.39 0 
  1054.31 1.4640e-13   1064.14 0 
  1064.06 1.2038e-13   1073.99 0 
  1073.91 1.3981e-13   1083.93 0 
  1083.84 1.1522e-13   1093.96 0 
  1093.87 1.4539e-13   1104.08 0 
  1103.99 1.3694e-13   1114.29 0 
  1114.21 1.3260e-13   1124.61 0 
  1124.52 1.1845e-13   1135.01 0 
  1134.92 1.4539e-13   1145.51 0 
  1145.43 1.3321e-13   1156.11 0 
  1156.02 1.3949e-13   1166.81 0 
  1164.04 1.4274e-13   1174.90 0 
  1174.81 1.0105e-13   1185.77 0 
  1185.68 1.3981e-13   1196.74 0 
  1193.90 1.0803e-13   1205.04 0 
  1204.94 8.1384e-14   1216.19 0 
  1216.09 5.0997e-14   1227.44 0 
  1224.52 1.0175e-13   1235.95 0 
  1235.85 1.4013e-13   1247.38 0 
  1244.42 1.4844e-13   1256.03 0 
  1255.93 1.4274e-13   1267.65 0 
  1264.64 1.3018e-13   1276.44 0 
  1276.34 1.5189e-13   1288.25 0 
  1285.19 1.5472e-13   1297.18 0 
  1294.10 1.2751e-13   1306.17 0 
  1306.07 1.2988e-13   1318.26 0 
  1315.12 1.5189e-13   1327.39 0 
  1324.24 1.4439e-13   1336.60 0 
  1336.49 1.3229e-13   1348.96 0 
  1345.76 1.4810e-13   1358.31 0 
  1355.09 1.4472e-13   1367.73 0 
  1364.48 1.3321e-13   1377.21 0 
  1373.94 1.3538e-13   1386.76 0 
  1383.46 1.3663e-13   1396.37 0 
  1396.26 1.1496e-13   1409.29 0 
  1405.94 1.1955e-13   1419.06 0 
  1415.69 1.2780e-13   1428.89 0 
  1425.50 1.2780e-13   1438.80 0 
  1435.38 1.2988e-13   1448.77 0 
  1442.01 1.3383e-13   1455.46 0 
  1448.66 1.3352e-13   1462.18 0 
  1455.35 1.3048e-13   1468.93 0 
