# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.01 2.9792e-20    100.23 0 
   102.11 3.6821e-20    102.33 0 
   104.00 4.1600e-20    104.23 0 
   105.94 4.8876e-20    106.17 0 
   107.91 5.8223e-20    108.14 0 
   109.91 8.7316e-20    110.15 0 
   114.04 1.1537e-19    114.29 0 
   118.05 1.4391e-19    118.30 0 
   121.07 3.9636e-19    121.34 0 
   125.04 5.0245e-19    125.31 0 
   127.07 5.5988e-19    127.35 0 
   127.95 5.9305e-19    128.23 0 
   130.93 6.8564e-19    131.22 0 
   132.14 7.7285e-19    132.43 0 
   133.98 8.4546e-19    134.28 0 
   137.10 1.0378e-18    137.40 0 
   139.97 1.1915e-18    140.28 0 
   142.91 1.9235e-18    143.22 0 
   146.91 2.9587e-18    147.23 0 
   151.03 3.4841e-18    151.36 0 
   154.90 4.1029e-18    155.24 0 
   158.87 4.7984e-18    159.22 0 
   161.83 5.3839e-18    162.18 0 
   165.98 6.2531e-18    166.34 0 
   169.84 7.1795e-18    170.22 0 
   173.00 7.9633e-18    173.38 0 
   177.03 9.0802e-18    177.42 0 
   179.91 9.9792e-18    180.30 0 
   181.99 1.0644e-17    182.39 0 
   185.80 1.1998e-17    186.21 0 
   191.01 1.3839e-17    191.43 0 
   194.11 1.5069e-17    194.54 0 
   198.18 1.6792e-17    198.61 0 
   201.86 1.8668e-17    202.30 0 
   205.14 2.0142e-17    205.59 0 
   209.92 2.2136e-17    210.38 0 
   215.80 2.6127e-17    216.27 0 
   219.81 2.8648e-17    220.29 0 
   222.87 3.0415e-17    223.36 0 
   227.01 3.3197e-17    227.51 0 
   230.17 5.0477e-17    230.67 0 
   233.91 8.6118e-17    234.42 0 
   239.91 1.1197e-16    240.44 0 
   246.06 1.1484e-16    246.60 0 
   251.80 1.2592e-16    252.35 0 
   257.07 1.0992e-16    257.63 0 
   260.05 1.3095e-16    260.62 0 
   264.27 1.4064e-16    264.85 0 
   269.18 1.4591e-16    269.77 0 
   274.19 1.5069e-16    274.79 0 
